n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID,ValInstr,UncIntr,ValUnc,3Qway
3,7,1,1,460,0,1,4,56504ecf1b3cda000f544e92,0,0,3220,0
4,73,5,1,467,0,1,4,56504ecf1b3cda000f544e92,0,0,34091,0
5,26,2,1,499,0,1,4,56504ecf1b3cda000f544e92,0,0,12974,0
7,67,4,0,-473,0,1,4,56504ecf1b3cda000f544e92,0,0,-31691,0
8,31,2,1,478,0,1,4,56504ecf1b3cda000f544e92,0,0,14818,0
9,70,5,0,-480,0,1,4,56504ecf1b3cda000f544e92,0,0,-33600,0
11,12,2,1,410,0,1,4,56504ecf1b3cda000f544e92,0,0,4920,0
12,94,6,0,-464,0,1,4,56504ecf1b3cda000f544e92,0,0,-43616,0
13,51,3,0,-471,0,1,4,56504ecf1b3cda000f544e92,0,0,-24021,0
14,94,6,0,-429,0,1,4,56504ecf1b3cda000f544e92,0,0,-40326,0
15,64,4,1,491,0,1,4,56504ecf1b3cda000f544e92,0,0,31424,0
17,54,3,0,-469,0,1,4,56504ecf1b3cda000f544e92,0,0,-25326,0
18,10,2,0,-445,0,1,4,56504ecf1b3cda000f544e92,0,0,-4450,0
19,48,4,0,-446,0,1,4,56504ecf1b3cda000f544e92,0,0,-21408,0
20,99,6,1,476,0,1,4,56504ecf1b3cda000f544e92,0,0,47124,0
21,9,2,0,-465,0,1,4,56504ecf1b3cda000f544e92,0,0,-4185,0
22,34,4,1,484,0,1,4,56504ecf1b3cda000f544e92,0,0,16456,0
24,71,5,0,-434,0,1,4,56504ecf1b3cda000f544e92,0,0,-30814,0
25,1,0,1,493,0,1,4,56504ecf1b3cda000f544e92,0,0,493,0
27,15,3,0,-465,0,1,4,56504ecf1b3cda000f544e92,0,0,-6975,0
28,41,4,1,439,0,1,4,56504ecf1b3cda000f544e92,0,0,17999,0
29,66,5,0,-486,0,1,4,56504ecf1b3cda000f544e92,0,0,-32076,0
30,87,4,1,470,0,1,4,56504ecf1b3cda000f544e92,0,0,40890,0
32,54,5,0,-464,0,1,4,56504ecf1b3cda000f544e92,0,0,-25056,0
33,77,5,0,-481,0,1,4,56504ecf1b3cda000f544e92,0,0,-37037,0
34,97,6,1,413,0,1,4,56504ecf1b3cda000f544e92,0,0,40061,0
35,96,6,1,407,0,1,4,56504ecf1b3cda000f544e92,0,0,39072,0
36,83,6,1,463,0,1,4,56504ecf1b3cda000f544e92,0,0,38429,0
37,20,2,1,490,0,1,4,56504ecf1b3cda000f544e92,0,0,9800,0
38,57,4,0,-425,0,1,4,56504ecf1b3cda000f544e92,0,0,-24225,0
40,97,6,0,-410,0,1,4,56504ecf1b3cda000f544e92,0,0,-39770,0
41,11,2,1,424,0,1,4,56504ecf1b3cda000f544e92,0,0,4664,0
42,30,3,0,-445,0,1,4,56504ecf1b3cda000f544e92,0,0,-13350,0
43,65,5,0,-466,0,1,4,56504ecf1b3cda000f544e92,0,0,-30290,0
44,28,4,1,490,0,1,4,56504ecf1b3cda000f544e92,0,0,13720,0
46,77,5,0,-496,0,1,4,56504ecf1b3cda000f544e92,0,0,-38192,0
47,79,5,1,475,0,1,4,56504ecf1b3cda000f544e92,0,0,37525,0
48,31,4,0,-422,0,1,4,56504ecf1b3cda000f544e92,0,0,-13082,0
1,4,1,0,-496,1,1,4,56504ecf1b3cda000f544e92,-496,4,-1984,-1984
2,68,6,1,456,1,1,4,56504ecf1b3cda000f544e92,456,68,31008,31008
3,6,1,1,402,1,1,4,56504ecf1b3cda000f544e92,402,6,2412,2412
4,81,6,1,497,1,1,4,56504ecf1b3cda000f544e92,497,81,40257,40257
5,14,5,0,-468,1,1,4,56504ecf1b3cda000f544e92,-468,14,-6552,-6552
7,44,6,0,-407,1,1,4,56504ecf1b3cda000f544e92,-407,44,-17908,-17908
8,84,6,1,493,1,1,4,56504ecf1b3cda000f544e92,493,84,41412,41412
9,43,4,0,-463,1,1,4,56504ecf1b3cda000f544e92,-463,43,-19909,-19909
11,53,4,1,449,1,1,4,56504ecf1b3cda000f544e92,449,53,23797,23797
12,18,5,0,-487,1,1,4,56504ecf1b3cda000f544e92,-487,18,-8766,-8766
13,34,5,1,461,1,1,4,56504ecf1b3cda000f544e92,461,34,15674,15674
14,71,5,0,-402,1,1,4,56504ecf1b3cda000f544e92,-402,71,-28542,-28542
15,21,4,0,-500,1,1,4,56504ecf1b3cda000f544e92,-500,21,-10500,-10500
17,19,5,1,489,1,1,4,56504ecf1b3cda000f544e92,489,19,9291,9291
18,73,6,0,-407,1,1,4,56504ecf1b3cda000f544e92,-407,73,-29711,-29711
19,94,5,0,-407,1,1,4,56504ecf1b3cda000f544e92,-407,94,-38258,-38258
20,78,6,0,-458,1,1,4,56504ecf1b3cda000f544e92,-458,78,-35724,-35724
21,88,6,0,-431,1,1,4,56504ecf1b3cda000f544e92,-431,88,-37928,-37928
22,71,5,1,456,1,1,4,56504ecf1b3cda000f544e92,456,71,32376,32376
24,11,2,1,484,1,1,4,56504ecf1b3cda000f544e92,484,11,5324,5324
25,72,6,1,421,1,1,4,56504ecf1b3cda000f544e92,421,72,30312,30312
27,25,5,1,434,1,1,4,56504ecf1b3cda000f544e92,434,25,10850,10850
28,71,5,0,-412,1,1,4,56504ecf1b3cda000f544e92,-412,71,-29252,-29252
29,34,5,0,-498,1,1,4,56504ecf1b3cda000f544e92,-498,34,-16932,-16932
30,14,1,0,-475,1,1,4,56504ecf1b3cda000f544e92,-475,14,-6650,-6650
32,10,2,1,475,1,1,4,56504ecf1b3cda000f544e92,475,10,4750,4750
33,41,5,0,-441,1,1,4,56504ecf1b3cda000f544e92,-441,41,-18081,-18081
34,65,6,0,-478,1,1,4,56504ecf1b3cda000f544e92,-478,65,-31070,-31070
35,48,6,1,489,1,1,4,56504ecf1b3cda000f544e92,489,48,23472,23472
36,59,5,0,-477,1,1,4,56504ecf1b3cda000f544e92,-477,59,-28143,-28143
37,52,5,1,449,1,1,4,56504ecf1b3cda000f544e92,449,52,23348,23348
38,77,6,0,-449,1,1,4,56504ecf1b3cda000f544e92,-449,77,-34573,-34573
40,16,2,1,487,1,1,4,56504ecf1b3cda000f544e92,487,16,7792,7792
41,73,6,0,-413,1,1,4,56504ecf1b3cda000f544e92,-413,73,-30149,-30149
42,96,6,0,-478,1,1,4,56504ecf1b3cda000f544e92,-478,96,-45888,-45888
43,16,2,0,-408,1,1,4,56504ecf1b3cda000f544e92,-408,16,-6528,-6528
44,30,5,1,481,1,1,4,56504ecf1b3cda000f544e92,481,30,14430,14430
46,50,5,1,468,1,1,4,56504ecf1b3cda000f544e92,468,50,23400,23400
47,53,5,1,487,1,1,4,56504ecf1b3cda000f544e92,487,53,25811,25811
48,3,1,1,442,1,1,4,56504ecf1b3cda000f544e92,442,3,1326,1326
1,9,0,1,493,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,4437,0
2,35,0,0,-407,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-14245,0
3,58,0,0,-452,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-26216,0
4,46,0,0,-442,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-20332,0
5,33,0,0,-488,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-16104,0
7,31,0,1,414,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,12834,0
8,63,0,0,-482,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-30366,0
9,72,0,0,-494,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-35568,0
11,56,0,1,441,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,24696,0
12,80,0,0,-405,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-32400,0
13,13,0,0,-454,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-5902,0
14,57,0,1,464,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,26448,0
15,77,0,0,-415,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-31955,0
17,65,0,1,430,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,27950,0
18,96,0,0,-409,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-39264,0
19,17,0,1,456,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,7752,0
20,9,0,1,468,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,4212,0
21,84,0,1,433,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,36372,0
22,7,0,0,-404,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-2828,0
24,31,0,1,405,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,12555,0
25,80,0,1,471,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,37680,0
27,84,0,1,418,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,35112,0
28,1,0,0,-487,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-487,0
29,7,0,0,-428,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-2996,0
30,10,0,0,-442,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-4420,0
32,34,0,0,-410,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-13940,0
33,22,0,0,-478,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-10516,0
34,45,0,1,464,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,20880,0
35,82,0,1,448,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,36736,0
36,59,0,0,-428,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-25252,0
37,67,0,1,426,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,28542,0
38,61,0,1,414,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,25254,0
40,69,0,1,472,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,32568,0
41,87,0,1,411,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,35757,0
42,59,0,0,-421,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-24839,0
43,46,0,1,422,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,19412,0
44,27,0,1,446,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,12042,0
46,63,0,0,-466,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-29358,0
47,93,0,0,-453,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,-42129,0
48,31,0,1,499,0,1,4,568db47ae3ef9e000ca0dcdd,0,0,15469,0
1,47,6,0,-435,1,1,4,568db47ae3ef9e000ca0dcdd,-435,47,-20445,-20445
2,83,6,1,435,1,1,4,568db47ae3ef9e000ca0dcdd,435,83,36105,36105
3,52,6,1,457,1,1,4,568db47ae3ef9e000ca0dcdd,457,52,23764,23764
4,92,6,0,-494,1,1,4,568db47ae3ef9e000ca0dcdd,-494,92,-45448,-45448
5,53,6,1,444,1,1,4,568db47ae3ef9e000ca0dcdd,444,53,23532,23532
7,83,6,1,447,1,1,4,568db47ae3ef9e000ca0dcdd,447,83,37101,37101
8,11,6,0,-409,1,1,4,568db47ae3ef9e000ca0dcdd,-409,11,-4499,-4499
9,87,6,0,-415,1,1,4,568db47ae3ef9e000ca0dcdd,-415,87,-36105,-36105
11,43,6,1,463,1,1,4,568db47ae3ef9e000ca0dcdd,463,43,19909,19909
12,92,6,1,427,1,1,4,568db47ae3ef9e000ca0dcdd,427,92,39284,39284
13,68,6,1,434,1,1,4,568db47ae3ef9e000ca0dcdd,434,68,29512,29512
14,96,6,1,496,1,1,4,568db47ae3ef9e000ca0dcdd,496,96,47616,47616
15,44,6,1,429,1,1,4,568db47ae3ef9e000ca0dcdd,429,44,18876,18876
17,79,6,0,-455,1,1,4,568db47ae3ef9e000ca0dcdd,-455,79,-35945,-35945
18,39,6,0,-422,1,1,4,568db47ae3ef9e000ca0dcdd,-422,39,-16458,-16458
19,21,6,1,438,1,1,4,568db47ae3ef9e000ca0dcdd,438,21,9198,9198
20,73,6,1,471,1,1,4,568db47ae3ef9e000ca0dcdd,471,73,34383,34383
21,42,6,0,-429,1,1,4,568db47ae3ef9e000ca0dcdd,-429,42,-18018,-18018
22,67,6,1,468,1,1,4,568db47ae3ef9e000ca0dcdd,468,67,31356,31356
24,17,6,1,461,1,1,4,568db47ae3ef9e000ca0dcdd,461,17,7837,7837
25,10,6,1,481,1,1,4,568db47ae3ef9e000ca0dcdd,481,10,4810,4810
27,25,6,1,403,1,1,4,568db47ae3ef9e000ca0dcdd,403,25,10075,10075
28,80,6,0,-496,1,1,4,568db47ae3ef9e000ca0dcdd,-496,80,-39680,-39680
29,38,6,0,-405,1,1,4,568db47ae3ef9e000ca0dcdd,-405,38,-15390,-15390
30,99,6,0,-415,1,1,4,568db47ae3ef9e000ca0dcdd,-415,99,-41085,-41085
32,68,6,0,-457,1,1,4,568db47ae3ef9e000ca0dcdd,-457,68,-31076,-31076
33,32,6,0,-408,1,1,4,568db47ae3ef9e000ca0dcdd,-408,32,-13056,-13056
34,96,6,1,447,1,1,4,568db47ae3ef9e000ca0dcdd,447,96,42912,42912
35,42,6,0,-464,1,1,4,568db47ae3ef9e000ca0dcdd,-464,42,-19488,-19488
36,48,6,0,-471,1,1,4,568db47ae3ef9e000ca0dcdd,-471,48,-22608,-22608
37,13,6,1,476,1,1,4,568db47ae3ef9e000ca0dcdd,476,13,6188,6188
38,55,6,0,-471,1,1,4,568db47ae3ef9e000ca0dcdd,-471,55,-25905,-25905
40,87,6,1,433,1,1,4,568db47ae3ef9e000ca0dcdd,433,87,37671,37671
41,14,6,0,-433,1,1,4,568db47ae3ef9e000ca0dcdd,-433,14,-6062,-6062
42,17,6,0,-496,1,1,4,568db47ae3ef9e000ca0dcdd,-496,17,-8432,-8432
43,3,6,0,-470,1,1,4,568db47ae3ef9e000ca0dcdd,-470,3,-1410,-1410
44,62,6,1,450,1,1,4,568db47ae3ef9e000ca0dcdd,450,62,27900,27900
46,88,6,1,487,1,1,4,568db47ae3ef9e000ca0dcdd,487,88,42856,42856
47,34,6,1,482,1,1,4,568db47ae3ef9e000ca0dcdd,482,34,16388,16388
48,13,6,0,-410,1,1,4,568db47ae3ef9e000ca0dcdd,-410,13,-5330,-5330
1,50,1,0,-463,0,1,4,56a7c210c89737000d225db1,0,0,-23150,0
2,63,5,1,496,0,1,4,56a7c210c89737000d225db1,0,0,31248,0
3,35,3,0,-484,0,1,4,56a7c210c89737000d225db1,0,0,-16940,0
4,7,0,1,478,0,1,4,56a7c210c89737000d225db1,0,0,3346,0
5,61,4,0,-460,0,1,4,56a7c210c89737000d225db1,0,0,-28060,0
7,14,1,0,-465,0,1,4,56a7c210c89737000d225db1,0,0,-6510,0
8,67,5,0,-408,0,1,4,56a7c210c89737000d225db1,0,0,-27336,0
9,48,5,0,-482,0,1,4,56a7c210c89737000d225db1,0,0,-23136,0
11,87,4,0,-418,0,1,4,56a7c210c89737000d225db1,0,0,-36366,0
12,91,5,1,445,0,1,4,56a7c210c89737000d225db1,0,0,40495,0
13,9,1,1,487,0,1,4,56a7c210c89737000d225db1,0,0,4383,0
14,8,1,0,-487,0,1,4,56a7c210c89737000d225db1,0,0,-3896,0
15,99,1,1,409,0,1,4,56a7c210c89737000d225db1,0,0,40491,0
17,51,3,0,-419,0,1,4,56a7c210c89737000d225db1,0,0,-21369,0
18,47,4,1,451,0,1,4,56a7c210c89737000d225db1,0,0,21197,0
19,5,0,0,-415,0,1,4,56a7c210c89737000d225db1,0,0,-2075,0
20,73,4,1,490,0,1,4,56a7c210c89737000d225db1,0,0,35770,0
21,36,4,1,411,0,1,4,56a7c210c89737000d225db1,0,0,14796,0
22,74,4,0,-436,0,1,4,56a7c210c89737000d225db1,0,0,-32264,0
24,83,2,1,402,0,1,4,56a7c210c89737000d225db1,0,0,33366,0
25,24,3,1,493,0,1,4,56a7c210c89737000d225db1,0,0,11832,0
27,85,4,1,431,0,1,4,56a7c210c89737000d225db1,0,0,36635,0
28,79,4,0,-436,0,1,4,56a7c210c89737000d225db1,0,0,-34444,0
29,37,3,1,413,0,1,4,56a7c210c89737000d225db1,0,0,15281,0
30,52,4,0,-404,0,1,4,56a7c210c89737000d225db1,0,0,-21008,0
32,36,3,0,-444,0,1,4,56a7c210c89737000d225db1,0,0,-15984,0
33,68,3,0,-425,0,1,4,56a7c210c89737000d225db1,0,0,-28900,0
34,31,4,1,449,0,1,4,56a7c210c89737000d225db1,0,0,13919,0
35,94,5,0,-401,0,1,4,56a7c210c89737000d225db1,0,0,-37694,0
36,47,4,0,-475,0,1,4,56a7c210c89737000d225db1,0,0,-22325,0
37,47,4,1,414,0,1,4,56a7c210c89737000d225db1,0,0,19458,0
38,64,5,0,-462,0,1,4,56a7c210c89737000d225db1,0,0,-29568,0
40,48,4,1,495,0,1,4,56a7c210c89737000d225db1,0,0,23760,0
41,46,4,0,-408,0,1,4,56a7c210c89737000d225db1,0,0,-18768,0
42,55,4,1,418,0,1,4,56a7c210c89737000d225db1,0,0,22990,0
43,81,5,0,-464,0,1,4,56a7c210c89737000d225db1,0,0,-37584,0
44,20,1,1,449,0,1,4,56a7c210c89737000d225db1,0,0,8980,0
46,5,0,1,447,0,1,4,56a7c210c89737000d225db1,0,0,2235,0
47,92,5,0,-471,0,1,4,56a7c210c89737000d225db1,0,0,-43332,0
48,31,4,1,436,0,1,4,56a7c210c89737000d225db1,0,0,13516,0
1,63,5,1,469,1,1,4,56a7c210c89737000d225db1,469,63,29547,29547
2,43,4,1,498,1,1,4,56a7c210c89737000d225db1,498,43,21414,21414
3,58,5,1,475,1,1,4,56a7c210c89737000d225db1,475,58,27550,27550
4,79,5,1,400,1,1,4,56a7c210c89737000d225db1,400,79,31600,31600
5,94,6,0,-435,1,1,4,56a7c210c89737000d225db1,-435,94,-40890,-40890
7,49,4,0,-479,1,1,4,56a7c210c89737000d225db1,-479,49,-23471,-23471
8,41,3,0,-465,1,1,4,56a7c210c89737000d225db1,-465,41,-19065,-19065
9,18,1,0,-470,1,1,4,56a7c210c89737000d225db1,-470,18,-8460,-8460
11,56,4,0,-469,1,1,4,56a7c210c89737000d225db1,-469,56,-26264,-26264
12,58,4,0,-441,1,1,4,56a7c210c89737000d225db1,-441,58,-25578,-25578
13,31,4,1,457,1,1,4,56a7c210c89737000d225db1,457,31,14167,14167
14,62,4,1,412,1,1,4,56a7c210c89737000d225db1,412,62,25544,25544
15,82,2,0,-461,1,1,4,56a7c210c89737000d225db1,-461,82,-37802,-37802
17,65,3,0,-495,1,1,4,56a7c210c89737000d225db1,-495,65,-32175,-32175
18,9,1,0,-418,1,1,4,56a7c210c89737000d225db1,-418,9,-3762,-3762
19,95,1,0,-499,1,1,4,56a7c210c89737000d225db1,-499,95,-47405,-47405
20,14,1,0,-409,1,1,4,56a7c210c89737000d225db1,-409,14,-5726,-5726
21,58,4,0,-495,1,1,4,56a7c210c89737000d225db1,-495,58,-28710,-28710
22,73,4,1,471,1,1,4,56a7c210c89737000d225db1,471,73,34383,34383
24,81,5,0,-413,1,1,4,56a7c210c89737000d225db1,-413,81,-33453,-33453
25,49,4,1,463,1,1,4,56a7c210c89737000d225db1,463,49,22687,22687
27,12,2,0,-421,1,1,4,56a7c210c89737000d225db1,-421,12,-5052,-5052
28,30,2,1,425,1,1,4,56a7c210c89737000d225db1,425,30,12750,12750
29,42,4,1,425,1,1,4,56a7c210c89737000d225db1,425,42,17850,17850
30,34,4,1,467,1,1,4,56a7c210c89737000d225db1,467,34,15878,15878
32,61,5,0,-421,1,1,4,56a7c210c89737000d225db1,-421,61,-25681,-25681
33,34,4,1,440,1,1,4,56a7c210c89737000d225db1,440,34,14960,14960
34,83,6,1,482,1,1,4,56a7c210c89737000d225db1,482,83,40006,40006
35,55,3,0,-482,1,1,4,56a7c210c89737000d225db1,-482,55,-26510,-26510
36,75,4,1,403,1,1,4,56a7c210c89737000d225db1,403,75,30225,30225
37,22,2,0,-484,1,1,4,56a7c210c89737000d225db1,-484,22,-10648,-10648
38,53,4,0,-436,1,1,4,56a7c210c89737000d225db1,-436,53,-23108,-23108
40,91,5,1,430,1,1,4,56a7c210c89737000d225db1,430,91,39130,39130
41,74,3,0,-488,1,1,4,56a7c210c89737000d225db1,-488,74,-36112,-36112
42,34,2,0,-493,1,1,4,56a7c210c89737000d225db1,-493,34,-16762,-16762
43,15,2,0,-430,1,1,4,56a7c210c89737000d225db1,-430,15,-6450,-6450
44,52,5,1,469,1,1,4,56a7c210c89737000d225db1,469,52,24388,24388
46,56,4,1,492,1,1,4,56a7c210c89737000d225db1,492,56,27552,27552
47,75,5,1,482,1,1,4,56a7c210c89737000d225db1,482,75,36150,36150
48,38,5,1,424,1,1,4,56a7c210c89737000d225db1,424,38,16112,16112
1,17,6,0,-421,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-7157,0
2,90,2,0,-429,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-38610,0
3,91,6,0,-400,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-36400,0
4,78,6,0,-401,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-31278,0
5,93,6,0,-467,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-43431,0
7,65,6,0,-484,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-31460,0
8,53,6,0,-405,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-21465,0
9,3,6,0,-481,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-1443,0
11,82,6,1,458,0,1,4,56b9de6c1a6972000d8d0e38,0,0,37556,0
12,94,6,1,491,0,1,4,56b9de6c1a6972000d8d0e38,0,0,46154,0
13,58,6,1,431,0,1,4,56b9de6c1a6972000d8d0e38,0,0,24998,0
14,17,6,0,-449,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-7633,0
15,41,6,1,442,0,1,4,56b9de6c1a6972000d8d0e38,0,0,18122,0
17,13,6,1,435,0,1,4,56b9de6c1a6972000d8d0e38,0,0,5655,0
18,24,6,0,-494,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-11856,0
19,76,6,0,-462,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-35112,0
20,70,6,1,403,0,1,4,56b9de6c1a6972000d8d0e38,0,0,28210,0
21,8,6,1,440,0,1,4,56b9de6c1a6972000d8d0e38,0,0,3520,0
22,92,6,1,494,0,1,4,56b9de6c1a6972000d8d0e38,0,0,45448,0
24,92,6,1,400,0,1,4,56b9de6c1a6972000d8d0e38,0,0,36800,0
25,55,6,0,-457,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-25135,0
27,41,6,1,500,0,1,4,56b9de6c1a6972000d8d0e38,0,0,20500,0
28,64,6,0,-430,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-27520,0
29,97,5,1,462,0,1,4,56b9de6c1a6972000d8d0e38,0,0,44814,0
30,94,5,1,433,0,1,4,56b9de6c1a6972000d8d0e38,0,0,40702,0
32,42,6,0,-446,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-18732,0
33,93,5,1,406,0,1,4,56b9de6c1a6972000d8d0e38,0,0,37758,0
34,2,6,1,438,0,1,4,56b9de6c1a6972000d8d0e38,0,0,876,0
35,28,6,0,-448,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-12544,0
36,53,6,0,-495,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-26235,0
37,2,6,0,-431,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-862,0
38,17,6,0,-489,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-8313,0
40,40,6,1,437,0,1,4,56b9de6c1a6972000d8d0e38,0,0,17480,0
41,41,6,0,-490,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-20090,0
42,33,6,1,479,0,1,4,56b9de6c1a6972000d8d0e38,0,0,15807,0
43,51,6,0,-436,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-22236,0
44,45,6,0,-445,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-20025,0
46,92,6,1,436,0,1,4,56b9de6c1a6972000d8d0e38,0,0,40112,0
47,36,6,1,454,0,1,4,56b9de6c1a6972000d8d0e38,0,0,16344,0
48,85,6,0,-434,0,1,4,56b9de6c1a6972000d8d0e38,0,0,-36890,0
1,87,6,0,-438,1,1,4,56b9de6c1a6972000d8d0e38,-438,87,-38106,-38106
2,67,6,1,465,1,1,4,56b9de6c1a6972000d8d0e38,465,67,31155,31155
3,15,6,0,-463,1,1,4,56b9de6c1a6972000d8d0e38,-463,15,-6945,-6945
4,17,6,1,447,1,1,4,56b9de6c1a6972000d8d0e38,447,17,7599,7599
5,45,6,0,-450,1,1,4,56b9de6c1a6972000d8d0e38,-450,45,-20250,-20250
7,34,6,0,-418,1,1,4,56b9de6c1a6972000d8d0e38,-418,34,-14212,-14212
8,84,6,1,463,1,1,4,56b9de6c1a6972000d8d0e38,463,84,38892,38892
9,91,6,1,480,1,1,4,56b9de6c1a6972000d8d0e38,480,91,43680,43680
11,18,6,1,402,1,1,4,56b9de6c1a6972000d8d0e38,402,18,7236,7236
12,20,6,1,454,1,1,4,56b9de6c1a6972000d8d0e38,454,20,9080,9080
13,21,6,0,-456,1,1,4,56b9de6c1a6972000d8d0e38,-456,21,-9576,-9576
14,47,6,1,454,1,1,4,56b9de6c1a6972000d8d0e38,454,47,21338,21338
15,84,6,1,419,1,1,4,56b9de6c1a6972000d8d0e38,419,84,35196,35196
17,63,6,1,400,1,1,4,56b9de6c1a6972000d8d0e38,400,63,25200,25200
18,24,6,1,460,1,1,4,56b9de6c1a6972000d8d0e38,460,24,11040,11040
19,85,6,1,437,1,1,4,56b9de6c1a6972000d8d0e38,437,85,37145,37145
20,15,6,1,432,1,1,4,56b9de6c1a6972000d8d0e38,432,15,6480,6480
21,95,6,0,-465,1,1,4,56b9de6c1a6972000d8d0e38,-465,95,-44175,-44175
22,3,6,1,451,1,1,4,56b9de6c1a6972000d8d0e38,451,3,1353,1353
24,76,6,0,-480,1,1,4,56b9de6c1a6972000d8d0e38,-480,76,-36480,-36480
25,51,6,1,438,1,1,4,56b9de6c1a6972000d8d0e38,438,51,22338,22338
27,22,6,0,-449,1,1,4,56b9de6c1a6972000d8d0e38,-449,22,-9878,-9878
28,31,6,1,404,1,1,4,56b9de6c1a6972000d8d0e38,404,31,12524,12524
29,10,6,0,-442,1,1,4,56b9de6c1a6972000d8d0e38,-442,10,-4420,-4420
30,61,6,0,-468,1,1,4,56b9de6c1a6972000d8d0e38,-468,61,-28548,-28548
32,98,6,0,-470,1,1,4,56b9de6c1a6972000d8d0e38,-470,98,-46060,-46060
33,36,6,1,480,1,1,4,56b9de6c1a6972000d8d0e38,480,36,17280,17280
34,36,6,0,-411,1,1,4,56b9de6c1a6972000d8d0e38,-411,36,-14796,-14796
35,42,6,1,456,1,1,4,56b9de6c1a6972000d8d0e38,456,42,19152,19152
36,51,6,1,460,1,1,4,56b9de6c1a6972000d8d0e38,460,51,23460,23460
37,74,6,1,488,1,1,4,56b9de6c1a6972000d8d0e38,488,74,36112,36112
38,35,6,0,-476,1,1,4,56b9de6c1a6972000d8d0e38,-476,35,-16660,-16660
40,83,6,1,491,1,1,4,56b9de6c1a6972000d8d0e38,491,83,40753,40753
41,6,6,0,-432,1,1,4,56b9de6c1a6972000d8d0e38,-432,6,-2592,-2592
42,61,6,1,459,1,1,4,56b9de6c1a6972000d8d0e38,459,61,27999,27999
43,33,6,0,-491,1,1,4,56b9de6c1a6972000d8d0e38,-491,33,-16203,-16203
44,72,6,1,450,1,1,4,56b9de6c1a6972000d8d0e38,450,72,32400,32400
46,84,6,1,411,1,1,4,56b9de6c1a6972000d8d0e38,411,84,34524,34524
47,43,6,0,-413,1,1,4,56b9de6c1a6972000d8d0e38,-413,43,-17759,-17759
48,5,6,0,-410,1,1,4,56b9de6c1a6972000d8d0e38,-410,5,-2050,-2050
