n_trial,uncertainty,share,Predicted_MC_1up,mc_model,Instr,Task1Seek,check,ID,SeekFirst1,Predicted_MC,Old1,ValInstr,UncIntr,ValUnc,3w
21,35,5,0,-464,1,2,4,61535d60db67adaf13fd11f1,1,-464,1,-464,35,-16240,-16240
22,98,1,0,431,1,2,4,61535d60db67adaf13fd11f1,1,-469,1,431,98,42238,42238
24,62,3,0,438,1,2,4,61535d60db67adaf13fd11f1,1,-476,1,438,62,27156,27156
25,76,1,1,-454,1,2,4,61535d60db67adaf13fd11f1,1,407,1,-454,76,-34504,-34504
27,76,1,0,-416,1,2,4,61535d60db67adaf13fd11f1,1,-481,1,-416,76,-31616,-31616
28,1,6,0,-426,1,2,4,61535d60db67adaf13fd11f1,1,-426,1,-426,1,-426,-426
29,20,6,1,460,1,2,4,61535d60db67adaf13fd11f1,1,460,1,460,20,9200,9200
30,96,1,1,-451,1,2,4,61535d60db67adaf13fd11f1,1,401,1,-451,96,-43296,-43296
32,43,6,1,419,1,2,4,61535d60db67adaf13fd11f1,1,419,1,419,43,18017,18017
33,43,4,1,421,1,2,4,61535d60db67adaf13fd11f1,1,421,1,421,43,18103,18103
34,50,4,0,-489,1,2,4,61535d60db67adaf13fd11f1,1,-489,1,-489,50,-24450,-24450
35,35,3,1,400,1,2,4,61535d60db67adaf13fd11f1,1,400,1,400,35,14000,14000
36,24,6,1,-417,1,2,4,61535d60db67adaf13fd11f1,1,419,1,-417,24,-10008,-10008
37,83,1,1,-447,1,2,4,61535d60db67adaf13fd11f1,1,483,1,-447,83,-37101,-37101
38,88,5,1,440,1,2,4,61535d60db67adaf13fd11f1,1,454,1,440,88,38720,38720
40,91,5,0,-464,1,2,4,61535d60db67adaf13fd11f1,1,-477,1,-464,91,-42224,-42224
41,98,4,1,-425,1,2,4,61535d60db67adaf13fd11f1,1,410,1,-425,98,-41650,-41650
42,17,3,0,-441,1,2,4,61535d60db67adaf13fd11f1,1,-441,1,-441,17,-7497,-7497
43,82,2,1,-430,1,2,4,61535d60db67adaf13fd11f1,1,406,1,-430,82,-35260,-35260
44,56,4,0,-479,1,2,4,61535d60db67adaf13fd11f1,1,-479,1,-479,56,-26824,-26824
46,20,4,1,451,1,2,4,61535d60db67adaf13fd11f1,1,451,1,451,20,9020,9020
47,42,4,0,-485,1,2,4,61535d60db67adaf13fd11f1,1,-485,1,-485,42,-20370,-20370
48,38,5,1,469,1,2,4,61535d60db67adaf13fd11f1,1,469,1,469,38,17822,17822
1,62,5,0,-461,0,2,4,61537f077ac2d210479cbfb8,1,-441,1,0,0,-28582,0
2,80,6,1,407,0,2,4,61537f077ac2d210479cbfb8,1,499,1,0,0,32560,0
3,21,1,0,-459,0,2,4,61537f077ac2d210479cbfb8,1,-459,1,0,0,-9639,0
4,25,3,1,497,0,2,4,61537f077ac2d210479cbfb8,1,497,1,0,0,12425,0
5,1,1,1,401,0,2,4,61537f077ac2d210479cbfb8,1,401,1,0,0,401,0
7,43,5,1,470,0,2,4,61537f077ac2d210479cbfb8,1,428,1,0,0,20210,0
8,14,2,1,479,0,2,4,61537f077ac2d210479cbfb8,1,479,1,0,0,6706,0
9,62,6,0,439,0,2,4,61537f077ac2d210479cbfb8,1,-439,1,0,0,27218,0
11,32,4,1,445,0,2,4,61537f077ac2d210479cbfb8,1,473,1,0,0,14240,0
12,18,6,1,-476,0,2,4,61537f077ac2d210479cbfb8,1,499,1,0,0,-8568,0
13,96,6,0,466,0,2,4,61537f077ac2d210479cbfb8,1,-403,1,0,0,44736,0
14,1,1,1,408,0,2,4,61537f077ac2d210479cbfb8,1,408,1,0,0,408,0
15,17,2,1,477,0,2,4,61537f077ac2d210479cbfb8,1,477,1,0,0,8109,0
17,45,1,0,-493,0,2,4,61537f077ac2d210479cbfb8,1,-493,1,0,0,-22185,0
18,63,6,0,-418,0,2,4,61537f077ac2d210479cbfb8,1,-454,1,0,0,-26334,0
19,91,6,0,469,0,2,4,61537f077ac2d210479cbfb8,1,-456,1,0,0,42679,0
20,81,6,0,430,0,2,4,61537f077ac2d210479cbfb8,1,-404,1,0,0,34830,0
21,4,1,0,-458,0,2,4,61537f077ac2d210479cbfb8,1,-458,1,0,0,-1832,0
22,36,4,1,482,0,2,4,61537f077ac2d210479cbfb8,1,473,1,0,0,17352,0
24,73,6,1,-471,0,2,4,61537f077ac2d210479cbfb8,1,466,1,0,0,-34383,0
25,10,2,1,492,0,2,4,61537f077ac2d210479cbfb8,1,492,1,0,0,4920,0
27,37,2,1,440,0,2,4,61537f077ac2d210479cbfb8,1,440,1,0,0,16280,0
28,28,2,1,439,0,2,4,61537f077ac2d210479cbfb8,1,439,1,0,0,12292,0
29,62,1,1,413,0,2,4,61537f077ac2d210479cbfb8,1,413,1,0,0,25606,0
30,67,6,0,466,0,2,4,61537f077ac2d210479cbfb8,1,-413,1,0,0,31222,0
32,89,5,0,435,0,2,4,61537f077ac2d210479cbfb8,1,-487,1,0,0,38715,0
33,41,4,0,-428,0,2,4,61537f077ac2d210479cbfb8,1,-462,1,0,0,-17548,0
34,58,6,0,478,0,2,4,61537f077ac2d210479cbfb8,1,-490,1,0,0,27724,0
35,26,3,1,497,0,2,4,61537f077ac2d210479cbfb8,1,497,1,0,0,12922,0
36,52,1,1,444,0,2,4,61537f077ac2d210479cbfb8,1,444,1,0,0,23088,0
37,19,2,0,-417,0,2,4,61537f077ac2d210479cbfb8,1,-417,1,0,0,-7923,0
38,71,5,0,426,0,2,4,61537f077ac2d210479cbfb8,1,-457,1,0,0,30246,0
40,89,4,1,470,0,2,4,61537f077ac2d210479cbfb8,1,446,1,0,0,41830,0
41,12,1,1,459,0,2,4,61537f077ac2d210479cbfb8,1,459,1,0,0,5508,0
42,26,2,1,467,0,2,4,61537f077ac2d210479cbfb8,1,467,1,0,0,12142,0
43,75,6,0,480,0,2,4,61537f077ac2d210479cbfb8,1,-407,1,0,0,36000,0
44,39,2,0,-497,0,2,4,61537f077ac2d210479cbfb8,1,-497,1,0,0,-19383,0
46,54,3,1,416,0,2,4,61537f077ac2d210479cbfb8,1,416,1,0,0,22464,0
47,71,4,0,-493,0,2,4,61537f077ac2d210479cbfb8,1,-472,1,0,0,-35003,0
48,4,2,1,473,0,2,4,61537f077ac2d210479cbfb8,1,473,1,0,0,1892,0
1,38,6,1,418,1,2,4,61537f077ac2d210479cbfb8,1,418,1,418,38,15884,15884
2,43,6,1,-426,1,2,4,61537f077ac2d210479cbfb8,1,477,1,-426,43,-18318,-18318
3,18,6,1,-452,1,2,4,61537f077ac2d210479cbfb8,1,473,1,-452,18,-8136,-8136
4,57,6,1,422,1,2,4,61537f077ac2d210479cbfb8,1,422,1,422,57,24054,24054
5,87,6,0,420,1,2,4,61537f077ac2d210479cbfb8,1,-406,1,420,87,36540,36540
7,49,6,1,489,1,2,4,61537f077ac2d210479cbfb8,1,489,1,489,49,23961,23961
8,70,6,0,444,1,2,4,61537f077ac2d210479cbfb8,1,-462,1,444,70,31080,31080
9,5,6,0,-500,1,2,4,61537f077ac2d210479cbfb8,1,-500,1,-500,5,-2500,-2500
11,85,6,1,-476,1,2,4,61537f077ac2d210479cbfb8,1,497,1,-476,85,-40460,-40460
12,32,6,1,440,1,2,4,61537f077ac2d210479cbfb8,1,440,1,440,32,14080,14080
13,15,6,1,-470,1,2,4,61537f077ac2d210479cbfb8,1,482,1,-470,15,-7050,-7050
14,44,6,0,-433,1,2,4,61537f077ac2d210479cbfb8,1,-433,1,-433,44,-19052,-19052
15,29,6,0,-431,1,2,4,61537f077ac2d210479cbfb8,1,-431,1,-431,29,-12499,-12499
17,30,6,0,-406,1,2,4,61537f077ac2d210479cbfb8,1,-406,1,-406,30,-12180,-12180
18,59,6,0,451,1,2,4,61537f077ac2d210479cbfb8,1,-461,1,451,59,26609,26609
19,25,6,0,-450,1,2,4,61537f077ac2d210479cbfb8,1,-417,1,-450,25,-11250,-11250
20,96,6,0,-494,1,2,4,61537f077ac2d210479cbfb8,1,-473,1,-494,96,-47424,-47424
21,94,6,0,-459,1,2,4,61537f077ac2d210479cbfb8,1,-411,1,-459,94,-43146,-43146
22,28,6,0,-447,1,2,4,61537f077ac2d210479cbfb8,1,-447,1,-447,28,-12516,-12516
24,67,6,0,-487,1,2,4,61537f077ac2d210479cbfb8,1,-447,1,-487,67,-32629,-32629
25,89,6,1,453,1,2,4,61537f077ac2d210479cbfb8,1,437,1,453,89,40317,40317
27,85,6,1,-444,1,2,4,61537f077ac2d210479cbfb8,1,485,1,-444,85,-37740,-37740
28,89,6,1,-464,1,2,4,61537f077ac2d210479cbfb8,1,441,1,-464,89,-41296,-41296
29,90,6,1,-481,1,2,4,61537f077ac2d210479cbfb8,1,450,1,-481,90,-43290,-43290
30,89,6,0,-405,1,2,4,61537f077ac2d210479cbfb8,1,-479,1,-405,89,-36045,-36045
32,70,6,1,-402,1,2,4,61537f077ac2d210479cbfb8,1,474,1,-402,70,-28140,-28140
33,55,6,0,-491,1,2,4,61537f077ac2d210479cbfb8,1,-491,1,-491,55,-27005,-27005
34,46,6,0,493,1,2,4,61537f077ac2d210479cbfb8,1,-484,1,493,46,22678,22678
35,99,6,0,-446,1,2,4,61537f077ac2d210479cbfb8,1,-499,1,-446,99,-44154,-44154
36,85,6,1,442,1,2,4,61537f077ac2d210479cbfb8,1,480,1,442,85,37570,37570
37,5,6,1,446,1,2,4,61537f077ac2d210479cbfb8,1,446,1,446,5,2230,2230
38,92,6,1,-423,1,2,4,61537f077ac2d210479cbfb8,1,447,1,-423,92,-38916,-38916
40,48,6,1,-408,1,2,4,61537f077ac2d210479cbfb8,1,414,1,-408,48,-19584,-19584
41,72,6,0,-403,1,2,4,61537f077ac2d210479cbfb8,1,-447,1,-403,72,-29016,-29016
42,53,6,0,415,1,2,4,61537f077ac2d210479cbfb8,1,-435,1,415,53,21995,21995
43,27,6,1,487,1,2,4,61537f077ac2d210479cbfb8,1,487,1,487,27,13149,13149
44,86,6,0,-447,1,2,4,61537f077ac2d210479cbfb8,1,-448,1,-447,86,-38442,-38442
46,58,6,0,-440,1,2,4,61537f077ac2d210479cbfb8,1,-440,1,-440,58,-25520,-25520
47,58,6,0,-449,1,2,4,61537f077ac2d210479cbfb8,1,-449,1,-449,58,-26042,-26042
48,12,6,0,-473,1,2,4,61537f077ac2d210479cbfb8,1,-473,1,-473,12,-5676,-5676
1,36,4,0,-473,0,2,4,6153b5513ccada2d35fae508,1,-473,1,0,0,-17028,0
2,49,5,1,407,0,2,4,6153b5513ccada2d35fae508,1,407,1,0,0,19943,0
3,91,3,1,496,0,2,4,6153b5513ccada2d35fae508,1,450,1,0,0,45136,0
4,25,6,0,444,0,2,4,6153b5513ccada2d35fae508,1,-443,1,0,0,11100,0
5,26,6,0,-424,0,2,4,6153b5513ccada2d35fae508,1,-424,1,0,0,-11024,0
7,6,6,0,-420,0,2,4,6153b5513ccada2d35fae508,1,-420,1,0,0,-2520,0
8,14,6,1,454,0,2,4,6153b5513ccada2d35fae508,1,454,1,0,0,6356,0
9,14,0,1,474,0,2,4,6153b5513ccada2d35fae508,1,474,1,0,0,6636,0
11,11,0,0,-426,0,2,4,6153b5513ccada2d35fae508,1,-426,1,0,0,-4686,0
12,53,4,0,-465,0,2,4,6153b5513ccada2d35fae508,1,-465,1,0,0,-24645,0
13,79,2,1,460,0,2,4,6153b5513ccada2d35fae508,1,409,1,0,0,36340,0
14,30,0,1,463,0,2,4,6153b5513ccada2d35fae508,1,463,1,0,0,13890,0
15,15,0,0,-408,0,2,4,6153b5513ccada2d35fae508,1,-408,1,0,0,-6120,0
17,85,5,1,400,0,2,4,6153b5513ccada2d35fae508,1,400,1,0,0,34000,0
18,13,1,1,415,0,2,4,6153b5513ccada2d35fae508,1,415,1,0,0,5395,0
19,56,6,1,-436,0,2,4,6153b5513ccada2d35fae508,1,429,1,0,0,-24416,0
20,59,1,0,-486,0,2,4,6153b5513ccada2d35fae508,1,-447,1,0,0,-28674,0
21,75,4,0,-405,0,2,4,6153b5513ccada2d35fae508,1,-410,1,0,0,-30375,0
22,97,6,0,478,0,2,4,6153b5513ccada2d35fae508,1,-424,1,0,0,46366,0
24,3,6,0,479,0,2,4,6153b5513ccada2d35fae508,1,-441,1,0,0,1437,0
25,93,4,0,-426,0,2,4,6153b5513ccada2d35fae508,1,-491,1,0,0,-39618,0
27,36,3,0,-445,0,2,4,6153b5513ccada2d35fae508,1,-445,1,0,0,-16020,0
28,56,5,0,423,0,2,4,6153b5513ccada2d35fae508,1,-493,1,0,0,23688,0
29,41,1,1,470,0,2,4,6153b5513ccada2d35fae508,1,470,1,0,0,19270,0
30,57,5,1,-494,0,2,4,6153b5513ccada2d35fae508,1,405,1,0,0,-28158,0
32,13,0,0,-446,0,2,4,6153b5513ccada2d35fae508,1,-446,1,0,0,-5798,0
33,2,0,0,-491,0,2,4,6153b5513ccada2d35fae508,1,-491,1,0,0,-982,0
34,44,2,1,448,0,2,4,6153b5513ccada2d35fae508,1,413,1,0,0,19712,0
35,19,1,0,-403,0,2,4,6153b5513ccada2d35fae508,1,-403,1,0,0,-7657,0
36,28,1,1,429,0,2,4,6153b5513ccada2d35fae508,1,440,1,0,0,12012,0
37,77,4,1,477,0,2,4,6153b5513ccada2d35fae508,1,452,1,0,0,36729,0
38,56,6,0,486,0,2,4,6153b5513ccada2d35fae508,1,-420,1,0,0,27216,0
40,42,3,0,-416,0,2,4,6153b5513ccada2d35fae508,1,-416,1,0,0,-17472,0
41,11,1,1,408,0,2,4,6153b5513ccada2d35fae508,1,408,1,0,0,4488,0
42,19,1,1,475,0,2,4,6153b5513ccada2d35fae508,1,475,1,0,0,9025,0
43,50,6,0,468,0,2,4,6153b5513ccada2d35fae508,1,-475,1,0,0,23400,0
44,40,4,1,435,0,2,4,6153b5513ccada2d35fae508,1,435,1,0,0,17400,0
46,12,0,1,458,0,2,4,6153b5513ccada2d35fae508,1,458,1,0,0,5496,0
47,26,6,0,454,0,2,4,6153b5513ccada2d35fae508,1,-417,1,0,0,11804,0
48,17,0,1,446,0,2,4,6153b5513ccada2d35fae508,1,446,1,0,0,7582,0
1,2,0,1,435,1,2,4,6153b5513ccada2d35fae508,1,435,1,435,2,870,870
2,61,5,1,425,1,2,4,6153b5513ccada2d35fae508,1,425,1,425,61,25925,25925
3,14,6,0,-428,1,2,4,6153b5513ccada2d35fae508,1,-428,1,-428,14,-5992,-5992
4,65,6,0,-421,1,2,4,6153b5513ccada2d35fae508,1,-492,1,-421,65,-27365,-27365
5,57,6,0,-480,1,2,4,6153b5513ccada2d35fae508,1,-480,1,-480,57,-27360,-27360
7,86,6,0,468,1,2,4,6153b5513ccada2d35fae508,1,-496,1,468,86,40248,40248
8,58,6,0,-429,1,2,4,6153b5513ccada2d35fae508,1,-429,1,-429,58,-24882,-24882
9,18,5,0,-490,1,2,4,6153b5513ccada2d35fae508,1,-490,1,-490,18,-8820,-8820
11,14,4,0,-435,1,2,4,6153b5513ccada2d35fae508,1,-435,1,-435,14,-6090,-6090
12,34,5,1,447,1,2,4,6153b5513ccada2d35fae508,1,447,1,447,34,15198,15198
13,13,5,1,445,1,2,4,6153b5513ccada2d35fae508,1,445,1,445,13,5785,5785
14,13,6,0,-419,1,2,4,6153b5513ccada2d35fae508,1,-419,1,-419,13,-5447,-5447
15,90,6,1,-489,1,2,4,6153b5513ccada2d35fae508,1,430,1,-489,90,-44010,-44010
17,85,3,1,410,1,2,4,6153b5513ccada2d35fae508,1,445,1,410,85,34850,34850
18,52,6,1,-437,1,2,4,6153b5513ccada2d35fae508,1,455,1,-437,52,-22724,-22724
19,12,2,1,415,1,2,4,6153b5513ccada2d35fae508,1,415,1,415,12,4980,4980
20,38,6,0,-416,1,2,4,6153b5513ccada2d35fae508,1,-416,1,-416,38,-15808,-15808
21,13,6,0,-430,1,2,4,6153b5513ccada2d35fae508,1,-430,1,-430,13,-5590,-5590
22,56,6,0,491,1,2,4,6153b5513ccada2d35fae508,1,-495,1,491,56,27496,27496
24,85,5,0,-414,1,2,4,6153b5513ccada2d35fae508,1,-420,1,-414,85,-35190,-35190
25,15,5,1,483,1,2,4,6153b5513ccada2d35fae508,1,483,1,483,15,7245,7245
27,7,2,0,-450,1,2,4,6153b5513ccada2d35fae508,1,-450,1,-450,7,-3150,-3150
28,67,5,0,-414,1,2,4,6153b5513ccada2d35fae508,1,-414,1,-414,67,-27738,-27738
29,72,4,1,472,1,2,4,6153b5513ccada2d35fae508,1,427,1,472,72,33984,33984
30,9,4,1,457,1,2,4,6153b5513ccada2d35fae508,1,457,1,457,9,4113,4113
32,38,4,0,-437,1,2,4,6153b5513ccada2d35fae508,1,-437,1,-437,38,-16606,-16606
33,56,6,0,-420,1,2,4,6153b5513ccada2d35fae508,1,-420,1,-420,56,-23520,-23520
34,32,3,1,498,1,2,4,6153b5513ccada2d35fae508,1,477,1,498,32,15936,15936
35,81,6,1,493,1,2,4,6153b5513ccada2d35fae508,1,467,1,493,81,39933,39933
36,30,4,1,456,1,2,4,6153b5513ccada2d35fae508,1,456,1,456,30,13680,13680
37,35,4,1,479,1,2,4,6153b5513ccada2d35fae508,1,461,1,479,35,16765,16765
38,99,6,0,484,1,2,4,6153b5513ccada2d35fae508,1,-463,1,484,99,47916,47916
40,70,5,1,430,1,2,4,6153b5513ccada2d35fae508,1,430,1,430,70,30100,30100
41,14,6,0,-497,1,2,4,6153b5513ccada2d35fae508,1,-497,1,-497,14,-6958,-6958
42,6,1,0,-410,1,2,4,6153b5513ccada2d35fae508,1,-410,1,-410,6,-2460,-2460
43,26,4,0,-491,1,2,4,6153b5513ccada2d35fae508,1,-479,1,-491,26,-12766,-12766
44,1,0,1,454,1,2,4,6153b5513ccada2d35fae508,1,454,1,454,1,454,454
46,36,5,1,457,1,2,4,6153b5513ccada2d35fae508,1,457,1,457,36,16452,16452
47,18,4,1,478,1,2,4,6153b5513ccada2d35fae508,1,478,1,478,18,8604,8604
48,86,6,0,463,1,2,4,6153b5513ccada2d35fae508,1,-415,1,463,86,39818,39818
1,8,3,0,-434,0,2,4,61540b87cf0f9e1409121ac6,1,-434,1,0,0,-3472,0
2,68,0,0,415,0,2,4,61540b87cf0f9e1409121ac6,1,-496,1,0,0,28220,0
3,40,3,1,405,0,2,4,61540b87cf0f9e1409121ac6,1,489,1,0,0,16200,0
4,18,0,0,-400,0,2,4,61540b87cf0f9e1409121ac6,1,-400,1,0,0,-7200,0
5,62,3,1,492,0,2,4,61540b87cf0f9e1409121ac6,1,492,1,0,0,30504,0
7,84,3,0,-415,0,2,4,61540b87cf0f9e1409121ac6,1,-404,1,0,0,-34860,0
8,71,3,1,482,0,2,4,61540b87cf0f9e1409121ac6,1,482,1,0,0,34222,0
9,63,0,0,452,0,2,4,61540b87cf0f9e1409121ac6,1,-437,1,0,0,28476,0
11,9,3,1,472,0,2,4,61540b87cf0f9e1409121ac6,1,472,1,0,0,4248,0
12,43,0,1,-419,0,2,4,61540b87cf0f9e1409121ac6,1,426,1,0,0,-18017,0
13,64,0,1,-451,0,2,4,61540b87cf0f9e1409121ac6,1,498,1,0,0,-28864,0
14,60,4,1,427,0,2,4,61540b87cf0f9e1409121ac6,1,427,1,0,0,25620,0
15,23,0,1,-411,0,2,4,61540b87cf0f9e1409121ac6,1,458,1,0,0,-9453,0
17,90,0,1,-453,0,2,4,61540b87cf0f9e1409121ac6,1,478,1,0,0,-40770,0
18,74,0,1,-478,0,2,4,61540b87cf0f9e1409121ac6,1,439,1,0,0,-35372,0
19,95,3,1,497,0,2,4,61540b87cf0f9e1409121ac6,1,466,1,0,0,47215,0
20,51,0,1,-485,0,2,4,61540b87cf0f9e1409121ac6,1,429,1,0,0,-24735,0
21,34,3,0,-452,0,2,4,61540b87cf0f9e1409121ac6,1,-452,1,0,0,-15368,0
22,24,3,0,-443,0,2,4,61540b87cf0f9e1409121ac6,1,-443,1,0,0,-10632,0
24,13,3,0,-498,0,2,4,61540b87cf0f9e1409121ac6,1,-498,1,0,0,-6474,0
25,95,0,0,485,0,2,4,61540b87cf0f9e1409121ac6,1,-437,1,0,0,46075,0
27,27,3,0,-495,0,2,4,61540b87cf0f9e1409121ac6,1,-495,1,0,0,-13365,0
28,78,3,0,-462,0,2,4,61540b87cf0f9e1409121ac6,1,-462,1,0,0,-36036,0
29,4,3,1,414,0,2,4,61540b87cf0f9e1409121ac6,1,414,1,0,0,1656,0
30,81,0,0,444,0,2,4,61540b87cf0f9e1409121ac6,1,-472,1,0,0,35964,0
32,97,3,1,-451,0,2,4,61540b87cf0f9e1409121ac6,1,434,1,0,0,-43747,0
33,42,3,1,445,0,2,4,61540b87cf0f9e1409121ac6,1,416,1,0,0,18690,0
34,6,4,0,-403,0,2,4,61540b87cf0f9e1409121ac6,1,-403,1,0,0,-2418,0
35,71,2,1,444,0,2,4,61540b87cf0f9e1409121ac6,1,489,1,0,0,31524,0
36,9,0,0,-497,0,2,4,61540b87cf0f9e1409121ac6,1,-497,1,0,0,-4473,0
37,98,0,1,-470,0,2,4,61540b87cf0f9e1409121ac6,1,452,1,0,0,-46060,0
38,63,0,0,402,0,2,4,61540b87cf0f9e1409121ac6,1,-418,1,0,0,25326,0
40,59,4,1,436,0,2,4,61540b87cf0f9e1409121ac6,1,436,1,0,0,25724,0
41,35,4,1,449,0,2,4,61540b87cf0f9e1409121ac6,1,472,1,0,0,15715,0
42,45,3,1,409,0,2,4,61540b87cf0f9e1409121ac6,1,409,1,0,0,18405,0
43,76,3,0,-486,0,2,4,61540b87cf0f9e1409121ac6,1,-457,1,0,0,-36936,0
44,92,1,0,404,0,2,4,61540b87cf0f9e1409121ac6,1,-457,1,0,0,37168,0
46,57,3,0,-421,0,2,4,61540b87cf0f9e1409121ac6,1,-479,1,0,0,-23997,0
47,80,1,0,-420,0,2,4,61540b87cf0f9e1409121ac6,1,-499,1,0,0,-33600,0
48,67,0,1,-430,0,2,4,61540b87cf0f9e1409121ac6,1,490,1,0,0,-28810,0
1,75,1,0,468,1,2,4,61540b87cf0f9e1409121ac6,1,-469,1,468,75,35100,35100
2,22,5,0,-475,1,2,4,61540b87cf0f9e1409121ac6,1,-475,1,-475,22,-10450,-10450
3,75,5,1,-432,1,2,4,61540b87cf0f9e1409121ac6,1,439,1,-432,75,-32400,-32400
4,24,5,0,-420,1,2,4,61540b87cf0f9e1409121ac6,1,-420,1,-420,24,-10080,-10080
5,27,6,0,407,1,2,4,61540b87cf0f9e1409121ac6,1,-404,1,407,27,10989,10989
7,84,6,1,432,1,2,4,61540b87cf0f9e1409121ac6,1,437,1,432,84,36288,36288
8,21,6,0,-462,1,2,4,61540b87cf0f9e1409121ac6,1,-462,1,-462,21,-9702,-9702
9,38,5,0,-428,1,2,4,61540b87cf0f9e1409121ac6,1,-428,1,-428,38,-16264,-16264
11,23,5,0,-464,1,2,4,61540b87cf0f9e1409121ac6,1,-464,1,-464,23,-10672,-10672
12,42,5,1,411,1,2,4,61540b87cf0f9e1409121ac6,1,411,1,411,42,17262,17262
13,43,5,1,425,1,2,4,61540b87cf0f9e1409121ac6,1,425,1,425,43,18275,18275
14,48,5,1,470,1,2,4,61540b87cf0f9e1409121ac6,1,470,1,470,48,22560,22560
15,24,5,1,473,1,2,4,61540b87cf0f9e1409121ac6,1,473,1,473,24,11352,11352
17,76,6,0,439,1,2,4,61540b87cf0f9e1409121ac6,1,-495,1,439,76,33364,33364
18,55,6,1,-474,1,2,4,61540b87cf0f9e1409121ac6,1,427,1,-474,55,-26070,-26070
19,23,4,0,-498,1,2,4,61540b87cf0f9e1409121ac6,1,-498,1,-498,23,-11454,-11454
20,40,5,1,485,1,2,4,61540b87cf0f9e1409121ac6,1,400,1,485,40,19400,19400
21,93,6,0,481,1,2,4,61540b87cf0f9e1409121ac6,1,-494,1,481,93,44733,44733
22,59,4,0,458,1,2,4,61540b87cf0f9e1409121ac6,1,-448,1,458,59,27022,27022
24,48,2,0,-412,1,2,4,61540b87cf0f9e1409121ac6,1,-466,1,-412,48,-19776,-19776
25,16,6,0,500,1,2,4,61540b87cf0f9e1409121ac6,1,-429,1,500,16,8000,8000
27,41,4,1,401,1,2,4,61540b87cf0f9e1409121ac6,1,401,1,401,41,16441,16441
28,44,3,1,431,1,2,4,61540b87cf0f9e1409121ac6,1,431,1,431,44,18964,18964
29,90,5,1,433,1,2,4,61540b87cf0f9e1409121ac6,1,415,1,433,90,38970,38970
30,91,5,1,497,1,2,4,61540b87cf0f9e1409121ac6,1,466,1,497,91,45227,45227
32,50,6,0,432,1,2,4,61540b87cf0f9e1409121ac6,1,-414,1,432,50,21600,21600
33,98,4,1,497,1,2,4,61540b87cf0f9e1409121ac6,1,433,1,497,98,48706,48706
34,68,5,1,467,1,2,4,61540b87cf0f9e1409121ac6,1,467,1,467,68,31756,31756
35,75,5,0,-472,1,2,4,61540b87cf0f9e1409121ac6,1,-486,1,-472,75,-35400,-35400
36,16,3,0,-422,1,2,4,61540b87cf0f9e1409121ac6,1,-422,1,-422,16,-6752,-6752
37,86,5,1,442,1,2,4,61540b87cf0f9e1409121ac6,1,431,1,442,86,38012,38012
38,90,6,1,-429,1,2,4,61540b87cf0f9e1409121ac6,1,416,1,-429,90,-38610,-38610
40,14,3,1,429,1,2,4,61540b87cf0f9e1409121ac6,1,429,1,429,14,6006,6006
41,39,6,1,-475,1,2,4,61540b87cf0f9e1409121ac6,1,464,1,-475,39,-18525,-18525
42,60,3,1,430,1,2,4,61540b87cf0f9e1409121ac6,1,430,1,430,60,25800,25800
43,84,6,0,448,1,2,4,61540b87cf0f9e1409121ac6,1,-410,1,448,84,37632,37632
44,47,6,0,458,1,2,4,61540b87cf0f9e1409121ac6,1,-456,1,458,47,21526,21526
46,86,5,1,-435,1,2,4,61540b87cf0f9e1409121ac6,1,404,1,-435,86,-37410,-37410
47,92,6,0,463,1,2,4,61540b87cf0f9e1409121ac6,1,-454,1,463,92,42596,42596
48,93,5,1,411,1,2,4,61540b87cf0f9e1409121ac6,1,437,1,411,93,38223,38223
1,95,2,0,429,0,2,4,6154363cee704f31fb126101,1,-457,1,0,0,40755,0
2,76,2,0,-497,0,2,4,6154363cee704f31fb126101,1,-497,1,0,0,-37772,0
3,42,4,0,415,0,2,4,6154363cee704f31fb126101,1,-487,1,0,0,17430,0
4,27,6,0,-411,0,2,4,6154363cee704f31fb126101,1,-411,1,0,0,-11097,0
5,45,5,1,449,0,2,4,6154363cee704f31fb126101,1,449,1,0,0,20205,0
7,40,6,0,451,0,2,4,6154363cee704f31fb126101,1,-415,1,0,0,18040,0
8,35,4,0,433,0,2,4,6154363cee704f31fb126101,1,-467,1,0,0,15155,0
9,17,3,0,-494,0,2,4,6154363cee704f31fb126101,1,-494,1,0,0,-8398,0
11,20,6,1,498,0,2,4,6154363cee704f31fb126101,1,498,1,0,0,9960,0
12,65,5,1,465,0,2,4,6154363cee704f31fb126101,1,465,1,0,0,30225,0
13,84,4,0,-404,0,2,4,6154363cee704f31fb126101,1,-443,1,0,0,-33936,0
14,7,6,1,465,0,2,4,6154363cee704f31fb126101,1,465,1,0,0,3255,0
15,32,2,1,421,0,2,4,6154363cee704f31fb126101,1,421,1,0,0,13472,0
17,31,6,1,464,0,2,4,6154363cee704f31fb126101,1,464,1,0,0,14384,0
18,6,1,1,477,0,2,4,6154363cee704f31fb126101,1,477,1,0,0,2862,0
19,9,1,1,401,0,2,4,6154363cee704f31fb126101,1,401,1,0,0,3609,0
20,28,3,0,-483,0,2,4,6154363cee704f31fb126101,1,-454,1,0,0,-13524,0
21,36,6,1,480,0,2,4,6154363cee704f31fb126101,1,491,1,0,0,17280,0
22,31,6,1,423,0,2,4,6154363cee704f31fb126101,1,423,1,0,0,13113,0
