n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID,Old1
38,46,0,1,414,0,1,2,60ea0222a57bce1e0b5f342e,1
40,51,0,0,-423,0,1,2,60ea0222a57bce1e0b5f342e,1
41,9,0,0,-407,0,1,2,60ea0222a57bce1e0b5f342e,1
42,95,0,1,482,0,1,2,60ea0222a57bce1e0b5f342e,1
43,98,0,0,-500,0,1,2,60ea0222a57bce1e0b5f342e,1
44,83,0,1,446,0,1,2,60ea0222a57bce1e0b5f342e,1
46,21,0,0,-452,0,1,2,60ea0222a57bce1e0b5f342e,1
47,29,0,0,-428,0,1,2,60ea0222a57bce1e0b5f342e,1
48,12,0,0,-499,0,1,2,60ea0222a57bce1e0b5f342e,1
1,34,3,1,500,0,1,2,58a9acb966e4640001c53a7f,0
2,8,1,1,498,0,1,2,58a9acb966e4640001c53a7f,0
3,76,4,1,467,0,1,2,58a9acb966e4640001c53a7f,0
4,85,5,0,-416,0,1,2,58a9acb966e4640001c53a7f,0
5,76,5,0,-429,0,1,2,58a9acb966e4640001c53a7f,0
7,78,4,0,-407,0,1,2,58a9acb966e4640001c53a7f,0
8,66,3,0,-478,0,1,2,58a9acb966e4640001c53a7f,0
9,18,2,1,419,0,1,2,58a9acb966e4640001c53a7f,0
11,40,3,1,436,0,1,2,58a9acb966e4640001c53a7f,0
12,63,4,1,445,0,1,2,58a9acb966e4640001c53a7f,0
13,25,2,0,-461,0,1,2,58a9acb966e4640001c53a7f,0
14,24,2,0,-479,0,1,2,58a9acb966e4640001c53a7f,0
15,95,6,0,-499,0,1,2,58a9acb966e4640001c53a7f,0
17,20,2,1,462,0,1,2,58a9acb966e4640001c53a7f,0
18,68,4,1,482,0,1,2,58a9acb966e4640001c53a7f,0
19,24,2,1,473,0,1,2,58a9acb966e4640001c53a7f,0
20,87,5,1,449,0,1,2,58a9acb966e4640001c53a7f,0
21,19,1,1,449,0,1,2,58a9acb966e4640001c53a7f,0
22,27,2,1,417,0,1,2,58a9acb966e4640001c53a7f,0
24,70,4,1,408,0,1,2,58a9acb966e4640001c53a7f,0
25,88,5,1,481,0,1,2,58a9acb966e4640001c53a7f,0
27,39,3,0,-485,0,1,2,58a9acb966e4640001c53a7f,0
28,84,5,1,447,0,1,2,58a9acb966e4640001c53a7f,0
29,25,2,1,497,0,1,2,58a9acb966e4640001c53a7f,0
30,62,4,0,-488,0,1,2,58a9acb966e4640001c53a7f,0
32,71,5,1,407,0,1,2,58a9acb966e4640001c53a7f,0
33,95,6,1,430,0,1,2,58a9acb966e4640001c53a7f,0
34,57,3,1,480,0,1,2,58a9acb966e4640001c53a7f,0
35,62,4,1,495,0,1,2,58a9acb966e4640001c53a7f,0
36,97,6,1,431,0,1,2,58a9acb966e4640001c53a7f,0
37,2,0,0,-475,0,1,2,58a9acb966e4640001c53a7f,0
38,17,1,1,492,0,1,2,58a9acb966e4640001c53a7f,0
40,60,4,1,401,0,1,2,58a9acb966e4640001c53a7f,0
41,77,5,1,499,0,1,2,58a9acb966e4640001c53a7f,0
42,10,1,1,427,0,1,2,58a9acb966e4640001c53a7f,0
43,89,5,1,413,0,1,2,58a9acb966e4640001c53a7f,0
44,86,5,0,-482,0,1,2,58a9acb966e4640001c53a7f,0
46,9,0,1,436,0,1,2,58a9acb966e4640001c53a7f,0
47,75,5,1,433,0,1,2,58a9acb966e4640001c53a7f,0
48,77,5,1,403,0,1,2,58a9acb966e4640001c53a7f,0
1,25,4,0,-427,0,1,2,5f4a274f21ec8a5971fbb33f,0
2,10,6,1,441,0,1,2,5f4a274f21ec8a5971fbb33f,0
3,26,4,0,-463,0,1,2,5f4a274f21ec8a5971fbb33f,0
4,43,3,0,-470,0,1,2,5f4a274f21ec8a5971fbb33f,0
5,3,5,0,-406,0,1,2,5f4a274f21ec8a5971fbb33f,0
7,5,3,0,-492,0,1,2,5f4a274f21ec8a5971fbb33f,0
8,75,0,0,-441,0,1,2,5f4a274f21ec8a5971fbb33f,0
9,24,0,0,-409,0,1,2,5f4a274f21ec8a5971fbb33f,0
11,88,0,1,447,0,1,2,5f4a274f21ec8a5971fbb33f,0
12,63,4,1,474,0,1,2,5f4a274f21ec8a5971fbb33f,0
13,25,3,1,410,0,1,2,5f4a274f21ec8a5971fbb33f,0
14,87,0,0,-421,0,1,2,5f4a274f21ec8a5971fbb33f,0
15,92,0,1,486,0,1,2,5f4a274f21ec8a5971fbb33f,0
17,38,0,0,-431,0,1,2,5f4a274f21ec8a5971fbb33f,0
18,73,0,1,409,0,1,2,5f4a274f21ec8a5971fbb33f,0
19,46,0,1,405,0,1,2,5f4a274f21ec8a5971fbb33f,0
20,15,3,1,453,0,1,2,5f4a274f21ec8a5971fbb33f,0
21,86,3,1,459,0,1,2,5f4a274f21ec8a5971fbb33f,0
22,17,0,1,424,0,1,2,5f4a274f21ec8a5971fbb33f,0
24,94,0,1,417,0,1,2,5f4a274f21ec8a5971fbb33f,0
25,8,3,1,469,0,1,2,5f4a274f21ec8a5971fbb33f,0
27,26,0,0,-419,0,1,2,5f4a274f21ec8a5971fbb33f,0
28,27,0,1,438,0,1,2,5f4a274f21ec8a5971fbb33f,0
29,62,0,1,427,0,1,2,5f4a274f21ec8a5971fbb33f,0
30,62,0,0,-476,0,1,2,5f4a274f21ec8a5971fbb33f,0
32,48,0,1,479,0,1,2,5f4a274f21ec8a5971fbb33f,0
33,46,5,1,469,0,1,2,5f4a274f21ec8a5971fbb33f,0
34,34,0,0,-490,0,1,2,5f4a274f21ec8a5971fbb33f,0
35,41,0,0,-473,0,1,2,5f4a274f21ec8a5971fbb33f,0
36,98,4,1,408,0,1,2,5f4a274f21ec8a5971fbb33f,0
37,31,0,0,-405,0,1,2,5f4a274f21ec8a5971fbb33f,0
38,27,3,0,-403,0,1,2,5f4a274f21ec8a5971fbb33f,0
40,97,0,0,-455,0,1,2,5f4a274f21ec8a5971fbb33f,0
41,56,0,1,409,0,1,2,5f4a274f21ec8a5971fbb33f,0
42,39,0,1,463,0,1,2,5f4a274f21ec8a5971fbb33f,0
43,13,0,1,474,0,1,2,5f4a274f21ec8a5971fbb33f,0
44,29,0,0,-410,0,1,2,5f4a274f21ec8a5971fbb33f,0
46,50,3,0,-414,0,1,2,5f4a274f21ec8a5971fbb33f,0
47,57,4,1,422,0,1,2,5f4a274f21ec8a5971fbb33f,0
48,55,4,1,418,0,1,2,5f4a274f21ec8a5971fbb33f,0
1,94,0,0,-497,1,1,3,60b7caf64cb5d6526d6d6bbc,1
2,86,4,0,-456,1,1,3,60b7caf64cb5d6526d6d6bbc,1
3,35,6,0,-456,1,1,3,60b7caf64cb5d6526d6d6bbc,1
4,83,6,1,462,1,1,3,60b7caf64cb5d6526d6d6bbc,1
5,99,6,0,-479,1,1,3,60b7caf64cb5d6526d6d6bbc,1
7,4,1,0,-409,1,1,3,60b7caf64cb5d6526d6d6bbc,1
8,56,6,1,493,1,1,3,60b7caf64cb5d6526d6d6bbc,1
9,38,6,1,474,1,1,3,60b7caf64cb5d6526d6d6bbc,1
11,62,6,1,496,1,1,3,60b7caf64cb5d6526d6d6bbc,1
12,61,6,0,-488,1,1,3,60b7caf64cb5d6526d6d6bbc,1
13,48,6,0,-412,1,1,3,60b7caf64cb5d6526d6d6bbc,1
14,98,6,1,430,1,1,3,60b7caf64cb5d6526d6d6bbc,1
15,73,6,0,-430,1,1,3,60b7caf64cb5d6526d6d6bbc,1
17,66,6,1,500,1,1,3,60b7caf64cb5d6526d6d6bbc,1
18,1,0,1,440,1,1,3,60b7caf64cb5d6526d6d6bbc,1
19,33,5,0,-437,1,1,3,60b7caf64cb5d6526d6d6bbc,1
20,25,4,1,484,1,1,3,60b7caf64cb5d6526d6d6bbc,1
21,51,6,0,-493,1,1,3,60b7caf64cb5d6526d6d6bbc,1
22,57,6,1,478,1,1,3,60b7caf64cb5d6526d6d6bbc,1
24,14,3,0,-443,1,1,3,60b7caf64cb5d6526d6d6bbc,1
25,51,6,0,-427,1,1,3,60b7caf64cb5d6526d6d6bbc,1
27,34,6,0,-408,1,1,3,60b7caf64cb5d6526d6d6bbc,1
28,56,6,0,-465,1,1,3,60b7caf64cb5d6526d6d6bbc,1
29,69,6,0,-461,1,1,3,60b7caf64cb5d6526d6d6bbc,1
30,35,5,1,451,1,1,3,60b7caf64cb5d6526d6d6bbc,1
32,16,3,0,-482,1,1,3,60b7caf64cb5d6526d6d6bbc,1
33,56,6,1,417,1,1,3,60b7caf64cb5d6526d6d6bbc,1
34,92,6,1,437,1,1,3,60b7caf64cb5d6526d6d6bbc,1
35,52,6,1,412,1,1,3,60b7caf64cb5d6526d6d6bbc,1
36,18,2,1,489,1,1,3,60b7caf64cb5d6526d6d6bbc,1
37,64,6,1,474,1,1,3,60b7caf64cb5d6526d6d6bbc,1
38,4,0,0,-485,1,1,3,60b7caf64cb5d6526d6d6bbc,1
40,4,0,1,428,1,1,3,60b7caf64cb5d6526d6d6bbc,1
41,59,6,1,425,1,1,3,60b7caf64cb5d6526d6d6bbc,1
42,25,4,1,442,1,1,3,60b7caf64cb5d6526d6d6bbc,1
43,37,5,1,430,1,1,3,60b7caf64cb5d6526d6d6bbc,1
44,87,6,0,-406,1,1,3,60b7caf64cb5d6526d6d6bbc,1
46,8,1,1,457,1,1,3,60b7caf64cb5d6526d6d6bbc,1
47,2,0,0,-450,1,1,3,60b7caf64cb5d6526d6d6bbc,1
48,34,6,0,-424,1,1,3,60b7caf64cb5d6526d6d6bbc,1
1,10,1,1,424,1,1,3,59bc050cd9e6ba0001b5ed2d,1
2,14,1,1,446,1,1,3,59bc050cd9e6ba0001b5ed2d,1
3,90,5,0,-488,1,1,3,59bc050cd9e6ba0001b5ed2d,1
4,85,6,1,438,1,1,3,59bc050cd9e6ba0001b5ed2d,1
5,45,3,1,404,1,1,3,59bc050cd9e6ba0001b5ed2d,1
7,46,5,0,-458,1,1,3,59bc050cd9e6ba0001b5ed2d,1
8,5,0,1,484,1,1,3,59bc050cd9e6ba0001b5ed2d,1
9,24,2,1,466,1,1,3,59bc050cd9e6ba0001b5ed2d,1
11,88,5,1,473,1,1,3,59bc050cd9e6ba0001b5ed2d,1
12,70,5,0,-436,1,1,3,59bc050cd9e6ba0001b5ed2d,1
13,78,5,1,420,1,1,3,59bc050cd9e6ba0001b5ed2d,1
14,67,4,0,-444,1,1,3,59bc050cd9e6ba0001b5ed2d,1
15,20,2,1,490,1,1,3,59bc050cd9e6ba0001b5ed2d,1
17,11,2,1,413,1,1,3,59bc050cd9e6ba0001b5ed2d,1
18,62,4,1,490,1,1,3,59bc050cd9e6ba0001b5ed2d,1
19,41,3,1,435,1,1,3,59bc050cd9e6ba0001b5ed2d,1
20,67,4,0,-491,1,1,3,59bc050cd9e6ba0001b5ed2d,1
21,92,6,1,412,1,1,3,59bc050cd9e6ba0001b5ed2d,1
22,49,4,0,-473,1,1,3,59bc050cd9e6ba0001b5ed2d,1
24,46,4,1,500,1,1,3,59bc050cd9e6ba0001b5ed2d,1
25,15,2,1,449,1,1,3,59bc050cd9e6ba0001b5ed2d,1
27,46,3,1,445,1,1,3,59bc050cd9e6ba0001b5ed2d,1
28,17,2,0,-412,1,1,3,59bc050cd9e6ba0001b5ed2d,1
29,65,2,1,423,1,1,3,59bc050cd9e6ba0001b5ed2d,1
30,32,2,0,-416,1,1,3,59bc050cd9e6ba0001b5ed2d,1
32,54,4,0,-482,1,1,3,59bc050cd9e6ba0001b5ed2d,1
33,94,6,0,-416,1,1,3,59bc050cd9e6ba0001b5ed2d,1
34,66,5,1,468,1,1,3,59bc050cd9e6ba0001b5ed2d,1
35,56,5,1,467,1,1,3,59bc050cd9e6ba0001b5ed2d,1
36,23,2,0,-458,1,1,3,59bc050cd9e6ba0001b5ed2d,1
37,90,6,1,434,1,1,3,59bc050cd9e6ba0001b5ed2d,1
38,94,6,0,-425,1,1,3,59bc050cd9e6ba0001b5ed2d,1
40,8,1,1,450,1,1,3,59bc050cd9e6ba0001b5ed2d,1
41,3,0,0,-498,1,1,3,59bc050cd9e6ba0001b5ed2d,1
42,9,0,0,-494,1,1,3,59bc050cd9e6ba0001b5ed2d,1
43,97,6,1,407,1,1,3,59bc050cd9e6ba0001b5ed2d,1
44,14,1,0,-486,1,1,3,59bc050cd9e6ba0001b5ed2d,1
46,11,1,1,420,1,1,3,59bc050cd9e6ba0001b5ed2d,1
47,96,6,1,475,1,1,3,59bc050cd9e6ba0001b5ed2d,1
48,48,4,1,463,1,1,3,59bc050cd9e6ba0001b5ed2d,1
1,84,1,0,-411,1,1,3,5c794c4a461e90001b79f619,1
2,92,3,1,459,1,1,3,5c794c4a461e90001b79f619,1
3,67,4,0,-417,1,1,3,5c794c4a461e90001b79f619,1
4,9,5,1,417,1,1,3,5c794c4a461e90001b79f619,1
5,97,4,1,467,1,1,3,5c794c4a461e90001b79f619,1
7,31,5,1,443,1,1,3,5c794c4a461e90001b79f619,1
8,33,5,0,-425,1,1,3,5c794c4a461e90001b79f619,1
9,3,6,1,408,1,1,3,5c794c4a461e90001b79f619,1
11,67,4,1,406,1,1,3,5c794c4a461e90001b79f619,1
12,70,5,1,476,1,1,3,5c794c4a461e90001b79f619,1
13,35,6,1,480,1,1,3,5c794c4a461e90001b79f619,1
14,99,6,0,-500,1,1,3,5c794c4a461e90001b79f619,1
15,47,6,0,-431,1,1,3,5c794c4a461e90001b79f619,1
17,56,3,1,478,1,1,3,5c794c4a461e90001b79f619,1
18,32,4,1,460,1,1,3,5c794c4a461e90001b79f619,1
19,57,5,1,429,1,1,3,5c794c4a461e90001b79f619,1
20,80,6,0,-400,1,1,3,5c794c4a461e90001b79f619,1
21,64,6,0,-436,1,1,3,5c794c4a461e90001b79f619,1
22,69,6,1,457,1,1,3,5c794c4a461e90001b79f619,1
24,90,6,0,-460,1,1,3,5c794c4a461e90001b79f619,1
25,59,6,0,-472,1,1,3,5c794c4a461e90001b79f619,1
27,80,6,0,-462,1,1,3,5c794c4a461e90001b79f619,1
28,50,6,1,421,1,1,3,5c794c4a461e90001b79f619,1
29,8,2,1,418,1,1,3,5c794c4a461e90001b79f619,1
30,30,4,1,434,1,1,3,5c794c4a461e90001b79f619,1
32,15,4,1,484,1,1,3,5c794c4a461e90001b79f619,1
33,99,6,1,431,1,1,3,5c794c4a461e90001b79f619,1
34,66,6,0,-493,1,1,3,5c794c4a461e90001b79f619,1
35,3,1,0,-500,1,1,3,5c794c4a461e90001b79f619,1
36,97,6,0,-490,1,1,3,5c794c4a461e90001b79f619,1
37,66,6,0,-448,1,1,3,5c794c4a461e90001b79f619,1
38,16,5,1,446,1,1,3,5c794c4a461e90001b79f619,1
40,3,3,1,442,1,1,3,5c794c4a461e90001b79f619,1
41,49,6,1,469,1,1,3,5c794c4a461e90001b79f619,1
42,68,6,0,-423,1,1,3,5c794c4a461e90001b79f619,1
43,3,2,1,499,1,1,3,5c794c4a461e90001b79f619,1
44,50,6,0,-462,1,1,3,5c794c4a461e90001b79f619,1
46,18,0,0,-417,1,1,3,5c794c4a461e90001b79f619,1
47,3,0,1,450,1,1,3,5c794c4a461e90001b79f619,1
48,28,5,0,-403,1,1,3,5c794c4a461e90001b79f619,1
1,64,2,0,-403,1,1,3,5ed4c91a8839f9000906ea7d,1
2,1,0,0,-401,1,1,3,5ed4c91a8839f9000906ea7d,1
3,94,4,1,414,1,1,3,5ed4c91a8839f9000906ea7d,1
4,33,6,1,420,1,1,3,5ed4c91a8839f9000906ea7d,1
5,59,6,0,-481,1,1,3,5ed4c91a8839f9000906ea7d,1
7,12,6,1,465,1,1,3,5ed4c91a8839f9000906ea7d,1
8,72,2,0,-476,1,1,3,5ed4c91a8839f9000906ea7d,1
9,17,6,1,458,1,1,3,5ed4c91a8839f9000906ea7d,1
11,73,2,0,-401,1,1,3,5ed4c91a8839f9000906ea7d,1
12,85,1,0,-434,1,1,3,5ed4c91a8839f9000906ea7d,1
13,47,5,1,467,1,1,3,5ed4c91a8839f9000906ea7d,1
14,91,6,0,-443,1,1,3,5ed4c91a8839f9000906ea7d,1
15,87,5,1,422,1,1,3,5ed4c91a8839f9000906ea7d,1
17,98,6,1,441,1,1,3,5ed4c91a8839f9000906ea7d,1
18,35,6,1,438,1,1,3,5ed4c91a8839f9000906ea7d,1
19,16,6,1,479,1,1,3,5ed4c91a8839f9000906ea7d,1
20,35,1,0,-495,1,1,3,5ed4c91a8839f9000906ea7d,1
21,62,4,1,431,1,1,3,5ed4c91a8839f9000906ea7d,1
22,91,5,0,-473,1,1,3,5ed4c91a8839f9000906ea7d,1
24,73,5,1,406,1,1,3,5ed4c91a8839f9000906ea7d,1
25,45,4,0,-467,1,1,3,5ed4c91a8839f9000906ea7d,1
27,47,5,1,452,1,1,3,5ed4c91a8839f9000906ea7d,1
28,23,1,0,-407,1,1,3,5ed4c91a8839f9000906ea7d,1
29,5,0,0,-483,1,1,3,5ed4c91a8839f9000906ea7d,1
30,71,4,1,425,1,1,3,5ed4c91a8839f9000906ea7d,1
32,6,6,1,409,1,1,3,5ed4c91a8839f9000906ea7d,1
33,99,5,0,-447,1,1,3,5ed4c91a8839f9000906ea7d,1
34,92,5,1,475,1,1,3,5ed4c91a8839f9000906ea7d,1
35,16,2,0,-426,1,1,3,5ed4c91a8839f9000906ea7d,1
36,90,3,0,-414,1,1,3,5ed4c91a8839f9000906ea7d,1
37,22,6,1,493,1,1,3,5ed4c91a8839f9000906ea7d,1
38,22,4,1,450,1,1,3,5ed4c91a8839f9000906ea7d,1
40,17,2,0,-421,1,1,3,5ed4c91a8839f9000906ea7d,1
41,3,6,1,449,1,1,3,5ed4c91a8839f9000906ea7d,1
42,58,4,1,435,1,1,3,5ed4c91a8839f9000906ea7d,1
43,2,0,0,-420,1,1,3,5ed4c91a8839f9000906ea7d,1
44,7,5,1,407,1,1,3,5ed4c91a8839f9000906ea7d,1
46,37,4,1,451,1,1,3,5ed4c91a8839f9000906ea7d,1
47,51,4,1,432,1,1,3,5ed4c91a8839f9000906ea7d,1
48,85,3,1,460,1,1,3,5ed4c91a8839f9000906ea7d,1
1,57,5,0,-454,1,1,3,598c4b28cceb0f0001b39675,1
2,10,3,1,484,1,1,3,598c4b28cceb0f0001b39675,1
3,92,6,1,443,1,1,3,598c4b28cceb0f0001b39675,1
4,64,5,0,-454,1,1,3,598c4b28cceb0f0001b39675,1
5,49,5,1,433,1,1,3,598c4b28cceb0f0001b39675,1
7,2,5,0,-461,1,1,3,598c4b28cceb0f0001b39675,1
8,57,5,1,405,1,1,3,598c4b28cceb0f0001b39675,1
9,24,5,0,-484,1,1,3,598c4b28cceb0f0001b39675,1
11,3,5,1,423,1,1,3,598c4b28cceb0f0001b39675,1
12,51,5,1,420,1,1,3,598c4b28cceb0f0001b39675,1
13,13,5,0,-486,1,1,3,598c4b28cceb0f0001b39675,1
14,77,5,1,476,1,1,3,598c4b28cceb0f0001b39675,1
15,81,5,1,435,1,1,3,598c4b28cceb0f0001b39675,1
17,94,3,1,435,1,1,3,598c4b28cceb0f0001b39675,1
18,82,4,0,-446,1,1,3,598c4b28cceb0f0001b39675,1
19,43,4,0,-468,1,1,3,598c4b28cceb0f0001b39675,1
20,45,4,0,-432,1,1,3,598c4b28cceb0f0001b39675,1
21,44,5,0,-427,1,1,3,598c4b28cceb0f0001b39675,1
22,94,4,0,-494,1,1,3,598c4b28cceb0f0001b39675,1
24,43,5,1,427,1,1,3,598c4b28cceb0f0001b39675,1
25,62,4,1,412,1,1,3,598c4b28cceb0f0001b39675,1
27,61,5,0,-472,1,1,3,598c4b28cceb0f0001b39675,1
28,24,4,0,-494,1,1,3,598c4b28cceb0f0001b39675,1
29,44,5,0,-455,1,1,3,598c4b28cceb0f0001b39675,1
30,6,5,0,-409,1,1,3,598c4b28cceb0f0001b39675,1
32,7,5,0,-450,1,1,3,598c4b28cceb0f0001b39675,1
33,8,5,1,487,1,1,3,598c4b28cceb0f0001b39675,1
34,7,5,0,-448,1,1,3,598c4b28cceb0f0001b39675,1
35,47,5,0,-482,1,1,3,598c4b28cceb0f0001b39675,1
36,25,5,1,405,1,1,3,598c4b28cceb0f0001b39675,1
37,27,5,0,-467,1,1,3,598c4b28cceb0f0001b39675,1
38,41,5,0,-465,1,1,3,598c4b28cceb0f0001b39675,1
40,80,4,0,-479,1,1,3,598c4b28cceb0f0001b39675,1
41,59,5,1,474,1,1,3,598c4b28cceb0f0001b39675,1
42,39,4,0,-485,1,1,3,598c4b28cceb0f0001b39675,1
43,12,6,1,469,1,1,3,598c4b28cceb0f0001b39675,1
44,19,4,1,489,1,1,3,598c4b28cceb0f0001b39675,1
46,43,4,0,-410,1,1,3,598c4b28cceb0f0001b39675,1
47,9,4,0,-449,1,1,3,598c4b28cceb0f0001b39675,1
48,51,4,0,-436,1,1,3,598c4b28cceb0f0001b39675,1
1,1,6,0,-473,1,1,3,5a33e4a10758280001030ce5,1
2,16,6,0,-415,1,1,3,5a33e4a10758280001030ce5,1
3,77,6,0,-413,1,1,3,5a33e4a10758280001030ce5,1
4,32,6,1,465,1,1,3,5a33e4a10758280001030ce5,1
5,36,6,1,456,1,1,3,5a33e4a10758280001030ce5,1
7,24,6,0,-491,1,1,3,5a33e4a10758280001030ce5,1
8,50,6,1,484,1,1,3,5a33e4a10758280001030ce5,1
9,15,6,0,-447,1,1,3,5a33e4a10758280001030ce5,1
11,71,6,0,-484,1,1,3,5a33e4a10758280001030ce5,1
12,35,6,1,451,1,1,3,5a33e4a10758280001030ce5,1
13,57,6,1,438,1,1,3,5a33e4a10758280001030ce5,1
14,63,6,1,432,1,1,3,5a33e4a10758280001030ce5,1
15,81,6,0,-471,1,1,3,5a33e4a10758280001030ce5,1
17,24,6,0,-405,1,1,3,5a33e4a10758280001030ce5,1
18,62,6,0,-492,1,1,3,5a33e4a10758280001030ce5,1
19,37,6,0,-437,1,1,3,5a33e4a10758280001030ce5,1
20,31,6,0,-458,1,1,3,5a33e4a10758280001030ce5,1
21,4,6,0,-445,1,1,3,5a33e4a10758280001030ce5,1
22,87,6,0,-429,1,1,3,5a33e4a10758280001030ce5,1
24,4,6,0,-447,1,1,3,5a33e4a10758280001030ce5,1
25,75,6,1,495,1,1,3,5a33e4a10758280001030ce5,1
27,71,6,0,-419,1,1,3,5a33e4a10758280001030ce5,1
28,99,6,1,437,1,1,3,5a33e4a10758280001030ce5,1
29,9,6,0,-478,1,1,3,5a33e4a10758280001030ce5,1
30,1,6,1,478,1,1,3,5a33e4a10758280001030ce5,1
32,20,6,0,-411,1,1,3,5a33e4a10758280001030ce5,1
33,71,6,1,404,1,1,3,5a33e4a10758280001030ce5,1
34,42,6,0,-484,1,1,3,5a33e4a10758280001030ce5,1
35,12,6,1,483,1,1,3,5a33e4a10758280001030ce5,1
36,32,6,1,487,1,1,3,5a33e4a10758280001030ce5,1
37,28,6,0,-478,1,1,3,5a33e4a10758280001030ce5,1
38,65,6,0,-401,1,1,3,5a33e4a10758280001030ce5,1
40,90,6,1,457,1,1,3,5a33e4a10758280001030ce5,1
41,91,6,1,486,1,1,3,5a33e4a10758280001030ce5,1
42,56,6,1,459,1,1,3,5a33e4a10758280001030ce5,1
43,38,6,0,-469,1,1,3,5a33e4a10758280001030ce5,1
44,36,6,1,470,1,1,3,5a33e4a10758280001030ce5,1
46,24,6,1,473,1,1,3,5a33e4a10758280001030ce5,1
47,37,6,1,428,1,1,3,5a33e4a10758280001030ce5,1
48,28,6,0,-420,1,1,3,5a33e4a10758280001030ce5,1
1,99,0,1,482,1,1,3,5e64f63fe8177d2669776c08,1
2,73,2,1,470,1,1,3,5e64f63fe8177d2669776c08,1
3,73,2,0,-498,1,1,3,5e64f63fe8177d2669776c08,1
4,6,6,1,435,1,1,3,5e64f63fe8177d2669776c08,1
5,14,5,1,493,1,1,3,5e64f63fe8177d2669776c08,1
7,20,5,1,429,1,1,3,5e64f63fe8177d2669776c08,1
8,86,1,1,478,1,1,3,5e64f63fe8177d2669776c08,1
9,7,6,0,-400,1,1,3,5e64f63fe8177d2669776c08,1
11,13,5,1,408,1,1,3,5e64f63fe8177d2669776c08,1
12,59,3,1,458,1,1,3,5e64f63fe8177d2669776c08,1
13,50,2,0,-419,1,1,3,5e64f63fe8177d2669776c08,1
14,49,3,0,-418,1,1,3,5e64f63fe8177d2669776c08,1
15,41,3,0,-498,1,1,3,5e64f63fe8177d2669776c08,1
17,39,4,1,408,1,1,3,5e64f63fe8177d2669776c08,1
18,4,6,1,413,1,1,3,5e64f63fe8177d2669776c08,1
19,59,3,0,-428,1,1,3,5e64f63fe8177d2669776c08,1
20,64,2,0,-441,1,1,3,5e64f63fe8177d2669776c08,1
21,83,1,1,489,1,1,3,5e64f63fe8177d2669776c08,1
22,50,3,0,-441,1,1,3,5e64f63fe8177d2669776c08,1
24,92,5,1,455,1,1,3,5e64f63fe8177d2669776c08,1
25,5,6,1,475,1,1,3,5e64f63fe8177d2669776c08,1
27,24,5,0,-456,1,1,3,5e64f63fe8177d2669776c08,1
28,8,6,0,-406,1,1,3,5e64f63fe8177d2669776c08,1
29,54,3,1,403,1,1,3,5e64f63fe8177d2669776c08,1
30,40,4,0,-498,1,1,3,5e64f63fe8177d2669776c08,1
32,97,1,1,465,1,1,3,5e64f63fe8177d2669776c08,1
33,65,2,1,497,1,1,3,5e64f63fe8177d2669776c08,1
34,42,3,0,-492,1,1,3,5e64f63fe8177d2669776c08,1
35,58,2,0,-461,1,1,3,5e64f63fe8177d2669776c08,1
36,40,4,0,-419,1,1,3,5e64f63fe8177d2669776c08,1
37,19,5,1,463,1,1,3,5e64f63fe8177d2669776c08,1
38,90,2,0,-431,1,1,3,5e64f63fe8177d2669776c08,1
40,56,3,1,488,1,1,3,5e64f63fe8177d2669776c08,1
41,81,1,1,425,1,1,3,5e64f63fe8177d2669776c08,1
42,89,1,0,-417,1,1,3,5e64f63fe8177d2669776c08,1
43,44,3,0,-467,1,1,3,5e64f63fe8177d2669776c08,1
44,66,2,1,468,1,1,3,5e64f63fe8177d2669776c08,1
46,58,3,0,-442,1,1,3,5e64f63fe8177d2669776c08,1
47,56,3,0,-433,1,1,3,5e64f63fe8177d2669776c08,1
48,33,4,0,-452,1,1,3,5e64f63fe8177d2669776c08,1
1,58,4,1,500,0,1,3,5f5dfa6a024fc30364efa540,1
2,79,6,0,-441,0,1,3,5f5dfa6a024fc30364efa540,1
3,61,6,0,-412,0,1,3,5f5dfa6a024fc30364efa540,1
4,86,3,1,493,0,1,3,5f5dfa6a024fc30364efa540,1
5,25,6,0,-420,0,1,3,5f5dfa6a024fc30364efa540,1
7,82,6,0,-500,0,1,3,5f5dfa6a024fc30364efa540,1
8,14,4,1,493,0,1,3,5f5dfa6a024fc30364efa540,1
9,21,4,0,-418,0,1,3,5f5dfa6a024fc30364efa540,1
11,10,0,0,-482,0,1,3,5f5dfa6a024fc30364efa540,1
12,88,3,0,-423,0,1,3,5f5dfa6a024fc30364efa540,1
13,25,6,1,485,0,1,3,5f5dfa6a024fc30364efa540,1
14,82,3,0,-422,0,1,3,5f5dfa6a024fc30364efa540,1
15,41,5,0,-420,0,1,3,5f5dfa6a024fc30364efa540,1
17,55,5,0,-446,0,1,3,5f5dfa6a024fc30364efa540,1
18,95,6,0,-496,0,1,3,5f5dfa6a024fc30364efa540,1
19,92,6,1,400,0,1,3,5f5dfa6a024fc30364efa540,1
20,68,5,0,-473,0,1,3,5f5dfa6a024fc30364efa540,1
21,48,5,0,-497,0,1,3,5f5dfa6a024fc30364efa540,1
22,14,6,0,-477,0,1,3,5f5dfa6a024fc30364efa540,1
24,70,5,0,-484,0,1,3,5f5dfa6a024fc30364efa540,1
25,46,6,1,450,0,1,3,5f5dfa6a024fc30364efa540,1
