n_trial,uncertainty,share,Predicted_MC_1up,Predicted_MC,Instr,Task1Seek,check,ID,mc_model,,ValInstr,UncIntr,ValUnc,3Qway
37,54,4,1,464,0,2,4,563e35190980220011572d9a,464,0,0,0,25056,0
38,89,5,1,458,0,2,4,563e35190980220011572d9a,418,0,0,0,37202,0
40,23,2,0,-429,0,2,4,563e35190980220011572d9a,-415,0,0,0,-9545,0
41,77,3,1,454,0,2,4,563e35190980220011572d9a,-457,0,0,0,-35189,0
42,22,4,0,-414,0,2,4,563e35190980220011572d9a,-414,0,0,0,-9108,0
43,28,4,1,402,0,2,4,563e35190980220011572d9a,402,0,0,0,11256,0
44,85,2,0,-410,0,2,4,563e35190980220011572d9a,-410,0,0,0,-34850,0
46,88,4,1,471,0,2,4,563e35190980220011572d9a,-421,0,0,0,-37048,0
47,33,5,1,492,0,2,4,563e35190980220011572d9a,492,0,0,0,16236,0
48,35,1,0,-401,0,2,4,563e35190980220011572d9a,-401,0,0,0,-14035,0
1,25,6,0,-442,1,2,4,563e35190980220011572d9a,-442,0,-442,25,-11050,-11050
2,28,5,1,455,1,2,4,563e35190980220011572d9a,455,0,455,28,12740,12740
3,21,5,0,-469,1,2,4,563e35190980220011572d9a,-417,0,-417,21,-8757,-8757
4,10,5,1,421,1,2,4,563e35190980220011572d9a,421,0,421,10,4210,4210
5,54,5,1,496,1,2,4,563e35190980220011572d9a,-490,0,-490,54,-26460,-26460
7,47,5,1,477,1,2,4,563e35190980220011572d9a,477,0,477,47,22419,22419
8,41,4,0,-431,1,2,4,563e35190980220011572d9a,-431,0,-431,41,-17671,-17671
9,20,6,0,-462,1,2,4,563e35190980220011572d9a,-462,0,-462,20,-9240,-9240
11,21,5,0,-423,1,2,4,563e35190980220011572d9a,-423,0,-423,21,-8883,-8883
12,73,5,1,453,1,2,4,563e35190980220011572d9a,-420,0,-420,73,-30660,-30660
13,95,5,0,-431,1,2,4,563e35190980220011572d9a,416,0,416,95,39520,39520
14,9,5,1,411,1,2,4,563e35190980220011572d9a,411,0,411,9,3699,3699
15,88,5,1,432,1,2,4,563e35190980220011572d9a,497,0,497,88,43736,43736
17,33,5,1,492,1,2,4,563e35190980220011572d9a,492,0,492,33,16236,16236
18,98,5,0,-480,1,2,4,563e35190980220011572d9a,-451,0,-451,98,-44198,-44198
19,14,5,1,416,1,2,4,563e35190980220011572d9a,416,0,416,14,5824,5824
20,61,5,0,-494,1,2,4,563e35190980220011572d9a,-494,0,-494,61,-30134,-30134
21,88,5,1,469,1,2,4,563e35190980220011572d9a,-474,0,-474,88,-41712,-41712
22,26,5,1,477,1,2,4,563e35190980220011572d9a,477,0,477,26,12402,12402
24,8,5,1,450,1,2,4,563e35190980220011572d9a,450,0,450,8,3600,3600
25,40,6,0,-431,1,2,4,563e35190980220011572d9a,439,0,439,40,17560,17560
27,55,4,1,490,1,2,4,563e35190980220011572d9a,490,0,490,55,26950,26950
28,6,5,0,-431,1,2,4,563e35190980220011572d9a,-431,0,-431,6,-2586,-2586
29,21,5,1,426,1,2,4,563e35190980220011572d9a,426,0,426,21,8946,8946
30,8,5,1,414,1,2,4,563e35190980220011572d9a,414,0,414,8,3312,3312
32,54,6,0,-445,1,2,4,563e35190980220011572d9a,-474,0,-474,54,-25596,-25596
33,48,6,0,-472,1,2,4,563e35190980220011572d9a,452,0,452,48,21696,21696
34,12,5,1,465,1,2,4,563e35190980220011572d9a,465,0,465,12,5580,5580
35,20,6,0,-466,1,2,4,563e35190980220011572d9a,-466,0,-466,20,-9320,-9320
36,36,5,1,436,1,2,4,563e35190980220011572d9a,436,0,436,36,15696,15696
37,10,6,1,494,1,2,4,563e35190980220011572d9a,494,0,494,10,4940,4940
38,67,5,0,-426,1,2,4,563e35190980220011572d9a,-481,0,-481,67,-32227,-32227
40,43,6,0,-479,1,2,4,563e35190980220011572d9a,-479,0,-479,43,-20597,-20597
41,22,6,0,-473,1,2,4,563e35190980220011572d9a,489,0,489,22,10758,10758
42,9,6,1,457,1,2,4,563e35190980220011572d9a,457,0,457,9,4113,4113
43,33,6,1,403,1,2,4,563e35190980220011572d9a,-495,0,-495,33,-16335,-16335
44,70,5,1,422,1,2,4,563e35190980220011572d9a,-427,0,-427,70,-29890,-29890
46,66,5,0,-408,1,2,4,563e35190980220011572d9a,-402,0,-402,66,-26532,-26532
47,10,5,0,-460,1,2,4,563e35190980220011572d9a,-460,0,-460,10,-4600,-4600
48,85,5,1,409,1,2,4,563e35190980220011572d9a,446,0,446,85,37910,37910
1,26,0,0,-406,0,2,4,56504ecf1b3cda000f544e92,-406,0,0,0,-10556,0
2,95,6,0,-457,0,2,4,56504ecf1b3cda000f544e92,420,0,0,0,39900,0
3,33,2,0,-452,0,2,4,56504ecf1b3cda000f544e92,-452,0,0,0,-14916,0
4,23,3,0,-418,0,2,4,56504ecf1b3cda000f544e92,-418,0,0,0,-9614,0
5,44,5,1,420,0,2,4,56504ecf1b3cda000f544e92,486,0,0,0,21384,0
7,5,1,1,434,0,2,4,56504ecf1b3cda000f544e92,434,0,0,0,2170,0
8,32,6,0,-452,0,2,4,56504ecf1b3cda000f544e92,432,0,0,0,13824,0
9,12,2,1,456,0,2,4,56504ecf1b3cda000f544e92,456,0,0,0,5472,0
11,94,6,0,-472,0,2,4,56504ecf1b3cda000f544e92,481,0,0,0,45214,0
12,85,6,1,499,0,2,4,56504ecf1b3cda000f544e92,499,0,0,0,42415,0
13,74,6,0,-460,0,2,4,56504ecf1b3cda000f544e92,489,0,0,0,36186,0
14,6,1,0,-456,0,2,4,56504ecf1b3cda000f544e92,-456,0,0,0,-2736,0
15,63,5,1,458,0,2,4,56504ecf1b3cda000f544e92,406,0,0,0,25578,0
17,35,4,0,-438,0,2,4,56504ecf1b3cda000f544e92,-412,0,0,0,-14420,0
18,3,1,1,487,0,2,4,56504ecf1b3cda000f544e92,487,0,0,0,1461,0
19,98,6,1,479,0,2,4,56504ecf1b3cda000f544e92,-444,0,0,0,-43512,0
20,80,6,0,-454,0,2,4,56504ecf1b3cda000f544e92,-454,0,0,0,-36320,0
21,4,1,0,-473,0,2,4,56504ecf1b3cda000f544e92,-473,0,0,0,-1892,0
22,80,6,0,-409,0,2,4,56504ecf1b3cda000f544e92,465,0,0,0,37200,0
24,55,5,0,-466,0,2,4,56504ecf1b3cda000f544e92,-474,0,0,0,-26070,0
25,89,6,1,450,0,2,4,56504ecf1b3cda000f544e92,-431,0,0,0,-38359,0
27,31,5,0,-433,0,2,4,56504ecf1b3cda000f544e92,-433,0,0,0,-13423,0
28,97,6,1,441,0,2,4,56504ecf1b3cda000f544e92,-453,0,0,0,-43941,0
29,61,6,0,-419,0,2,4,56504ecf1b3cda000f544e92,-483,0,0,0,-29463,0
30,71,6,0,-493,0,2,4,56504ecf1b3cda000f544e92,460,0,0,0,32660,0
32,95,6,1,409,0,2,4,56504ecf1b3cda000f544e92,-422,0,0,0,-40090,0
33,78,6,1,437,0,2,4,56504ecf1b3cda000f544e92,437,0,0,0,34086,0
34,77,6,1,472,0,2,4,56504ecf1b3cda000f544e92,494,0,0,0,38038,0
35,58,6,0,-495,0,2,4,56504ecf1b3cda000f544e92,-495,0,0,0,-28710,0
36,11,2,1,403,0,2,4,56504ecf1b3cda000f544e92,403,0,0,0,4433,0
37,8,1,0,-450,0,2,4,56504ecf1b3cda000f544e92,-450,0,0,0,-3600,0
38,67,6,0,-448,0,2,4,56504ecf1b3cda000f544e92,-448,0,0,0,-30016,0
40,75,6,0,-426,0,2,4,56504ecf1b3cda000f544e92,-426,0,0,0,-31950,0
41,33,5,0,-420,0,2,4,56504ecf1b3cda000f544e92,-420,0,0,0,-13860,0
42,52,6,1,413,0,2,4,56504ecf1b3cda000f544e92,-408,0,0,0,-21216,0
43,95,6,1,495,0,2,4,56504ecf1b3cda000f544e92,485,0,0,0,46075,0
44,96,6,0,-402,0,2,4,56504ecf1b3cda000f544e92,-400,0,0,0,-38400,0
46,77,5,0,-414,0,2,4,56504ecf1b3cda000f544e92,-414,0,0,0,-31878,0
47,51,5,0,-473,0,2,4,56504ecf1b3cda000f544e92,-420,0,0,0,-21420,0
48,5,1,0,-403,0,2,4,56504ecf1b3cda000f544e92,-403,0,0,0,-2015,0
1,74,6,1,416,1,2,4,56504ecf1b3cda000f544e92,-442,0,-442,74,-32708,-32708
2,28,3,0,-409,1,2,4,56504ecf1b3cda000f544e92,-409,0,-409,28,-11452,-11452
3,56,6,1,447,1,2,4,56504ecf1b3cda000f544e92,447,0,447,56,25032,25032
4,49,6,0,-433,1,2,4,56504ecf1b3cda000f544e92,-433,0,-433,49,-21217,-21217
5,14,2,1,500,1,2,4,56504ecf1b3cda000f544e92,500,0,500,14,7000,7000
7,49,6,0,-402,1,2,4,56504ecf1b3cda000f544e92,451,0,451,49,22099,22099
8,67,6,1,496,1,2,4,56504ecf1b3cda000f544e92,-492,0,-492,67,-32964,-32964
9,68,6,0,-493,1,2,4,56504ecf1b3cda000f544e92,424,0,424,68,28832,28832
11,16,2,0,-489,1,2,4,56504ecf1b3cda000f544e92,-489,0,-489,16,-7824,-7824
12,52,6,1,451,1,2,4,56504ecf1b3cda000f544e92,-416,0,-416,52,-21632,-21632
13,43,6,0,-442,1,2,4,56504ecf1b3cda000f544e92,-442,0,-442,43,-19006,-19006
14,70,6,0,-498,1,2,4,56504ecf1b3cda000f544e92,-481,0,-481,70,-33670,-33670
15,55,5,0,-438,1,2,4,56504ecf1b3cda000f544e92,-466,0,-466,55,-25630,-25630
17,81,6,1,449,1,2,4,56504ecf1b3cda000f544e92,-467,0,-467,81,-37827,-37827
18,83,6,0,-481,1,2,4,56504ecf1b3cda000f544e92,-412,0,-412,83,-34196,-34196
19,82,6,0,-434,1,2,4,56504ecf1b3cda000f544e92,450,0,450,82,36900,36900
20,90,6,0,-426,1,2,4,56504ecf1b3cda000f544e92,405,0,405,90,36450,36450
21,9,4,0,-405,1,2,4,56504ecf1b3cda000f544e92,-405,0,-405,9,-3645,-3645
22,43,5,0,-476,1,2,4,56504ecf1b3cda000f544e92,-476,0,-476,43,-20468,-20468
24,37,5,0,-432,1,2,4,56504ecf1b3cda000f544e92,-432,0,-432,37,-15984,-15984
25,26,5,0,-416,1,2,4,56504ecf1b3cda000f544e92,-416,0,-416,26,-10816,-10816
27,94,6,0,-434,1,2,4,56504ecf1b3cda000f544e92,-426,0,-426,94,-40044,-40044
28,95,6,0,-442,1,2,4,56504ecf1b3cda000f544e92,-426,0,-426,95,-40470,-40470
29,67,6,1,468,1,2,4,56504ecf1b3cda000f544e92,-477,0,-477,67,-31959,-31959
30,1,1,1,438,1,2,4,56504ecf1b3cda000f544e92,438,0,438,1,438,438
32,93,6,1,401,1,2,4,56504ecf1b3cda000f544e92,462,0,462,93,42966,42966
33,23,5,0,-480,1,2,4,56504ecf1b3cda000f544e92,-454,0,-454,23,-10442,-10442
34,95,6,1,479,1,2,4,56504ecf1b3cda000f544e92,479,0,479,95,45505,45505
35,36,5,1,416,1,2,4,56504ecf1b3cda000f544e92,416,0,416,36,14976,14976
36,67,6,0,-475,1,2,4,56504ecf1b3cda000f544e92,443,0,443,67,29681,29681
37,80,6,1,421,1,2,4,56504ecf1b3cda000f544e92,486,0,486,80,38880,38880
38,92,6,1,408,1,2,4,56504ecf1b3cda000f544e92,403,0,403,92,37076,37076
40,72,6,1,442,1,2,4,56504ecf1b3cda000f544e92,467,0,467,72,33624,33624
41,97,6,0,-435,1,2,4,56504ecf1b3cda000f544e92,412,0,412,97,39964,39964
42,91,6,1,422,1,2,4,56504ecf1b3cda000f544e92,453,0,453,91,41223,41223
43,17,6,1,413,1,2,4,56504ecf1b3cda000f544e92,-473,0,-473,17,-8041,-8041
44,56,5,0,-473,1,2,4,56504ecf1b3cda000f544e92,-494,0,-494,56,-27664,-27664
46,67,6,0,-421,1,2,4,56504ecf1b3cda000f544e92,-421,0,-421,67,-28207,-28207
47,86,6,0,-452,1,2,4,56504ecf1b3cda000f544e92,478,0,478,86,41108,41108
48,85,6,0,-456,1,2,4,56504ecf1b3cda000f544e92,439,0,439,85,37315,37315
1,83,0,1,411,0,2,4,568db47ae3ef9e000ca0dcdd,-484,0,0,0,-40172,0
2,93,1,0,-433,0,2,4,568db47ae3ef9e000ca0dcdd,-433,0,0,0,-40269,0
3,84,1,0,-456,0,2,4,568db47ae3ef9e000ca0dcdd,478,0,0,0,40152,0
4,58,2,0,-409,0,2,4,568db47ae3ef9e000ca0dcdd,-409,0,0,0,-23722,0
5,38,2,1,495,0,2,4,568db47ae3ef9e000ca0dcdd,495,0,0,0,18810,0
7,68,1,0,-423,0,2,4,568db47ae3ef9e000ca0dcdd,435,0,0,0,29580,0
8,9,2,0,-407,0,2,4,568db47ae3ef9e000ca0dcdd,-407,0,0,0,-3663,0
9,21,3,0,-437,0,2,4,568db47ae3ef9e000ca0dcdd,-437,0,0,0,-9177,0
11,30,3,0,-425,0,2,4,568db47ae3ef9e000ca0dcdd,-425,0,0,0,-12750,0
12,83,1,0,-412,0,2,4,568db47ae3ef9e000ca0dcdd,402,0,0,0,33366,0
13,86,1,0,-423,0,2,4,568db47ae3ef9e000ca0dcdd,-423,0,0,0,-36378,0
14,59,2,1,483,0,2,4,568db47ae3ef9e000ca0dcdd,483,0,0,0,28497,0
15,22,3,0,-435,0,2,4,568db47ae3ef9e000ca0dcdd,460,0,0,0,10120,0
17,81,2,0,-411,0,2,4,568db47ae3ef9e000ca0dcdd,-492,0,0,0,-39852,0
18,53,2,1,498,0,2,4,568db47ae3ef9e000ca0dcdd,403,0,0,0,21359,0
19,16,3,1,418,0,2,4,568db47ae3ef9e000ca0dcdd,418,0,0,0,6688,0
20,18,3,0,-486,0,2,4,568db47ae3ef9e000ca0dcdd,-486,0,0,0,-8748,0
21,54,2,0,-444,0,2,4,568db47ae3ef9e000ca0dcdd,-444,0,0,0,-23976,0
22,43,2,1,472,0,2,4,568db47ae3ef9e000ca0dcdd,428,0,0,0,18404,0
24,75,2,1,462,0,2,4,568db47ae3ef9e000ca0dcdd,489,0,0,0,36675,0
25,86,2,1,401,0,2,4,568db47ae3ef9e000ca0dcdd,482,0,0,0,41452,0
27,21,3,1,400,0,2,4,568db47ae3ef9e000ca0dcdd,400,0,0,0,8400,0
28,22,2,0,-496,0,2,4,568db47ae3ef9e000ca0dcdd,442,0,0,0,9724,0
29,20,3,0,-440,0,2,4,568db47ae3ef9e000ca0dcdd,-440,0,0,0,-8800,0
30,71,2,0,-462,0,2,4,568db47ae3ef9e000ca0dcdd,-462,0,0,0,-32802,0
32,68,1,0,-403,0,2,4,568db47ae3ef9e000ca0dcdd,413,0,0,0,28084,0
33,93,1,0,-422,0,2,4,568db47ae3ef9e000ca0dcdd,421,0,0,0,39153,0
34,2,3,0,-423,0,2,4,568db47ae3ef9e000ca0dcdd,-423,0,0,0,-846,0
35,59,2,1,492,0,2,4,568db47ae3ef9e000ca0dcdd,-445,0,0,0,-26255,0
36,60,2,0,-469,0,2,4,568db47ae3ef9e000ca0dcdd,-469,0,0,0,-28140,0
37,21,3,0,-410,0,2,4,568db47ae3ef9e000ca0dcdd,-410,0,0,0,-8610,0
38,90,2,1,403,0,2,4,568db47ae3ef9e000ca0dcdd,473,0,0,0,42570,0
40,16,1,0,-488,0,2,4,568db47ae3ef9e000ca0dcdd,442,0,0,0,7072,0
41,60,2,1,463,0,2,4,568db47ae3ef9e000ca0dcdd,-492,0,0,0,-29520,0
42,30,3,1,402,0,2,4,568db47ae3ef9e000ca0dcdd,402,0,0,0,12060,0
43,62,2,0,-405,0,2,4,568db47ae3ef9e000ca0dcdd,-493,0,0,0,-30566,0
44,53,2,1,400,0,2,4,568db47ae3ef9e000ca0dcdd,400,0,0,0,21200,0
46,37,2,0,-464,0,2,4,568db47ae3ef9e000ca0dcdd,-464,0,0,0,-17168,0
47,35,2,0,-403,0,2,4,568db47ae3ef9e000ca0dcdd,-403,0,0,0,-14105,0
48,21,2,0,-449,0,2,4,568db47ae3ef9e000ca0dcdd,-449,0,0,0,-9429,0
1,53,3,1,400,1,2,4,568db47ae3ef9e000ca0dcdd,-455,0,-455,53,-24115,-24115
2,50,4,0,-450,1,2,4,568db47ae3ef9e000ca0dcdd,-450,0,-450,50,-22500,-22500
3,62,2,0,-485,1,2,4,568db47ae3ef9e000ca0dcdd,-485,0,-485,62,-30070,-30070
4,82,2,0,-409,1,2,4,568db47ae3ef9e000ca0dcdd,-495,0,-495,82,-40590,-40590
5,93,1,1,457,1,2,4,568db47ae3ef9e000ca0dcdd,-477,0,-477,93,-44361,-44361
7,97,1,0,-426,1,2,4,568db47ae3ef9e000ca0dcdd,491,0,491,97,47627,47627
8,60,3,1,465,1,2,4,568db47ae3ef9e000ca0dcdd,472,0,472,60,28320,28320
9,52,0,0,-457,1,2,4,568db47ae3ef9e000ca0dcdd,426,0,426,52,22152,22152
11,73,2,1,498,1,2,4,568db47ae3ef9e000ca0dcdd,498,0,498,73,36354,36354
12,14,5,0,-435,1,2,4,568db47ae3ef9e000ca0dcdd,-435,0,-435,14,-6090,-6090
13,36,4,1,471,1,2,4,568db47ae3ef9e000ca0dcdd,471,0,471,36,16956,16956
14,98,0,0,-444,1,2,4,568db47ae3ef9e000ca0dcdd,473,0,473,98,46354,46354
15,41,4,1,483,1,2,4,568db47ae3ef9e000ca0dcdd,483,0,483,41,19803,19803
17,5,6,1,495,1,2,4,568db47ae3ef9e000ca0dcdd,495,0,495,5,2475,2475
18,34,4,0,-405,1,2,4,568db47ae3ef9e000ca0dcdd,-405,0,-405,34,-13770,-13770
19,62,0,0,-437,1,2,4,568db47ae3ef9e000ca0dcdd,482,0,482,62,29884,29884
20,77,2,0,-496,1,2,4,568db47ae3ef9e000ca0dcdd,-486,0,-486,77,-37422,-37422
21,7,6,0,-448,1,2,4,568db47ae3ef9e000ca0dcdd,-448,0,-448,7,-3136,-3136
22,73,2,1,453,1,2,4,568db47ae3ef9e000ca0dcdd,451,0,451,73,32923,32923
24,33,5,1,437,1,2,4,568db47ae3ef9e000ca0dcdd,437,0,437,33,14421,14421
25,87,0,1,500,1,2,4,568db47ae3ef9e000ca0dcdd,-414,0,-414,87,-36018,-36018
27,24,5,1,454,1,2,4,568db47ae3ef9e000ca0dcdd,454,0,454,24,10896,10896
28,20,5,0,-462,1,2,4,568db47ae3ef9e000ca0dcdd,-462,0,-462,20,-9240,-9240
29,28,0,1,421,1,2,4,568db47ae3ef9e000ca0dcdd,-418,0,-418,28,-11704,-11704
30,54,0,0,-454,1,2,4,568db47ae3ef9e000ca0dcdd,478,0,478,54,25812,25812
32,21,4,0,-445,1,2,4,568db47ae3ef9e000ca0dcdd,-445,0,-445,21,-9345,-9345
33,11,6,1,481,1,2,4,568db47ae3ef9e000ca0dcdd,481,0,481,11,5291,5291
34,40,2,1,429,1,2,4,568db47ae3ef9e000ca0dcdd,-460,0,-460,40,-18400,-18400
35,50,3,1,431,1,2,4,568db47ae3ef9e000ca0dcdd,427,0,427,50,21350,21350
36,73,1,0,-488,1,2,4,568db47ae3ef9e000ca0dcdd,-424,0,-424,73,-30952,-30952
37,42,3,0,-491,1,2,4,568db47ae3ef9e000ca0dcdd,-430,0,-430,42,-18060,-18060
38,17,5,1,416,1,2,4,568db47ae3ef9e000ca0dcdd,425,0,425,17,7225,7225
40,20,5,0,-413,1,2,4,568db47ae3ef9e000ca0dcdd,-413,0,-413,20,-8260,-8260
41,3,6,1,457,1,2,4,568db47ae3ef9e000ca0dcdd,457,0,457,3,1371,1371
42,76,4,1,431,1,2,4,568db47ae3ef9e000ca0dcdd,-437,0,-437,76,-33212,-33212
43,16,5,0,-463,1,2,4,568db47ae3ef9e000ca0dcdd,-463,0,-463,16,-7408,-7408
44,98,4,0,-445,1,2,4,568db47ae3ef9e000ca0dcdd,466,0,466,98,45668,45668
46,16,5,0,-442,1,2,4,568db47ae3ef9e000ca0dcdd,-442,0,-442,16,-7072,-7072
47,57,3,1,495,1,2,4,568db47ae3ef9e000ca0dcdd,495,0,495,57,28215,28215
48,75,3,1,486,1,2,4,568db47ae3ef9e000ca0dcdd,-418,0,-418,75,-31350,-31350
1,46,6,0,-458,0,2,4,56a7c210c89737000d225db1,403,0,0,0,18538,0
2,84,2,1,476,0,2,4,56a7c210c89737000d225db1,-413,0,0,0,-34692,0
3,52,4,0,-500,0,2,4,56a7c210c89737000d225db1,-500,0,0,0,-26000,0
4,16,6,1,492,0,2,4,56a7c210c89737000d225db1,-481,0,0,0,-7696,0
5,98,5,1,468,0,2,4,56a7c210c89737000d225db1,439,0,0,0,43022,0
7,32,4,0,-401,0,2,4,56a7c210c89737000d225db1,-401,0,0,0,-12832,0
8,25,2,0,-424,0,2,4,56a7c210c89737000d225db1,-424,0,0,0,-10600,0
9,26,1,0,-446,0,2,4,56a7c210c89737000d225db1,-446,0,0,0,-11596,0
11,39,4,1,437,0,2,4,56a7c210c89737000d225db1,437,0,0,0,17043,0
12,54,5,1,420,0,2,4,56a7c210c89737000d225db1,425,0,0,0,22950,0
13,4,0,1,437,0,2,4,56a7c210c89737000d225db1,437,0,0,0,1748,0
14,63,4,0,-459,0,2,4,56a7c210c89737000d225db1,-459,0,0,0,-28917,0
15,71,5,1,423,0,2,4,56a7c210c89737000d225db1,443,0,0,0,31453,0
17,12,0,1,465,0,2,4,56a7c210c89737000d225db1,465,0,0,0,5580,0
18,32,4,0,-493,0,2,4,56a7c210c89737000d225db1,-493,0,0,0,-15776,0
19,29,2,0,-443,0,2,4,56a7c210c89737000d225db1,-443,0,0,0,-12847,0
20,12,1,0,-441,0,2,4,56a7c210c89737000d225db1,-463,0,0,0,-5556,0
21,70,5,1,451,0,2,4,56a7c210c89737000d225db1,451,0,0,0,31570,0
22,87,4,1,439,0,2,4,56a7c210c89737000d225db1,-484,0,0,0,-42108,0
24,38,4,1,466,0,2,4,56a7c210c89737000d225db1,466,0,0,0,17708,0
25,60,3,0,-452,0,2,4,56a7c210c89737000d225db1,-425,0,0,0,-25500,0
27,76,1,0,-453,0,2,4,56a7c210c89737000d225db1,-417,0,0,0,-31692,0
28,38,6,0,-427,0,2,4,56a7c210c89737000d225db1,469,0,0,0,17822,0
29,52,6,1,476,0,2,4,56a7c210c89737000d225db1,476,0,0,0,24752,0
30,12,0,0,-418,0,2,4,56a7c210c89737000d225db1,-418,0,0,0,-5016,0
32,56,6,0,-404,0,2,4,56a7c210c89737000d225db1,404,0,0,0,22624,0
33,94,6,0,-457,0,2,4,56a7c210c89737000d225db1,-457,0,0,0,-42958,0
34,16,1,1,405,0,2,4,56a7c210c89737000d225db1,405,0,0,0,6480,0
35,54,5,1,420,0,2,4,56a7c210c89737000d225db1,423,0,0,0,22842,0
36,4,0,0,-445,0,2,4,56a7c210c89737000d225db1,-445,0,0,0,-1780,0
37,75,0,0,-480,0,2,4,56a7c210c89737000d225db1,-404,0,0,0,-30300,0
38,41,4,0,-452,0,2,4,56a7c210c89737000d225db1,-452,0,0,0,-18532,0
40,31,6,1,449,0,2,4,56a7c210c89737000d225db1,-498,0,0,0,-15438,0
41,62,5,1,463,0,2,4,56a7c210c89737000d225db1,463,0,0,0,28706,0
42,57,5,1,410,0,2,4,56a7c210c89737000d225db1,410,0,0,0,23370,0
43,43,5,1,434,0,2,4,56a7c210c89737000d225db1,461,0,0,0,19823,0
44,96,6,0,-414,0,2,4,56a7c210c89737000d225db1,444,0,0,0,42624,0
46,9,0,1,410,0,2,4,56a7c210c89737000d225db1,410,0,0,0,3690,0
47,19,0,1,480,0,2,4,56a7c210c89737000d225db1,480,0,0,0,9120,0
48,30,1,0,-409,0,2,4,56a7c210c89737000d225db1,-409,0,0,0,-12270,0
1,61,2,0,-442,1,2,4,56a7c210c89737000d225db1,-495,0,-495,61,-30195,-30195
2,97,0,1,424,1,2,4,56a7c210c89737000d225db1,409,0,409,97,39673,39673
3,56,4,1,486,1,2,4,56a7c210c89737000d225db1,405,0,405,56,22680,22680
4,19,2,1,492,1,2,4,56a7c210c89737000d225db1,492,0,492,19,9348,9348
5,20,5,1,490,1,2,4,56a7c210c89737000d225db1,490,0,490,20,9800,9800
7,86,0,0,-489,1,2,4,56a7c210c89737000d225db1,-465,0,-465,86,-39990,-39990
8,24,5,1,476,1,2,4,56a7c210c89737000d225db1,476,0,476,24,11424,11424
9,4,3,1,493,1,2,4,56a7c210c89737000d225db1,493,0,493,4,1972,1972
11,39,5,1,478,1,2,4,56a7c210c89737000d225db1,478,0,478,39,18642,18642
12,89,5,0,-400,1,2,4,56a7c210c89737000d225db1,-400,0,-400,89,-35600,-35600
13,25,5,1,466,1,2,4,56a7c210c89737000d225db1,432,0,432,25,10800,10800
14,77,6,1,495,1,2,4,56a7c210c89737000d225db1,-415,0,-415,77,-31955,-31955
15,29,1,0,-428,1,2,4,56a7c210c89737000d225db1,-428,0,-428,29,-12412,-12412
17,65,6,1,449,1,2,4,56a7c210c89737000d225db1,-429,0,-429,65,-27885,-27885
18,58,6,0,-410,1,2,4,56a7c210c89737000d225db1,451,0,451,58,26158,26158
19,20,1,1,459,1,2,4,56a7c210c89737000d225db1,459,0,459,20,9180,9180
20,9,0,1,436,1,2,4,56a7c210c89737000d225db1,436,0,436,9,3924,3924
21,52,6,0,-453,1,2,4,56a7c210c89737000d225db1,428,0,428,52,22256,22256
22,64,6,0,-400,1,2,4,56a7c210c89737000d225db1,441,0,441,64,28224,28224
24,10,0,1,449,1,2,4,56a7c210c89737000d225db1,449,0,449,10,4490,4490
25,43,4,1,463,1,2,4,56a7c210c89737000d225db1,463,0,463,43,19909,19909
27,67,5,1,428,1,2,4,56a7c210c89737000d225db1,-434,0,-434,67,-29078,-29078
28,64,2,0,-435,1,2,4,56a7c210c89737000d225db1,-441,0,-441,64,-28224,-28224
29,2,0,1,493,1,2,4,56a7c210c89737000d225db1,493,0,493,2,986,986
30,51,1,0,-485,1,2,4,56a7c210c89737000d225db1,-485,0,-485,51,-24735,-24735
32,20,2,1,480,1,2,4,56a7c210c89737000d225db1,480,0,480,20,9600,9600
33,35,4,0,-406,1,2,4,56a7c210c89737000d225db1,-406,0,-406,35,-14210,-14210
34,71,5,1,440,1,2,4,56a7c210c89737000d225db1,481,0,481,71,34151,34151
35,83,6,0,-498,1,2,4,56a7c210c89737000d225db1,-498,0,-498,83,-41334,-41334
36,61,5,1,470,1,2,4,56a7c210c89737000d225db1,499,0,499,61,30439,30439
37,70,5,0,-447,1,2,4,56a7c210c89737000d225db1,443,0,443,70,31010,31010
38,88,4,1,457,1,2,4,56a7c210c89737000d225db1,430,0,430,88,37840,37840
40,4,0,1,461,1,2,4,56a7c210c89737000d225db1,461,0,461,4,1844,1844
41,52,1,0,-490,1,2,4,56a7c210c89737000d225db1,-490,0,-490,52,-25480,-25480
42,52,3,0,-427,1,2,4,56a7c210c89737000d225db1,-461,0,-461,52,-23972,-23972
43,96,4,0,-442,1,2,4,56a7c210c89737000d225db1,-435,0,-435,96,-41760,-41760
44,91,5,0,-460,1,2,4,56a7c210c89737000d225db1,-461,0,-461,91,-41951,-41951
46,80,6,1,472,1,2,4,56a7c210c89737000d225db1,469,0,469,80,37520,37520
47,24,2,0,-500,1,2,4,56a7c210c89737000d225db1,-500,0,-500,24,-12000,-12000
48,91,5,0,-439,1,2,4,56a7c210c89737000d225db1,413,0,413,91,37583,37583
1,54,6,0,-494,0,2,4,56ba61ad9de5f7000ba4ac37,-400,0,0,0,-21600,0
2,87,6,0,-472,0,2,4,56ba61ad9de5f7000ba4ac37,-432,0,0,0,-37584,0
3,81,6,1,473,0,2,4,56ba61ad9de5f7000ba4ac37,432,0,0,0,34992,0
4,15,1,1,432,0,2,4,56ba61ad9de5f7000ba4ac37,432,0,0,0,6480,0
