treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_4_C,mean_round_normalized_efficiency,12,12,0.3874070595979611,0.14808585714471617,2.6160976278738723,0.9616837524222477,0.8257524707996408,0.146655398936562,5.630563053166781,1.728209446594466
VALIDATION_4_T,mean_round_normalized_efficiency,9,9,0.40860369668739743,0.1906222296693071,2.143525953904989,0.7624521151724625,0.849056603773585,0.312219227313567,2.7194244604316546,1.0004202624888958
VALIDATION_5_C,mean_round_normalized_efficiency,9,9,0.28530555603969193,0.471131006411116,0.6055758422970999,0.5015754681811315,0.39236111111111105,0.6458333333333335,0.6075268817204299,0.498358855000861
VALIDATION_5_T,mean_round_normalized_efficiency,12,12,0.3724833930056295,0.3915857526579214,0.9512179400740884,0.05001207331865213,0.7222222222222222,0.6293402777777777,1.1475862068965519,0.13766078596653394
VALIDATION_6_C,mean_round_normalized_efficiency,12,12,0.07883042636873126,0.07468422701312623,1.0555163991303855,0.054030125021531046,0.09917567825234253,0.10798866788554362,0.9183896810122529,0.08513348931156363
VALIDATION_6_T,mean_round_normalized_efficiency,11,11,0.08398482475222546,0.1570967998730847,0.5346055732521292,0.6262260502435014,0.11637884070603621,0.09870128121197275,1.179101621346726,0.16475281067097766
VALIDATION_7_C,mean_round_normalized_efficiency,11,11,0.10772013850596884,0.0833443118963392,1.2924713883287855,0.25655619046589934,0.11644736842105263,0.047932330827067604,2.4294117647058857,0.8876491559107724
VALIDATION_7_T,mean_round_normalized_efficiency,12,12,0.07207083892268168,0.16373589024896934,0.4401651880543358,0.8206051951288441,0.05582706766917289,0.23341886789341781,0.23917118685822897,1.4305757204394076
VALIDATION_8_C,mean_round_normalized_efficiency,12,12,0.08376194309037381,0.1537163729261012,0.544912305019337,0.6071304054874098,0.1118510928961749,0.1830339922854387,0.6110946469535824,0.4925034268094021
VALIDATION_8_T,mean_round_normalized_efficiency,11,11,0.07390251140989489,0.20239990954055187,0.36513114841628985,1.0074986792067258,0.1383196721311476,0.19467213114754095,0.7105263157894741,0.3417492937220561
VALIDATION_9_C,mean_round_normalized_efficiency,11,11,0.11248196862114256,0.12115207764465191,0.928436150728348,0.07425366659765185,0.16720538720538736,0.11026214526214528,1.5164350993521942,0.41636225089189904
VALIDATION_9_T,mean_round_normalized_efficiency,11,11,0.07367634446440895,0.1390662529493898,0.5297931230750992,0.6352686824566125,0.059730639730639745,0.1427849927849929,0.41832575374768377,0.8714948347799383
VALIDATION_0_C,mean_total_contribution_rate,10,10,0.10904891868637061,0.14722676443027963,0.7406867841479432,0.3001774365036784,0.1333333333333333,0.21574074074074068,0.6180257510729614,0.48122515398969984
VALIDATION_0_T,mean_total_contribution_rate,12,12,0.03499889768987264,0.1376792045116376,0.2542061294878726,1.369609807661976,0.054166666666666585,0.18831018518518505,0.2876459741856175,1.2460248113013919
VALIDATION_10_C,mean_total_contribution_rate,10,10,0.20452613856919288,0.24950506563550526,0.8197273993145262,0.19878343385455224,0.12291666666666679,0.36111111111111116,0.3403846153846157,1.077679079001643
VALIDATION_10_T,mean_total_contribution_rate,10,10,0.08784104611578833,0.1559669658756124,0.5632028912189251,0.574115340595151,0.10138888888888886,0.12152777777777779,0.834285714285714,0.181179352215178
VALIDATION_11_C,mean_total_contribution_rate,10,10,0.17228600147737616,0.12680525591647693,1.3586660918129145,0.30650340359089145,0.2483974358974358,0.20716783216783208,1.19901547116737,0.181500779354431
VALIDATION_11_T,mean_total_contribution_rate,11,11,0.29588812937026154,0.1261670488769553,2.3452092444424784,0.8523746279569159,0.5448717948717947,0.1891025641025641,2.8813559322033893,1.0582609931445421
VALIDATION_12_C,mean_total_contribution_rate,12,12,0.14915744160728717,0.14784166069076224,1.0088999332825213,0.008860562303263115,0.2500000000000001,0.18541666666666667,1.3483146067415737,0.2988553730499066
VALIDATION_12_T,mean_total_contribution_rate,12,12,0.026189140043946214,0.10293718868715433,0.2544186447867737,1.3687741609455104,0.02777777777777768,0.07847222222222228,0.35398230088495425,1.0385083645984086
VALIDATION_13_C,mean_total_contribution_rate,10,10,0.1269639575661903,0.09511836529456949,1.3347996170140126,0.28878118097116645,0.12329963235294117,0.12323825684119805,1.0004980232057503,0.000497899233352633
