Event.Index;UTC.Timestamp;UTC.Date;Local.Timestamp;Local.Timezone;Local.Date;Experiment.ID;Experiment.Version;Tree.Node.Key;Repeat.Key;Schedule.ID;Participant.Public.ID;Participant.Private.ID;Participant.Starting.Group;Participant.Status;Participant.Completion.Code;Participant.External.Session.ID;Participant.Device.Type;Participant.Device;Participant.OS;Participant.Browser;Participant.Monitor.Size;Participant.Viewport.Size;Checkpoint;Task.Name;Task.Version;randomiser.3zw7;randomiser.tygv;randomiser.eo93;branch.wr7f;branch.9coe;branch.rxc5;branch.fz1e;branch.kqoq;branch.56os;branch.bnrh;branch.l7jq;branch.gk6r;branch.6ucl;Randomise.questionnaire.elements.;Question.Key;Response
5;1,65E+12;08/06/2022 09:09:30;1,65E+12;2;08/06/2022 11:09:30;89054;14;questionnaire-89wj;NA;22353260;5e4adb14496ba70319c891a3;6588793;NA;complete;NA;62a066a3f6c23f5c526180bc;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.5005.61;1280x800;1280x629;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 09:09:30;1,65E+12;2;08/06/2022 11:09:30;89054;14;questionnaire-89wj;NA;22353260;5e4adb14496ba70319c891a3;6588793;NA;complete;NA;62a066a3f6c23f5c526180bc;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.5005.61;1280x800;1280x629;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;nationality;Spain
7;1,65E+12;08/06/2022 09:09:30;1,65E+12;2;08/06/2022 11:09:30;89054;14;questionnaire-89wj;NA;22353260;5e4adb14496ba70319c891a3;6588793;NA;complete;NA;62a066a3f6c23f5c526180bc;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.5005.61;1280x800;1280x629;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;nationality-quantised;164
8;1,65E+12;08/06/2022 09:09:30;1,65E+12;2;08/06/2022 11:09:30;89054;14;questionnaire-89wj;NA;22353260;5e4adb14496ba70319c891a3;6588793;NA;complete;NA;62a066a3f6c23f5c526180bc;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.5005.61;1280x800;1280x629;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 09:09:30;1,65E+12;2;08/06/2022 11:09:30;89054;14;questionnaire-89wj;NA;22353260;5e4adb14496ba70319c891a3;6588793;NA;complete;NA;62a066a3f6c23f5c526180bc;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.5005.61;1280x800;1280x629;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education-quantised;4
10;1,65E+12;08/06/2022 09:09:30;1,65E+12;2;08/06/2022 11:09:30;89054;14;questionnaire-89wj;NA;22353260;5e4adb14496ba70319c891a3;6588793;NA;complete;NA;62a066a3f6c23f5c526180bc;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.5005.61;1280x800;1280x629;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education-text;
11;1,65E+12;08/06/2022 09:09:30;1,65E+12;2;08/06/2022 11:09:30;89054;14;questionnaire-89wj;NA;22353260;5e4adb14496ba70319c891a3;6588793;NA;complete;NA;62a066a3f6c23f5c526180bc;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.5005.61;1280x800;1280x629;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;END QUESTIONNAIRE;11182
1;1,65E+12;08/06/2022 09:10:06;1,65E+12;2;08/06/2022 11:11:03;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1138x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age;28
3;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age-quantised;12
4;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender;Female
5;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender-quantised;1
6;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality;Germany
7;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality-quantised;64
8;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-quantised;4
10;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-text;
11;1,65E+12;08/06/2022 09:10:19;1,65E+12;2;08/06/2022 11:11:16;89054;14;questionnaire-89wj;NA;22353279;5e5fbff6de7bcc2fc7f396db;6588802;NA;complete;NA;62a06752a4fa493089e28c8d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1121x618;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;END QUESTIONNAIRE;12299
1;1,65E+12;08/06/2022 09:10:26;1,65E+12;2;08/06/2022 11:10:26;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age;29
3;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age-quantised;13
4;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender;Female
5;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender-quantised;1
6;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality;Spain
7;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality-quantised;164
8;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education;High school degree or equivalent
9;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-quantised;2
10;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-text;
11;1,65E+12;08/06/2022 09:10:45;1,65E+12;2;08/06/2022 11:10:45;89054;14;questionnaire-89wj;NA;22353294;5e0f66a9258f88000ceb1827;6588801;NA;complete;NA;62a06740fbfe40ebbd83dc6e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 101.0.4951.41;1440x900;1440x789;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;END QUESTIONNAIRE;18672
1;1,65E+12;08/06/2022 09:11:00;1,65E+12;2;08/06/2022 11:10:59;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 09:11:14;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age;26
3;1,65E+12;08/06/2022 09:11:15;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age-quantised;10
4;1,65E+12;08/06/2022 09:11:15;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender;Female
5;1,65E+12;08/06/2022 09:11:15;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 09:11:15;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality;Poland
7;1,65E+12;08/06/2022 09:11:15;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality-quantised;140
8;1,65E+12;08/06/2022 09:11:15;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 09:11:15;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-quantised;4
10;1,65E+12;08/06/2022 09:11:15;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-text;
11;1,65E+12;08/06/2022 09:11:15;1,65E+12;2;08/06/2022 11:11:14;89054;14;questionnaire-89wj;NA;22353308;6176966806de000024ed0ddf;6588795;NA;complete;NA;62a0670ddce962061563947b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 102.0.0.0;1440x900;1271x708;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;END QUESTIONNAIRE;14766
1;1,65E+12;08/06/2022 09:11:03;1,65E+12;2;08/06/2022 11:11:02;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age;28
3;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age-quantised;12
4;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender;Female
5;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender-quantised;1
6;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality;Germany
7;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality-quantised;64
8;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education;Bachelor's degree (e.g. BA / BS)
9;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-quantised;3
10;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-text;
11;1,65E+12;08/06/2022 09:11:27;1,65E+12;2;08/06/2022 11:11:27;89054;14;questionnaire-89wj;NA;22353310;5702439e7a84480009b6413d;6588808;NA;complete;NA;62a0676bef065b107678b02a;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1280x720;1280x587;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;END QUESTIONNAIRE;24127
1;1,65E+12;08/06/2022 09:14:25;1,65E+12;2;08/06/2022 11:14:23;89054;14;questionnaire-89wj;NA;22353375;61519fb51f1c97965e4e87b7;6588817;NA;complete;NA;62a06629fce44b43ef1b672f;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;1366x768;1366x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 09:14:56;1,65E+12;2;08/06/2022 11:14:53;89054;14;questionnaire-89wj;NA;22353375;61519fb51f1c97965e4e87b7;6588817;NA;complete;NA;62a06629fce44b43ef1b672f;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age;31
3;1,65E+12;08/06/2022 09:14:56;1,65E+12;2;08/06/2022 11:14:53;89054;14;questionnaire-89wj;NA;22353375;61519fb51f1c97965e4e87b7;6588817;NA;complete;NA;62a06629fce44b43ef1b672f;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age-quantised;15
4;1,65E+12;08/06/2022 09:14:56;1,65E+12;2;08/06/2022 11:14:53;89054;14;questionnaire-89wj;NA;22353375;61519fb51f1c97965e4e87b7;6588817;NA;complete;NA;62a06629fce44b43ef1b672f;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender;Female
5;1,65E+12;08/06/2022 09:14:56;1,65E+12;2;08/06/2022 11:14:53;89054;14;questionnaire-89wj;NA;22353375;61519fb51f1c97965e4e87b7;6588817;NA;complete;NA;62a06629fce44b43ef1b672f;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 09:14:56;1,65E+12;2;08/06/2022 11:14:53;89054;14;questionnaire-89wj;NA;22353375;61519fb51f1c97965e4e87b7;6588817;NA;complete;NA;62a06629fce44b43ef1b672f;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality;Spain
7;1,65E+12;08/06/2022 09:14:56;1,65E+12;2;08/06/2022 11:14:53;89054;14;questionnaire-89wj;NA;22353375;61519fb51f1c97965e4e87b7;6588817;NA;complete;NA;62a06629fce44b43ef1b672f;computer;Desktop or Laptop;Windows 10;Edge 102.0.1245.33;1366x768;1349x625;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality-quantised;164
