PID;Duration;A1comp1;A1comp2;A1comp3;A1comp4;A2comp1;A2comp2;A2comp3;A2comp4OB;checkObs;calcPun;uncalcPun;A2comp4HID;checkHid;return;G1Bcomp1;G1Bcomp2;G1Bcomp3;G1Bcomp4;G2Bcomp1;G2Bcomp2;G2Bcomp3;punUncalc;noUncalc;punCalc;noCalc;punHid;noPunHid;gender;age;Condition;RecordedDate
1551;663;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;0;10;10;;;1;30;5;24/11/2023 23:29
1552;289;1;1;1;0;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;1;53;4;24/11/2023 23:29
1553;200;;;;;;;;;;;;;;;1;0;1;0;1;1;1;;;;;0;10;1;37;6;24/11/2023 23:35
1554;163;0;1;0;1;0;1;0;0;1;0;;;;3;;;;;;;;;;;;;;1;52;3;24/11/2023 23:36
1555;1476;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;5;1;50;6;24/11/2023 23:43
1556;574;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;53;4;24/11/2023 23:44
1557;301;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;5;0;1;21;6;24/11/2023 23:50
1558;297;1;1;1;1;0;1;1;1;1;0;;;;49;;;;;;;;;;;;;;1;29;3;24/11/2023 23:56
1559;476;;;;;;;;;;;;;;;1;0;1;1;1;0;0;;;;;5;10;1;56;6;24/11/2023 23:58
1560;404;0;1;1;0;0;1;1;0;0;;0;;;50;;;;;;;;;;;;;;1;51;3;25/11/2023 00:11
1561;268;;;;;;;;;;;;;;;0;0;0;0;1;1;1;;;;;6;8;1;24;6;25/11/2023 00:32
1562;395;;;;;;;;;;;;;;;1;0;1;1;1;1;1;;;;;0;5;2;24;6;25/11/2023 00:40
1563;532;1;1;1;1;1;1;1;;;0;;1;1;33;;;;;;;;;;;;;;1;25;4;25/11/2023 00:43
1564;353;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;19;3;25/11/2023 00:54
1565;634;1;0;1;0;0;0;0;;;0;;0;1;1;;;;;;;;;;;;;;2;57;4;25/11/2023 01:01
1566;1287;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;10;10;1;63;6;25/11/2023 02:38
1567;864;1;0;1;1;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;54;4;25/11/2023 02:49
1568;233;;;;;;;;;;;;;;;0;0;0;0;0;1;1;6;5;10;10;;;1;62;5;25/11/2023 03:26
1569;238;0;1;0;0;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;1;27;3;25/11/2023 05:22
1570;511;;;;;;;;;;;;;;;1;1;1;0;0;0;1;;;;;5;5;1;58;6;25/11/2023 05:45
1571;193;;;;;;;;;;;;;;;1;0;1;0;0;0;1;;;;;2;5;2;48;6;25/11/2023 06:56
1572;460;;;;;;;;;;;;;;;1;0;0;0;1;1;0;;;;;4;6;2;50;6;25/11/2023 07:03
1573;199;;;;;;;;;;;;;;;1;0;0;1;1;0;1;;;;;4;10;1;52;6;25/11/2023 07:06
1574;718;1;1;1;1;1;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;48;4;25/11/2023 07:07
1575;915;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;4;4;2;54;6;25/11/2023 07:11
1576;678;0;0;0;1;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;51;3;25/11/2023 07:12
1577;505;;;;;;;;;;;;;;;0;0;1;1;1;0;0;5;10;5;5;;;2;54;5;25/11/2023 07:12
1578;453;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;51;4;25/11/2023 07:18
1579;507;1;1;1;0;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;56;3;25/11/2023 07:31
1580;518;1;1;1;1;0;1;1;1;0;;1;;;50;;;;;;;;;;;;;;2;56;3;25/11/2023 07:34
1581;1102;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;0;3;0;;;1;50;5;25/11/2023 07:36
1582;694;1;0;1;0;0;1;1;;;0;;1;1;30;;;;;;;;;;;;;;2;59;4;25/11/2023 07:37
1583;524;1;1;1;1;1;1;0;;;0;;0;1;50;;;;;;;;;;;;;;1;65;4;25/11/2023 07:44
1584;425;1;0;1;0;1;1;1;;;1;;1;1;40;;;;;;;;;;;;;;1;63;4;25/11/2023 07:48
1585;222;;;;;;;;;;;;;;;0;0;0;0;1;0;0;2;2;4;3;;;2;57;5;25/11/2023 07:50
1586;416;;;;;;;;;;;;;;;1;0;1;0;1;1;0;2;4;10;4;;;1;23;5;25/11/2023 07:57
1587;653;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;5;10;2;37;6;25/11/2023 08:01
1588;497;;;;;;;;;;;;;;;1;1;1;1;0;0;1;;;;;10;10;1;55;6;25/11/2023 08:02
1589;246;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;5;6;1;29;6;25/11/2023 08:10
1590;508;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;23;4;25/11/2023 08:18
1591;2318;;;;;;;;;;;;;;;0;1;1;0;1;0;0;8;7;10;7;;;2;24;5;25/11/2023 08:22
1592;355;;;;;;;;;;;;;;;1;0;0;0;0;0;1;3;5;5;3;;;1;50;5;25/11/2023 08:33
1593;302;1;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;48;4;25/11/2023 08:37
1594;320;0;0;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;40;4;25/11/2023 08:42
1595;503;1;0;1;1;0;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;45;4;25/11/2023 08:50
1596;600;;;;;;;;;;;;;;;1;0;1;1;1;0;1;0;0;10;0;;;2;53;5;25/11/2023 09:05
1597;354;1;0;1;1;1;1;1;;;0;;1;1;40;;;;;;;;;;;;;;2;23;4;25/11/2023 09:06
1598;427;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;0;2;2;66;6;25/11/2023 09:09
1599;311;0;0;1;1;1;0;0;1;1;0;;;;50;;;;;;;;;;;;;;2;45;3;25/11/2023 09:15
1600;370;0;0;1;1;1;1;1;;;0;;1;1;30;;;;;;;;;;;;;;2;26;4;25/11/2023 09:21
1601;727;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;36;4;25/11/2023 09:22
1602;403;;;;;;;;;;;;;;;1;1;1;1;1;0;1;6;6;8;4;;;2;22;5;25/11/2023 09:24
1603;1213;;;;;;;;;;;;;;;1;1;1;0;0;0;0;8;0;6;6;;;1;37;5;25/11/2023 09:24
1604;661;0;0;1;0;1;1;0;;;0;;0;1;30;;;;;;;;;;;;;;1;41;4;25/11/2023 09:28
1605;476;1;0;1;1;1;0;1;1;1;0;;;;33;;;;;;;;;;;;;;2;38;3;25/11/2023 09:30
1606;508;;;;;;;;;;;;;;;1;0;1;1;1;0;1;0;4;10;4;;;1;57;5;25/11/2023 09:37
1607;761;0;0;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;63;4;25/11/2023 09:50
1608;1584;0;1;1;1;0;1;1;;;0;;0;1;50;;;;;;;;;;;;;;1;26;4;25/11/2023 09:50
1609;333;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;27;4;25/11/2023 09:51
1610;1770;0;0;1;1;1;0;1;;;0;;1;1;50;;;;;;;;;;;;;;2;29;4;25/11/2023 09:51
1611;496;0;0;1;1;1;0;1;1;1;0;;;;30;;;;;;;;;;;;;;2;27;3;25/11/2023 09:52
1612;576;1;1;0;0;0;0;1;0;1;1;;;;25;;;;;;;;;;;;;;1;44;3;25/11/2023 10:00
1613;250;;;;;;;;;;;;;;;0;1;1;0;0;0;1;;;;;4;2;1;22;6;25/11/2023 10:09
1614;276;;;;;;;;;;;;;;;1;0;0;0;1;1;1;;;;;1;1;2;40;6;25/11/2023 10:10
1615;353;;;;;;;;;;;;;;;0;1;1;1;1;0;0;10;2;10;4;;;2;18;5;25/11/2023 10:18
1616;513;0;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;19;4;25/11/2023 10:21
1617;384;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;2;2;2;30;6;25/11/2023 10:22
1618;457;1;1;1;1;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;23;3;25/11/2023 10:25
1619;406;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;10;0;1;29;6;25/11/2023 10:25
1620;1967;;;;;;;;;;;;;;;1;1;0;1;0;1;0;;;;;10;10;2;18;6;25/11/2023 10:26
1621;509;1;0;0;0;1;0;0;0;1;0;;;;50;;;;;;;;;;;;;;2;43;3;25/11/2023 10:38
1622;568;1;1;1;0;1;1;1;;;1;;0;1;33;;;;;;;;;;;;;;2;23;4;25/11/2023 10:39
1623;625;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;26;4;25/11/2023 10:47
1624;574;0;0;1;1;0;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;42;4;25/11/2023 10:47
1625;588;1;1;1;1;0;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;29;4;25/11/2023 10:50
1626;362;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;5;2;2;19;6;25/11/2023 10:52
1627;411;0;0;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;38;3;25/11/2023 10:54
1628;436;0;0;0;1;0;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;33;3;25/11/2023 10:56
1629;352;;;;;;;;;;;;;;;1;1;1;1;0;1;1;0;0;0;10;;;1;28;5;25/11/2023 11:05
1630;482;1;0;1;1;0;1;1;;;;0;0;0;40;;;;;;;;;;;;;;1;27;4;25/11/2023 11:11
1631;504;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;5;10;5;;;1;26;5;25/11/2023 11:11
1632;474;;;;;;;;;;;;;;;0;1;1;0;1;1;1;;;;;1;10;1;63;6;25/11/2023 11:16
1633;274;;;;;;;;;;;;;;;0;1;1;1;1;1;0;;;;;2;10;2;30;6;25/11/2023 11:33
1634;443;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;35;3;25/11/2023 11:36
1635;405;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;4;4;2;28;6;25/11/2023 11:43
1636;347;;;;;;;;;;;;;;;0;0;1;1;1;1;0;;;;;4;6;1;60;6;25/11/2023 11:50
1637;707;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;4;4;2;32;6;25/11/2023 11:54
1638;552;1;0;1;1;1;1;1;;;0;;1;1;10;;;;;;;;;;;;;;2;24;4;25/11/2023 14:00
1639;463;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;0;10;0;;;1;27;5;25/11/2023 14:10
1640;107;;;;;;;;;;;;;;;1;1;1;1;1;1;1;6;0;10;3;;;2;29;5;25/11/2023 14:15
1641;334;;;;;;;;;;;;;;;0;1;1;0;1;0;1;10;10;10;10;;;1;44;5;25/11/2023 14:23
1642;323;;;;;;;;;;;;;;;1;1;0;1;1;0;1;8;4;5;7;;;2;22;5;25/11/2023 14:25
1643;332;;;;;;;;;;;;;;;0;1;1;1;0;0;1;0;6;6;0;;;2;45;5;25/11/2023 14:26
1644;249;;;;;;;;;;;;;;;0;1;0;0;0;0;0;6;9;5;10;;;2;31;5;25/11/2023 14:28
1645;679;;;;;;;;;;;;;;;1;1;1;0;1;0;1;1;1;4;0;;;1;46;5;25/11/2023 14:29
1646;384;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;2;32;6;25/11/2023 14:31
1647;215;;;;;;;;;;;;;;;0;0;0;0;1;0;0;5;5;5;5;;;2;58;5;25/11/2023 14:32
1648;139;;;;;;;;;;;;;;;1;1;1;1;1;1;0;10;8;10;2;;;1;22;5;25/11/2023 14:32
1649;249;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;5;1;39;6;25/11/2023 14:32
1650;602;;;;;;;;;;;;;;;0;0;1;1;0;1;0;;;;;10;6;1;43;6;25/11/2023 14:33
1651;853;;;;;;;;;;;;;;;0;0;1;0;0;1;1;;;;;5;0;1;25;6;25/11/2023 14:33
1652;285;;;;;;;;;;;;;;;0;0;0;0;1;0;0;4;8;8;6;;;2;20;5;25/11/2023 14:34
1653;215;;;;;;;;;;;;;;;0;0;1;0;1;0;0;;;;;2;2;2;43;6;25/11/2023 14:34
1654;71;1;0;0;0;0;0;0;0;1;0;;;;0;;;;;;;;;;;;;;2;33;3;25/11/2023 14:35
1655;103;;;;;;;;;;;;;;;0;1;1;1;0;0;1;;;;;2;7;2;34;6;25/11/2023 14:35
1656;464;;;;;;;;;;;;;;;0;1;1;1;1;1;1;0;0;0;4;;;1;24;5;25/11/2023 14:35
1657;698;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;1;29;5;25/11/2023 14:35
1658;353;1;1;1;0;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;51;3;25/11/2023 14:39
1659;309;0;0;1;1;1;0;1;1;1;1;;;;1;;;;;;;;;;;;;;2;26;3;25/11/2023 14:41
1660;163;0;1;0;0;0;1;0;0;0;;0;;;9;;;;;;;;;;;;;;2;43;3;25/11/2023 14:41
1661;366;1;0;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;35;4;25/11/2023 14:41
1662;409;;;;;;;;;;;;;;;0;0;1;1;0;1;0;;;;;10;5;1;39;6;25/11/2023 14:41
1663;311;;;;;;;;;;;;;;;1;1;1;1;0;1;0;2;5;6;4;;;2;44;5;25/11/2023 14:42
1664;232;;;;;;;;;;;;;;;0;0;0;0;0;1;0;;;;;1;2;2;65;6;25/11/2023 14:43
1665;397;;;;;;;;;;;;;;;1;0;1;0;1;1;1;10;10;10;10;;;1;37;5;25/11/2023 14:44
1666;337;0;0;0;0;0;1;1;0;1;1;;;;52;;;;;;;;;;;;;;2;24;3;25/11/2023 14:44
1667;339;0;1;1;0;0;1;1;;;;0;0;0;1;;;;;;;;;;;;;;1;19;4;25/11/2023 14:47
1668;160;0;1;0;0;0;0;0;;;0;;0;1;60;;;;;;;;;;;;;;1;47;4;25/11/2023 14:48
1669;133;1;1;1;1;0;1;1;1;0;;0;;;0;;;;;;;;;;;;;;1;23;3;25/11/2023 14:48
1670;201;1;1;1;0;1;1;1;;;0;;1;1;39;;;;;;;;;;;;;;2;26;4;25/11/2023 14:48
1671;366;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;0;10;1;23;6;25/11/2023 14:48
1672;255;;;;;;;;;;;;;;;1;1;1;1;1;0;0;2;2;2;2;;;2;51;5;25/11/2023 14:49
1673;296;0;0;1;1;1;1;1;0;1;1;;;;10;;;;;;;;;;;;;;2;23;3;25/11/2023 14:50
1674;272;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;2;4;2;46;6;25/11/2023 14:50
1675;305;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;0;0;1;43;6;25/11/2023 14:51
1676;743;;;;;;;;;;;;;;;0;0;1;1;1;1;1;5;0;10;0;;;2;26;5;25/11/2023 14:51
1677;441;1;1;1;0;1;1;1;;;;0;1;0;80;;;;;;;;;;;;;;1;48;4;25/11/2023 14:54
1678;354;;;;;;;;;;;;;;;0;1;1;1;1;1;0;0;2;0;0;;;1;41;5;25/11/2023 14:55
1679;350;;;;;;;;;;;;;;;1;0;0;0;1;0;0;5;4;7;3;;;2;44;5;25/11/2023 14:56
1680;544;1;0;1;1;0;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;56;3;25/11/2023 14:56
1681;409;;;;;;;;;;;;;;;1;0;1;0;0;1;1;;;;;2;4;2;67;6;25/11/2023 14:56
1682;244;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;41;3;25/11/2023 14:57
1683;234;;;;;;;;;;;;;;;1;1;1;0;0;0;1;6;3;2;2;;;1;43;5;25/11/2023 14:57
1684;213;0;1;1;1;0;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;27;3;25/11/2023 14:57
1685;155;1;1;1;0;0;0;0;;;1;;1;1;66;;;;;;;;;;;;;;1;25;4;25/11/2023 14:58
1686;519;1;1;1;1;1;1;0;;;;0;1;0;50;;;;;;;;;;;;;;2;53;4;25/11/2023 14:58
1687;239;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;26;4;25/11/2023 14:59
1688;1174;1;1;1;1;1;1;1;;;1;;1;1;75;;;;;;;;;;;;;;1;39;4;25/11/2023 14:59
1689;427;0;0;1;1;1;1;1;0;1;0;;;;50;;;;;;;;;;;;;;2;23;3;25/11/2023 14:59
1690;263;;;;;;;;;;;;;;;1;1;1;1;1;1;0;10;10;10;10;;;1;34;5;25/11/2023 14:59
1691;213;1;1;1;1;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;1;20;3;25/11/2023 14:59
1692;222;;;;;;;;;;;;;;;0;0;1;1;1;0;0;;;;;6;5;2;44;6;25/11/2023 15:00
1693;282;1;1;1;1;1;1;1;1;1;1;;;;66;;;;;;;;;;;;;;2;27;3;25/11/2023 15:01
1694;273;;;;;;;;;;;;;;;0;0;1;0;1;0;0;2;5;4;2;;;1;29;5;25/11/2023 15:01
1695;336;0;0;0;0;0;0;0;;;0;;0;1;50;;;;;;;;;;;;;;1;57;4;25/11/2023 15:01
1696;388;;;;;;;;;;;;;;;1;1;1;1;0;0;1;;;;;0;10;1;50;6;25/11/2023 15:02
1697;175;;;;;;;;;;;;;;;0;0;1;0;1;1;0;;;;;2;8;2;29;6;25/11/2023 15:02
1698;696;;;;;;;;;;;;;;;0;1;1;0;0;0;1;3;4;2;1;;;2;39;5;25/11/2023 15:03
1699;636;;;;;;;;;;;;;;;0;0;1;1;0;1;1;;;;;10;10;2;37;6;25/11/2023 15:04
1700;558;;;;;;;;;;;;;;;0;1;1;1;1;1;1;5;4;6;5;;;1;69;5;25/11/2023 15:04
1701;493;0;1;1;0;0;0;0;;;;0;0;0;100;;;;;;;;;;;;;;1;65;4;25/11/2023 15:04
1702;465;;;;;;;;;;;;;;;0;1;1;1;1;0;0;6;10;6;4;;;1;32;5;25/11/2023 15:05
1703;360;1;0;1;1;1;1;1;;;0;;1;1;30;;;;;;;;;;;;;;2;42;4;25/11/2023 15:06
1704;1093;1;1;1;0;0;1;1;0;1;0;;;;40;;;;;;;;;;;;;;2;24;3;25/11/2023 15:06
1705;775;;;;;;;;;;;;;;;0;0;0;1;0;0;1;;;;;2;0;2;49;6;25/11/2023 15:07
1706;545;1;1;0;1;0;1;1;;;0;;1;1;40;;;;;;;;;;;;;;1;40;4;25/11/2023 15:08
1707;449;;;;;;;;;;;;;;;0;0;1;1;0;1;0;5;8;6;7;;;2;21;5;25/11/2023 15:09
1708;361;1;1;1;1;1;1;1;1;1;1;;;;10;;;;;;;;;;;;;;4;22;3;25/11/2023 15:10
1709;375;1;1;1;0;0;1;1;0;1;1;;;;50;;;;;;;;;;;;;;2;60;3;25/11/2023 15:10
1710;457;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;5;10;2;24;6;25/11/2023 15:11
1711;341;;;;;;;;;;;;;;;0;0;0;0;1;1;1;;;;;1;0;2;56;6;25/11/2023 15:14
1712;596;1;1;0;0;0;1;1;;;0;;1;1;40;;;;;;;;;;;;;;1;52;4;25/11/2023 15:14
1713;361;;;;;;;;;;;;;;;1;1;1;0;1;0;1;6;4;5;2;;;1;58;5;25/11/2023 15:17
1714;280;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;10;0;1;36;6;25/11/2023 15:18
1715;186;;;;;;;;;;;;;;;0;0;1;1;0;0;1;4;2;2;2;;;2;51;5;25/11/2023 15:18
1716;403;1;0;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;44;3;25/11/2023 15:19
1717;273;0;1;1;1;1;1;1;0;1;1;;;;40;;;;;;;;;;;;;;1;37;3;25/11/2023 15:20
1718;407;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;0;1;25;6;25/11/2023 15:21
1719;486;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;66;4;25/11/2023 15:21
1720;645;0;0;0;1;0;0;0;;;1;;0;1;10;;;;;;;;;;;;;;2;37;4;25/11/2023 15:22
1721;125;;;;;;;;;;;;;;;0;0;1;1;0;0;1;6;4;4;6;;;2;46;5;25/11/2023 15:25
1722;169;;;;;;;;;;;;;;;1;1;0;1;0;0;1;;;;;10;10;2;40;6;25/11/2023 15:26
1723;317;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;24;3;25/11/2023 15:28
1724;251;0;1;1;0;0;0;1;;;0;;1;1;10;;;;;;;;;;;;;;2;46;4;25/11/2023 15:29
1725;253;;;;;;;;;;;;;;;0;0;1;1;1;0;0;5;7;2;3;;;3;22;5;25/11/2023 15:29
1726;279;;;;;;;;;;;;;;;0;1;1;0;0;0;1;;;;;2;10;1;37;6;25/11/2023 15:32
1727;266;;;;;;;;;;;;;;;0;0;1;0;1;1;1;10;6;6;10;;;1;37;5;25/11/2023 15:33
1728;558;1;0;1;1;0;1;1;1;1;1;;;;12;;;;;;;;;;;;;;1;41;3;25/11/2023 15:33
1729;319;1;1;1;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;32;4;25/11/2023 15:36
1730;499;0;0;0;0;1;0;1;;;0;;0;1;39;;;;;;;;;;;;;;1;52;4;25/11/2023 15:37
1731;342;1;1;1;1;0;1;1;0;0;;0;;;50;;;;;;;;;;;;;;2;36;3;25/11/2023 15:38
1732;495;;;;;;;;;;;;;;;0;0;1;1;0;0;0;;;;;5;5;1;72;6;25/11/2023 15:38
1733;558;1;1;1;1;0;0;1;0;0;;1;;;60;;;;;;;;;;;;;;2;34;3;25/11/2023 15:39
1734;218;;;;;;;;;;;;;;;0;1;0;1;0;0;0;6;4;6;5;;;2;27;5;25/11/2023 15:40
1735;424;;;;;;;;;;;;;;;0;0;1;0;1;0;0;;;;;5;3;2;51;6;25/11/2023 15:41
1736;554;;;;;;;;;;;;;;;1;0;0;0;0;1;1;0;0;0;0;;;1;66;5;25/11/2023 15:41
1737;395;1;1;1;0;0;0;1;;;0;;0;1;0;;;;;;;;;;;;;;2;26;4;25/11/2023 15:41
1738;91;;;;;;;;;;;;;;;0;0;0;0;0;0;1;;;;;5;3;1;52;6;25/11/2023 15:43
1739;455;1;1;1;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;22;3;25/11/2023 15:46
1740;542;0;0;0;0;1;1;1;0;1;1;;;;10;;;;;;;;;;;;;;2;33;3;25/11/2023 15:46
1741;476;;;;;;;;;;;;;;;0;0;0;0;0;0;0;4;5;10;7;;;2;20;5;25/11/2023 15:50
1742;668;;;;;;;;;;;;;;;1;0;1;1;0;1;0;;;;;10;10;1;71;6;25/11/2023 15:50
1743;257;;;;;;;;;;;;;;;1;1;1;0;0;0;0;10;10;10;10;;;2;34;5;25/11/2023 15:50
1744;994;1;0;1;1;0;0;1;;;0;;0;1;40;;;;;;;;;;;;;;1;56;4;25/11/2023 15:51
1745;447;1;1;1;0;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;26;3;25/11/2023 15:51
1746;393;1;1;1;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;2;28;3;25/11/2023 15:52
1747;304;0;0;0;0;1;0;0;;;0;;1;1;53;;;;;;;;;;;;;;2;66;4;25/11/2023 15:54
1748;522;;;;;;;;;;;;;;;0;0;1;0;1;0;1;0;3;6;2;;;1;45;5;25/11/2023 15:54
1749;474;0;0;1;1;1;1;1;;;0;;1;1;30;;;;;;;;;;;;;;2;68;4;25/11/2023 15:54
1750;283;1;0;1;1;1;1;0;0;1;0;;;;0;;;;;;;;;;;;;;1;40;3;25/11/2023 15:55
1751;1022;1;1;1;0;1;1;1;;;0;;1;1;19;;;;;;;;;;;;;;2;23;4;25/11/2023 15:56
1752;662;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;6;6;2;48;6;25/11/2023 15:56
1753;387;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;8;8;1;45;6;25/11/2023 15:57
1754;478;1;1;1;0;0;1;0;1;1;1;;;;50;;;;;;;;;;;;;;1;75;3;25/11/2023 15:58
1755;453;;;;;;;;;;;;;;;0;0;1;1;1;0;1;10;10;5;10;;;2;29;5;25/11/2023 16:02
1756;181;;;;;;;;;;;;;;;0;0;1;0;0;0;0;5;8;8;7;;;2;25;5;25/11/2023 16:04
1757;644;0;1;1;1;1;0;1;;;1;;1;1;35;;;;;;;;;;;;;;1;35;4;25/11/2023 16:05
1758;557;1;1;1;1;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;2;59;3;25/11/2023 16:05
1759;283;1;1;0;1;0;1;1;;;1;;1;1;51;;;;;;;;;;;;;;1;32;4;25/11/2023 16:07
1760;622;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;2;25;6;25/11/2023 16:08
1761;349;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;10;10;2;71;6;25/11/2023 16:09
1762;546;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;2;31;5;25/11/2023 16:10
1763;284;1;1;1;0;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;32;4;25/11/2023 16:11
1764;576;1;1;1;0;1;1;1;1;0;;0;;;25;;;;;;;;;;;;;;1;58;3;25/11/2023 16:13
1765;312;1;1;1;1;1;1;1;1;1;1;;;;45;;;;;;;;;;;;;;2;20;3;25/11/2023 16:15
1766;447;;;;;;;;;;;;;;;1;1;1;1;0;1;0;;;;;1;9;1;25;6;25/11/2023 16:18
1767;278;1;1;1;0;0;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;27;4;25/11/2023 16:18
1768;259;;;;;;;;;;;;;;;1;1;0;0;1;1;1;8;0;8;6;;;1;44;5;25/11/2023 16:19
1769;546;0;1;0;1;0;1;1;1;1;1;;;;40;;;;;;;;;;;;;;2;31;3;25/11/2023 16:20
1770;330;1;0;0;1;0;1;0;;;0;;1;1;100;;;;;;;;;;;;;;1;39;4;25/11/2023 16:21
1771;465;;;;;;;;;;;;;;;1;0;1;1;0;1;0;;;;;3;6;1;65;6;25/11/2023 16:21
1772;677;;;;;;;;;;;;;;;0;1;1;0;0;1;0;3;3;3;2;;;2;48;5;25/11/2023 16:22
1773;210;1;0;0;0;0;1;0;0;1;0;;;;16;;;;;;;;;;;;;;2;56;3;25/11/2023 16:24
1774;164;;;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;5;5;2;30;6;25/11/2023 16:27
1775;432;1;1;1;1;0;1;1;;;1;;1;1;30;;;;;;;;;;;;;;1;25;4;25/11/2023 16:29
1776;573;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;0;5;0;;;2;46;5;25/11/2023 16:30
1777;462;0;1;1;1;1;1;1;;;1;;1;1;40;;;;;;;;;;;;;;2;63;4;25/11/2023 16:31
1778;556;0;0;0;0;0;1;1;1;0;;1;;;50;;;;;;;;;;;;;;1;64;3;25/11/2023 16:31
1779;1084;;;;;;;;;;;;;;;0;0;1;1;0;1;0;2;0;3;4;;;2;51;5;25/11/2023 16:32
1780;414;0;1;0;0;0;1;1;;;0;;1;1;5;;;;;;;;;;;;;;1;58;4;25/11/2023 16:33
1781;342;;;;;;;;;;;;;;;1;1;0;0;0;1;1;;;;;10;10;1;43;6;25/11/2023 16:34
