ID;Duration;Timer1_First Click;Timer1_Last Click;Timer1_Page Submit;Timer1_Click Count;G1comp1;G1comp2;G1comp3;G1comp4;Timer2_First Click;Timer2_Last Click;Timer2_Page Submit;Timer2_Click Count;G2comp1;G2comp2;G2comp3;Timer3obs_First Click;Timer3obs_Last Click;Timer3obs_Page Submit;Timer3obs_Click Count;A2comp4OB;punTimer_First Click;punTimer_Last Click;decisionT;punTimer_Click Count;punishing;Timer3hid_First Click;Timer3hid_Last Click;Timer3hid_Page Submit;Timer3hid_Click Count;A2comp4HID;return;gender;age;Condition;RecordedDate
797;334;111.054;124.6;126.325;4;0;0;1;1;45.827;51.497;62.312;3;1;0;1;36.754;38.488;40.168;2;1;6.329;6.329;7.77;1;0;;;;;;50;2;30;1;17/11/2023 08:03
798;334;1.195;102.909;103.45;37;1;1;1;1;1.591;79.816;80.389;23;1;1;1;1.717;27.976;28.675;6;1;6.922;6.922;8.035;1;0;;;;;;40;2;33;1;17/11/2023 08:05
799;334;48.711;67.076;67.901;4;0;0;1;1;45.041;68.343;69.614;3;1;1;1;29.968;43.428;45.302;3;1;3.46;3.46;5.747;1;0;;;;;;90;2;51;1;17/11/2023 08:07
800;334;68.249;109.193;110.458;6;1;1;1;1;34.633;51.316;52.365;3;1;0;1;;;;;;6.472;17.184;18.155;3;0;27.784;27.784;29.6;1;1;10;2;21;2;17/11/2023 08:13
801;334;6.59;94.766;95.588;22;0;1;0;1;6.918;47.351;48.355;11;1;1;1;13.441;22.58;23.278;3;1;1.563;1.563;2.362;1;0;;;;;;50;2;41;1;17/11/2023 08:15
802;334;8.497;96.994;98.279;8;0;0;1;1;44.194;72.749;73.666;6;1;1;1;;;;;;9.139;9.139;11.486;1;0;13.606;33.717;35.507;10;1;0;1;36;2;17/11/2023 08:15
803;333;13.79;77.589;78.655;23;1;1;1;1;12.981;49.325;50.348;13;1;1;1;13.786;19.416;20.261;4;1;3.895;4.133;5.962;2;1;;;;;;50;2;42;1;17/11/2023 08:15
804;332;59.488;106.496;108.201;5;0;1;1;1;40.728;52.296;53.758;4;1;1;0;31.859;43.715;44.559;3;1;7.417;7.417;9.104;1;0;;;;;;30;2;44;1;17/11/2023 08:15
805;332;7.564;86.103;86.975;14;1;1;1;1;3.714;61.081;61.679;14;1;1;1;17.216;37.063;37.855;4;1;8.438;8.438;9.057;1;0;;;;;;50;2;24;1;17/11/2023 08:15
806;332;10.299;79.407;80.676;23;1;1;1;1;5.882;62.722;63.501;12;1;1;1;;;;;;7.338;7.338;8.181;1;0;2.276;40.885;41.814;6;1;20;2;28;2;17/11/2023 08:19
807;332;26.374;120.754;121.581;6;1;1;1;1;27.518;81.502;84.742;5;1;1;1;19.237;19.237;20.609;1;1;3.005;3.005;4.121;1;0;;;;;;50;1;22;1;17/11/2023 08:19
808;332;65.431;89.504;91.029;4;0;0;1;1;53.003;71.954;72.658;3;1;1;1;;;;;;8.323;8.323;10.07;1;1;28.001;28.001;30.202;1;1;50;2;26;2;17/11/2023 08:19
809;332;38.989;73.388;74.278;4;1;0;1;1;41.101;54.828;55.682;4;1;1;1;;;;;;19.486;19.486;21.126;1;0;20.042;20.042;27.456;1;1;50;2;37;2;17/11/2023 08:19
810;331;20.736;128.6;129.852;13;1;1;1;1;7.53;60.927;62.225;8;1;1;1;17.368;27.528;28.636;5;1;3.569;3.569;5.345;1;1;;;;;;50;2;41;1;17/11/2023 08:20
811;331;12.406;83.852;84.975;15;1;1;1;1;25.162;48.109;49.1;9;1;1;1;;;;;;9.286;10.226;14;3;0;33.8;33.976;37.171;2;1;30;2;25;2;17/11/2023 08:20
812;331;5.122;97.474;98.451;27;1;1;1;1;5.681;47.39;48.255;18;0;1;1;11.895;44.438;44.987;8;1;10.367;10.367;11.485;1;0;;;;;;0;1;34;1;17/11/2023 08:21
813;331;58.392;78.712;79.515;4;1;1;1;1;53.183;69.512;70.233;3;1;1;1;39.927;39.927;41.025;1;1;5.548;5.548;6.296;1;0;;;;;;50;1;38;1;17/11/2023 08:23
814;330;3.337;43.146;43.746;19;1;1;1;1;2.121;74.023;74.563;19;1;1;1;;;;;;5.401;5.401;5.9;1;0;8.12;33.033;33.673;8;1;0;1;41;2;17/11/2023 08:26
815;330;64.43;85.749;86.755;7;1;1;1;1;39.788;47.039;48.103;5;0;1;1;;;;;;6.031;7.613;11.814;2;0;1.051;32.737;35.806;3;1;0;2;32;2;17/11/2023 08:27
816;329;15.422;66.438;67.148;13;0;0;1;1;2.263;60.382;61.021;16;1;0;0;;;;;;6.472;6.472;7.408;1;0;2.115;38.326;39.298;10;1;51;2;59;2;17/11/2023 08:27
817;329;52.515;70.116;70.962;4;0;1;1;1;41.75;55.566;56.595;3;1;1;1;28.005;28.005;35.392;1;1;5.439;5.439;7.594;1;1;;;;;;50;1;36;1;17/11/2023 08:30
818;329;8.311;78.985;80.182;16;0;1;1;1;12.885;72.75;73.567;12;0;0;1;;;;;;9.225;12.307;13.413;2;1;22.495;31.429;32.775;5;1;50;2;44;2;17/11/2023 08:30
819;329;45.099;126.134;127.79;17;1;1;1;1;38.092;60.164;60.951;11;1;1;0;16.626;33.422;34.221;8;1;8.332;8.332;9.504;1;0;;;;;;50;2;39;1;17/11/2023 08:32
820;328;80.497;109.88;112.22;4;1;0;1;1;45.42;53.52;54.827;3;1;0;1;35.804;35.804;36.909;1;1;2.146;2.146;3.5;1;0;;;;;;50;1;62;1;17/11/2023 08:32
821;328;0.878;91.066;92.027;39;0;0;1;1;1.188;60.058;60.785;39;1;1;1;1.027;35.243;36.863;19;1;5.548;8.965;9.72;3;0;;;;;;80;2;28;1;17/11/2023 08:34
822;328;46.473;65.04;66.311;4;1;1;1;1;44.777;93.651;94.79;3;1;0;1;;;;;;1.174;1.174;5.786;1;1;31.051;31.051;32.337;1;1;50;1;59;2;17/11/2023 08:34
823;328;1.697;118.942;120.997;31;0;1;1;1;4.497;48.643;50.055;12;1;1;1;;;;;;6.567;6.567;8.166;1;1;12.686;25.303;26.795;4;1;50;2;44;2;17/11/2023 08:37
824;328;6.588;82.786;83.513;17;0;1;1;1;3.772;75.207;76.946;20;1;1;1;7.619;24.269;26.307;6;1;10.775;10.775;12.595;1;1;;;;;;100;1;32;1;17/11/2023 08:37
825;328;24.904;108.674;110.453;17;0;1;0;0;2.311;44.287;45.401;10;0;1;0;;;;;;3.141;3.326;4.267;2;1;3.085;33.229;34.1;4;1;1;1;37;2;17/11/2023 08:38
826;328;29.834;114.666;115.664;8;0;0;0;1;60.755;74.803;75.801;3;1;1;1;;;;;;7.135;7.135;8.645;1;0;23;23.96;24.637;2;1;50;2;38;2;17/11/2023 08:42
827;328;54.539;86.734;87.93;10;0;0;1;1;28.295;72.239;73.212;8;1;0;1;23.221;26.893;27.711;3;1;8.656;9.851;13.111;2;0;;;;;;30;2;41;1;17/11/2023 08:44
828;327;40.332;78.033;79.063;4;0;0;0;1;38.141;56.414;57.92;3;0;0;1;51.892;51.892;53.78;1;0;5.928;5.928;8.048;1;0;;;;;;50;2;64;1;17/11/2023 08:49
829;327;56.908;87.156;88.345;5;1;1;1;1;55.566;79.614;81.02;3;1;1;0;;;;;;9.763;9.763;11.495;1;1;27.01;27.01;28.118;1;1;50;1;32;2;17/11/2023 08:49
830;327;52.59;74.469;75.348;4;0;0;1;1;40.342;49.807;50.468;3;0;0;1;;;;;;8.077;8.077;15.219;1;0;32.659;32.659;34.935;1;1;100;2;47;2;17/11/2023 08:51
831;327;3.897;109.014;111.099;20;1;1;1;1;37.65;44.896;45.994;3;0;1;1;;;;;;3.281;3.281;4.173;1;1;23.491;23.491;26.867;1;1;50;1;22;2;17/11/2023 08:54
832;327;84.88;103.706;104.583;4;1;1;1;1;43.593;67.758;68.673;4;0;1;1;;;;;;0.879;0.879;1.485;1;1;24.724;24.724;27.849;1;1;50;1;25;2;17/11/2023 08:55
833;326;9.1;96.504;97.109;20;0;0;1;1;10.51;42.401;43;12;1;0;1;7.499;27.884;28.406;7;1;6.502;6.502;7.6;1;0;;;;;;50;2;37;1;17/11/2023 08:55
834;326;31.665;88.954;89.841;15;1;1;1;1;43.082;72.385;73.171;9;1;1;1;28.543;28.543;29.292;1;1;9.031;9.031;9.904;1;0;;;;;;0;2;38;1;17/11/2023 08:55
835;324;30.981;121.245;122.371;10;0;1;1;1;40.736;55.421;56.664;6;1;1;1;25.868;26.875;28.771;2;1;4.076;9.98;11.486;2;1;;;;;;50;1;52;1;17/11/2023 08:58
836;323;15.54;147.452;147.993;54;1;1;1;1;3.264;56.167;56.685;19;0;1;0;2.001;17.855;18.4;3;0;1.912;7.668;8.261;2;1;;;;;;50;1;34;1;17/11/2023 08:58
837;323;28.843;102.973;103.784;11;0;0;0;1;15.064;58.894;59.655;9;0;0;1;53.597;55.464;57.833;3;1;15.463;15.463;16.638;1;1;;;;;;60;2;32;1;17/11/2023 08:58
838;323;11.945;75.488;75.9;24;0;1;0;1;3.966;76.095;77.397;22;1;0;1;6.074;32.057;32.695;5;1;4.307;4.307;4.884;1;1;;;;;;50;2;40;1;17/11/2023 08:59
839;323;15.414;76.09;76.896;12;0;0;1;1;22.271;64.003;64.907;11;1;0;1;;;;;;5.126;5.126;6.025;1;1;21.888;37.3;40.171;3;1;50;2;41;2;17/11/2023 08:59
840;323;49.005;89.814;90.611;4;0;1;1;1;40.56;55.419;56.856;3;1;1;1;;;;;;7.305;7.305;8.36;1;1;34.669;34.669;36.019;1;1;50;2;23;2;17/11/2023 09:00
841;323;45.894;115.786;116.793;4;1;1;1;1;27.089;43.616;44.56;4;1;1;1;21.015;21.015;21.931;1;1;11.475;11.475;12.8;1;0;;;;;;50;2;38;1;17/11/2023 09:01
842;322;53.874;103.391;104.9;6;1;0;1;1;41.872;57.811;59.09;3;1;1;1;;;;;;2.007;2.007;3.983;1;0;20.973;23.279;23.97;2;1;100;2;30;2;17/11/2023 09:02
843;322;1.119;109.113;111.071;25;1;1;1;1;2.446;64.796;65.322;17;0;1;1;;;;;;17.146;17.146;17.668;1;0;5.609;35.312;38.284;5;1;50;2;25;2;17/11/2023 09:05
844;322;65.24;91.112;92.412;4;1;0;1;1;42.961;54.109;56.239;3;1;1;1;25.034;25.034;26.499;1;1;8.443;8.443;10.126;1;0;;;;;;40;2;52;1;17/11/2023 09:05
845;322;1.474;97.973;98.863;18;1;1;0;1;6.497;45.747;46.553;10;0;1;1;10.771;27.947;28.617;6;1;15.106;15.106;16.639;1;0;;;;;;31;2;22;1;17/11/2023 09:05
846;322;44.718;70.526;73.006;4;1;0;0;1;46.395;74.201;75.701;3;1;1;1;;;;;;13.068;13.068;14.247;1;0;29.157;29.157;31.8;1;1;50;2;62;2;17/11/2023 09:05
847;321;13.286;96.914;97.571;16;0;0;1;1;12.144;59.856;60.412;13;1;1;1;;;;;;6.466;6.466;7.363;1;0;19.7;32.069;33.123;4;0;50;1;34;2;17/11/2023 09:08
848;320;73.645;96.763;98.022;4;0;0;1;1;44.523;85.099;85.848;4;1;1;1;;;;;;5.803;5.803;11.992;1;1;26.832;26.832;27.692;1;1;30;1;35;2;17/11/2023 09:11
849;320;58.602;83.531;84.839;5;0;1;1;1;35.187;49.859;50.639;5;1;1;1;;;;;;4.795;4.795;5.619;1;0;81.587;99.981;100.618;6;1;50;2;34;2;17/11/2023 09:12
850;320;9.666;46.294;47.347;15;1;1;1;1;2.836;62.059;63.084;12;1;0;1;3.902;8.696;9.293;4;1;7.069;7.069;7.632;1;0;;;;;;30;1;38;1;17/11/2023 09:12
851;320;7.667;85.182;86.161;26;0;1;0;1;3.037;69.809;70.859;24;0;1;1;;;;;;3.186;3.186;4.4;1;1;8.09;25.352;27.078;5;1;50;2;59;2;17/11/2023 09:13
852;320;42.578;117.753;119.474;8;0;1;1;1;34.897;62.161;63.455;3;1;1;1;;;;;;3.669;3.669;10.682;1;0;25.541;25.541;27.813;1;1;0;2;34;2;17/11/2023 09:13
853;320;70.256;89.287;91.148;4;1;1;1;1;40.303;48.128;49.102;3;1;1;1;22.752;22.752;24.705;1;1;4.639;4.639;6.903;1;1;;;;;;40;2;36;1;17/11/2023 09:14
854;320;45.505;85.712;86.834;4;1;1;1;1;32.559;47.232;48.145;3;1;1;1;;;;;;11.78;11.78;12.757;1;1;21.031;21.031;22.845;1;1;50;2;49;2;17/11/2023 09:15
855;319;1.736;95.641;96.631;26;0;1;1;1;4.399;53.217;54.071;14;1;1;1;4.568;35.619;36.256;13;1;2.258;5.274;6.22;2;0;;;;;;50;2;43;1;17/11/2023 09:17
856;319;24.942;99.598;101.266;15;1;1;1;1;24.319;78.902;80.491;11;1;1;1;24.162;35.268;36.452;3;1;2.833;3.085;4.1;2;0;;;;;;100;1;29;1;17/11/2023 09:18
857;319;3.193;103.613;104.672;46;1;1;1;1;2.555;55.001;56.075;23;1;0;1;;;;;;4.892;4.892;5.773;1;1;2.469;24.015;24.895;14;1;50;2;62;2;17/11/2023 09:19
858;319;60.431;102.712;104.206;8;1;1;1;1;34.755;58.023;59.068;4;1;1;1;21.511;27.317;28.895;3;1;2.062;2.062;3.056;1;1;;;;;;50;1;36;1;17/11/2023 09:20
859;318;34.949;79.678;80.728;5;0;1;1;1;47.963;68.778;70.202;6;1;0;1;;;;;;3.727;3.727;4.96;1;0;16.959;16.959;19.095;1;1;50;2;38;2;17/11/2023 09:22
860;318;57.045;87.432;88.386;5;0;0;1;1;33.335;43.711;45.588;3;0;1;1;56.282;56.282;60.895;1;0;22.964;22.964;24.064;1;1;;;;;;50;2;20;1;17/11/2023 09:22
861;318;15.884;101.868;103.297;5;0;1;1;1;29.172;81.707;83.468;8;1;1;1;;;;;;12.891;13.786;15.543;2;0;20.443;20.443;22.437;1;0;25;1;25;2;17/11/2023 09:23
862;318;52.306;108.393;109.28;5;0;1;1;1;25.09;62.585;63.569;4;1;0;1;29.759;29.759;30.502;1;1;8.696;8.696;9.769;1;1;;;;;;50;3;20;1;17/11/2023 09:25
863;318;54.525;100.841;102.572;4;0;1;1;1;33.198;52.458;53.335;3;1;1;1;;;;;;4.668;4.668;5.885;1;1;27.839;27.839;29.977;1;1;50;1;43;2;17/11/2023 09:25
864;318;1.282;97.105;97.795;21;1;0;0;1;4.78;40.104;40.13;9;1;1;1;;;;;;4.158;4.158;5.262;1;0;5.438;38.11;38.615;8;1;40;2;24;2;17/11/2023 09:25
865;318;43.049;99.495;100.683;4;1;1;1;1;27.917;49.452;50.984;3;0;1;1;39.537;39.537;41.16;1;1;3.506;3.506;4.828;1;0;;;;;;50;2;60;1;17/11/2023 09:26
866;317;10.289;88.013;88.979;14;0;0;1;1;8.587;47.376;48.18;8;1;1;1;29.186;30.198;30.789;2;1;22.945;22.945;23.916;1;0;;;;;;50;2;50;1;17/11/2023 09:26
867;317;45.019;74.884;76.263;4;0;1;1;1;34.456;63.141;64.082;3;1;1;0;62.908;62.908;63.949;1;1;6.95;6.95;8.305;1;0;;;;;;50;1;43;1;17/11/2023 09:26
868;317;9.168;80.717;81.101;22;1;0;1;1;10.099;64.301;65.672;18;1;1;1;;;;;;5.429;5.429;6.101;1;0;9.535;23.502;23.976;5;1;50;2;40;2;17/11/2023 09:26
869;317;4.875;80.768;81.647;14;0;1;1;1;2.85;52.795;54.074;11;0;1;1;;;;;;10.375;10.375;11.248;1;0;3.648;40.579;41.22;8;1;50;2;44;2;17/11/2023 09:27
870;317;3.036;57.728;59.755;14;0;1;1;1;3.945;77.104;80.831;22;1;0;1;;;;;;2.295;2.295;5.683;1;0;5.934;50.437;51.293;10;1;50;2;56;2;17/11/2023 09:28
871;317;1.349;104.395;105.511;12;0;1;0;1;2.318;43.93;46.91;9;1;0;1;;;;;;6.552;7.48;12.966;2;1;2.397;28.415;31.591;3;1;50;2;38;2;17/11/2023 09:28
872;317;1.566;109.705;110.317;21;0;1;1;1;1.35;36.944;37.48;11;0;1;1;;;;;;2.004;2.004;8.878;1;1;28.985;34.951;36.511;3;1;50;2;33;2;17/11/2023 09:30
873;317;94.3;126.782;128.871;5;0;1;1;1;31.327;41.362;42.8;3;0;1;1;32.434;32.434;39.839;1;0;13.606;14.672;14.966;2;1;;;;;;50;2;38;1;17/11/2023 09:30
874;316;1.32;65.418;67.114;20;1;1;1;1;7.119;37.84;38.868;12;1;1;1;;;;;;1.691;2.343;2.366;2;0;11.07;20.501;21.982;5;1;50;2;33;2;17/11/2023 09:31
875;316;74.663;151.213;153.634;9;1;1;1;1;23.636;34.228;35.074;4;1;1;0;;;;;;1.63;1.63;4.92;1;0;34.292;34.292;39.084;1;1;0;1;24;2;17/11/2023 09:32
876;316;1.351;88.707;89.662;47;0;0;1;1;1.559;58.64;59.659;24;1;0;1;;;;;;4.493;4.493;5.328;1;0;5.1;39.206;40.5;11;1;50;2;32;2;17/11/2023 09:32
877;316;58.244;84.46;85.939;4;0;1;1;1;33.382;49.782;51.076;3;1;1;1;23.13;27.343;28.537;2;1;9.462;9.462;11.797;1;0;;;;;;50;2;29;1;17/11/2023 09:34
878;316;1.9;102.107;102.385;43;1;1;1;1;7.334;58.698;59.928;37;0;1;1;;;;;;4.129;4.129;4.8;1;0;4.423;35.969;36.651;11;1;0;1;31;2;17/11/2023 09:35
879;316;56.251;88.33;89.857;5;0;1;1;1;45.767;67.311;68.54;3;1;1;1;24.932;24.932;26.346;1;1;8.59;8.59;10.227;1;1;;;;;;50;2;35;1;17/11/2023 09:36
880;316;56.934;125.229;127.127;4;1;1;1;1;39.937;48.176;49.385;3;1;1;1;;;;;;5.52;5.52;8.315;1;0;20.999;20.999;23.035;1;1;0;2;67;2;17/11/2023 09:37
881;315;4.871;121.571;122.463;47;0;0;1;1;6.372;52.391;53.3;18;1;0;1;15.606;27.129;28.049;8;1;8.13;8.13;9.033;1;1;;;;;;40;1;49;1;17/11/2023 09:38
882;315;9.152;95.858;97.1;44;1;0;1;1;5.512;44.717;45.479;23;1;1;1;;;;;;1.476;1.476;2.201;1;1;6.126;47.365;48.228;5;1;50;2;38;2;17/11/2023 09:39
883;315;70.991;88.102;89.805;4;0;0;1;1;56.387;77.459;85.495;3;0;1;0;41.534;41.534;42.529;1;1;9.716;9.716;12.059;1;1;;;;;;50;2;62;1;17/11/2023 09:40
884;315;52.031;106.15;107.288;8;1;1;1;1;30.719;49.636;50.547;3;1;1;1;35.954;35.954;38.178;1;1;7.162;7.162;8.464;1;0;;;;;;50;2;23;1;17/11/2023 09:40
885;314;1.434;104.409;105.581;34;1;1;1;1;6.44;53.021;53.803;14;1;1;1;8.637;39.447;40.811;8;1;2.12;2.12;3.083;1;0;;;;;;0;2;25;1;17/11/2023 09:41
886;314;9.57;95.433;95.901;25;1;1;1;1;5.995;77.192;77.79;12;1;1;1;;;;;;5.533;5.533;9.938;1;1;9.763;21.908;23.901;3;1;0;1;42;2;17/11/2023 09:42
887;314;8.901;86.854;89.29;43;1;0;1;1;1.821;55.921;57.089;30;0;1;1;3.934;53.247;53.752;15;0;8.491;8.491;8.974;1;0;;;;;;70;1;21;1;17/11/2023 09:43
888;314;7.027;89.573;90.801;17;0;0;1;1;4.434;62.192;63.366;10;1;0;1;4.484;25.949;26.869;3;1;7.513;7.513;14.979;1;0;;;;;;50;1;54;1;17/11/2023 09:43
889;313;64.563;82.626;83.698;4;0;0;1;1;46.637;67.148;68.351;3;1;1;0;34.892;34.892;36.093;1;1;6.368;6.368;7.857;1;1;;;;;;50;2;52;1;17/11/2023 09:43
890;313;2.57;111.814;112.341;28;0;1;1;1;7.639;71.395;72.036;15;1;1;1;2.352;26.589;27.297;6;1;4.933;4.933;5.973;1;0;;;;;;50;1;40;1;17/11/2023 09:44
891;313;9.5;103.996;104.405;25;0;0;1;1;9.056;61.869;62.105;17;0;1;1;;;;;;2.74;2.74;3.804;1;0;12.613;23.301;24.753;4;1;0;2;28;2;17/11/2023 09:44
892;312;32.226;77.052;77.793;5;1;0;1;1;37.97;50.752;52.669;3;1;1;1;;;;;;8.505;8.505;9.509;1;0;64.531;69.567;70.658;2;1;5;2;22;2;17/11/2023 09:44
893;312;8.532;100.933;102.115;14;1;1;1;1;9.245;61.478;62.306;10;0;0;1;10.106;27.312;28.166;3;1;4.456;4.456;5.315;1;0;;;;;;50;2;42;1;17/11/2023 09:45
894;312;7.23;78.64;79.463;20;0;0;0;0;3.689;18.984;21.07;7;0;1;0;1.511;16.288;24.548;3;1;11.824;11.824;14.471;1;1;;;;;;78;2;31;1;17/11/2023 09:45
895;311;54.023;65.993;67.249;4;1;1;1;1;43.9;52.674;53.335;3;1;1;1;32.162;32.162;32.856;1;1;9.1;9.1;11.342;1;1;;;;;;50;1;30;1;17/11/2023 09:47
896;311;5.088;92.343;92.8;21;0;1;1;1;4.509;71.349;72.024;25;1;1;0;;;;;;8.363;8.363;9.234;1;0;6.053;17.365;18.039;6;1;50;2;31;2;17/11/2023 09:47
897;311;37.543;63.918;65.151;4;1;1;1;1;30.888;44.079;45.071;3;1;1;1;35;35;35.927;1;1;4.768;4.768;6.244;1;1;;;;;;50;1;23;1;17/11/2023 09:50
898;310;12.564;93.295;94.692;13;0;1;1;1;3.983;60.271;61.18;9;1;1;1;4.302;29.468;30.502;6;1;3.802;5.675;6.869;2;1;;;;;;50;2;47;1;17/11/2023 09:50
899;310;50.849;105.27;106.201;12;0;1;1;1;38.599;64.984;65.908;3;1;1;1;25.543;25.543;26.331;1;1;6.535;6.535;7.574;1;0;;;;;;50;1;34;1;17/11/2023 09:50
900;310;2.147;86.235;87.723;21;1;1;1;1;15.221;58.613;59.841;10;1;1;1;18.983;42.392;43.285;3;1;1.793;9.857;10.617;2;0;;;;;;50;2;26;1;17/11/2023 09:52
901;310;6.505;85.07;85.893;10;0;0;1;1;10.678;47.523;48.48;10;1;0;1;;;;;;21.286;30.149;41.283;3;1;15.65;20.078;21.66;3;1;50;2;31;2;17/11/2023 09:52
902;309;61.892;95.93;96.809;4;0;1;1;1;38.057;58.881;60.818;3;1;1;1;;;;;;4.654;4.654;5.409;1;0;38.949;38.949;42.268;1;1;50;2;59;2;17/11/2023 09:54
903;309;41.866;97.179;98.394;7;1;1;1;1;42.478;63.445;71.197;6;1;1;1;27.866;30.325;31.986;3;1;5.538;7.548;7.925;2;0;;;;;;50;1;25;1;17/11/2023 09:54
904;309;1.937;79.574;80.219;27;1;1;1;1;2.212;59.849;60.424;25;1;1;1;;;;;;14.227;14.227;17.117;1;0;1.773;28.734;29.576;12;1;50;2;30;2;17/11/2023 09:59
905;308;47.4;84.487;86.188;4;0;0;1;1;42.767;53.913;54.872;3;0;1;1;44.768;44.768;45.74;1;1;6.752;6.752;7.703;1;1;;;;;;0;1;31;1;17/11/2023 10:01
906;308;35.414;84.34;85.378;8;0;0;1;1;47.806;68.675;70.074;3;1;1;1;;;;;;8.301;8.301;9.638;1;0;33.732;33.732;37.183;1;1;30;2;38;2;17/11/2023 10:02
907;308;36.533;58.685;59.708;4;0;1;1;1;48.441;75.08;75.852;3;1;1;1;36.829;36.829;38.488;1;1;7.317;7.317;8.305;1;0;;;;;;50;2;39;1;17/11/2023 10:02
908;308;60.245;78.877;79.887;6;1;1;1;1;41.696;53.648;54.827;5;1;1;1;38.254;38.254;44.516;1;1;8.052;8.052;9.092;1;0;;;;;;0;1;34;1;17/11/2023 10:04
909;308;72.678;97.264;97.499;5;1;1;0;1;30.847;69.515;70.182;3;1;1;1;;;;;;9.128;9.128;10.778;1;0;33.749;33.749;34.496;1;1;50;1;34;2;17/11/2023 10:04
910;308;49.341;70.093;70.926;4;0;1;0;1;72.458;82.867;84.063;3;1;1;1;;;;;;3.706;3.706;4.91;1;0;42.779;42.779;47.859;1;1;50;2;50;2;17/11/2023 10:04
911;308;46.627;99.305;100.719;5;0;0;1;1;28.966;56.847;57.6;3;1;1;1;24.892;28.811;29.496;3;1;5.801;5.801;6.984;1;1;;;;;;40;2;38;1;17/11/2023 10:05
912;307;7.189;129.361;130.001;39;1;1;1;1;10.172;56.71;57.366;18;0;1;1;;;;;;0.842;0.842;1.807;1;0;7.069;27.966;29.087;7;1;50;2;33;2;17/11/2023 10:06
913;307;66.664;89.072;90.373;9;0;1;1;1;4.85;49.472;51.256;12;1;1;1;;;;;;3.504;3.504;5.808;1;0;12.42;23.996;25.978;3;1;50;2;28;2;17/11/2023 10:07
914;307;57.273;81.451;82.305;4;1;1;1;1;38.296;55.79;56.683;4;1;1;1;;;;;;1.543;15.099;16.601;3;0;18.544;35.662;47.394;2;1;0;2;40;2;17/11/2023 10:08
915;307;27.424;71.086;72.09;9;1;1;1;1;26.026;55.303;56.531;8;1;1;1;28.455;31.428;32.534;3;1;4.936;4.936;6.767;1;0;;;;;;33;2;39;1;17/11/2023 10:09
916;307;7.462;111.065;112.492;16;0;0;1;1;16.571;48.521;49.282;8;1;0;1;9.098;37.896;38.477;5;1;5.525;5.525;6.165;1;0;;;;;;50;2;34;1;17/11/2023 10:10
917;307;30.596;56.272;57.057;4;0;1;0;1;56.87;80.914;81.576;4;1;1;1;1.292;39.182;39.94;7;1;5.6;5.6;6.186;1;1;;;;;;50;1;29;1;17/11/2023 10:11
918;307;62.314;99.127;99.731;6;0;1;1;1;52.648;62.311;62.924;3;1;1;1;;;;;;10.446;10.446;11.629;1;0;27.567;27.567;32.803;1;1;45;1;22;2;17/11/2023 10:11
919;307;46.779;76.197;77.252;4;1;1;1;1;68.193;77.668;79.872;4;1;1;1;37.6;41.065;42.504;2;1;0.848;0.848;1.695;1;1;;;;;;50;1;33;1;17/11/2023 10:12
920;307;60.482;95.749;96.657;4;1;1;1;1;38.46;59.116;59.835;4;1;0;1;31.598;31.598;32.604;1;1;2.101;2.101;3.634;1;1;;;;;;50;1;29;1;17/11/2023 10:12
921;306;7.12;86.536;87.426;20;1;1;1;1;7.637;54.78;55.536;21;1;1;1;;;;;;6.69;6.69;13.732;1;0;11.396;29.149;30.201;4;1;50;2;33;2;17/11/2023 10:12
922;305;2.797;75.157;76.309;8;0;1;1;1;1.972;52.352;53.78;6;1;1;1;;;;;;5.383;5.383;7.122;1;0;2.315;23.793;25.73;2;1;50;3;22;2;17/11/2023 10:13
923;305;7.777;106.467;107.602;21;1;0;1;1;11.193;48.491;49.456;12;1;1;1;9.008;30.853;32.186;4;1;5.866;5.866;7.152;1;0;;;;;;0;2;42;1;17/11/2023 10:14
924;305;36.509;61.512;62.358;6;1;0;1;1;20.751;42.997;43.958;3;0;1;1;23.9;23.9;35.7;1;1;11.176;11.176;12.002;1;1;;;;;;50;2;41;1;17/11/2023 10:14
925;304;30.7;58.215;65.142;4;1;1;0;1;42.351;68.35;69.222;4;0;1;1;10.679;14.396;15.916;2;1;4.275;4.275;5.913;1;0;;;;;;50;2;31;1;17/11/2023 10:15
926;304;4.724;70.916;71.492;21;1;1;1;1;1.16;70.934;71.774;27;0;1;1;;;;;;3.417;5.2;6.005;2;1;1.075;39.205;39.862;13;0;50;1;22;2;17/11/2023 10:16
927;303;33.955;67.75;68.737;9;1;0;1;1;14.216;61.561;62.302;8;1;1;1;32.677;62.66;63.882;5;1;5.764;5.764;6.601;1;1;;;;;;50;2;44;1;17/11/2023 10:17
928;303;55.521;100.353;101.49;5;0;1;0;1;25.508;34.892;35.578;3;1;1;1;19.455;19.455;21.248;1;1;3.28;3.28;4.791;1;0;;;;;;50;2;22;1;17/11/2023 10:17
929;303;2.413;80.249;83.5;34;1;0;1;1;3.642;63.488;64.295;20;0;1;1;;;;;;6.177;6.177;7.796;1;0;3.9;26.979;28.149;11;1;50;2;34;2;17/11/2023 10:17
930;302;11.649;87.804;89.144;16;0;0;1;1;10.709;54.458;55.433;12;1;0;1;9.372;25.106;25.68;5;0;5.67;5.67;6.375;1;0;;;;;;51;2;45;1;17/11/2023 10:17
