PID;Duration;A1comp1;A1comp2;A1comp3;A1comp4;A2comp1;A2comp2;A2comp3;A2comp4OB;checkObs;calcPun;uncalcPun;A2comp4HID;checkHid;return;G1Bcomp1;G1Bcomp2;G1Bcomp3;G1Bcomp4;G2Bcomp1;G2Bcomp2;G2Bcomp3;punUncalc;noUncalc;punCalc;noCalc;punHid;noPunHid;gender;age;Condition;RecordedDate
896;325;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;43;3;15/11/2023 11:34
897;317;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;2;22;6;15/11/2023 11:34
898;379;;;;;;;;;;;;;;;1;1;1;1;1;1;1;5;10;10;5;;;2;34;5;15/11/2023 11:34
899;436;;;;;;;;;;;;;;;0;1;1;0;1;1;1;;;;;3;3;1;31;6;15/11/2023 11:34
900;383;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;0;5;2;31;6;15/11/2023 11:34
901;255;1;1;1;0;1;1;1;1;0;;0;;;45;;;;;;;;;;;;;;1;25;3;15/11/2023 11:34
902;400;1;0;1;0;0;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;32;4;15/11/2023 11:34
903;303;1;1;1;1;1;1;1;;;1;;1;1;40;;;;;;;;;;;;;;2;23;4;15/11/2023 11:34
904;273;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;0;1;25;6;15/11/2023 11:35
905;484;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;1;25;5;15/11/2023 11:35
906;344;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;48;3;15/11/2023 11:35
907;472;;;;;;;;;;;;;;;0;0;1;1;1;0;1;0;10;0;10;;;1;51;5;15/11/2023 11:35
908;453;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;5;2;;;2;29;5;15/11/2023 11:35
909;406;0;1;0;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;43;3;15/11/2023 11:35
910;1666;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;6;2;2;34;6;15/11/2023 11:36
911;195;;;;;;;;;;;;;;;0;0;0;1;1;0;1;4;4;6;3;;;2;36;5;15/11/2023 11:36
912;368;;;;;;;;;;;;;;;1;1;1;1;1;1;1;7;8;7;8;;;1;38;5;15/11/2023 11:36
913;1293;0;0;1;1;1;0;1;;;1;;1;1;30;;;;;;;;;;;;;;2;69;4;15/11/2023 11:36
914;390;1;0;0;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;63;4;15/11/2023 11:36
915;372;;;;;;;;;;;;;;;1;0;1;1;1;1;1;;;;;7;5;2;25;6;15/11/2023 11:36
916;261;;;;;;;;;;;;;;;1;1;1;1;0;0;1;4;0;10;0;;;1;36;5;15/11/2023 11:37
917;218;0;0;0;1;0;0;0;0;1;0;;;;0;;;;;;;;;;;;;;1;50;3;15/11/2023 11:37
918;192;;;;;;;;;;;;;;;1;1;1;0;1;0;1;4;6;5;5;;;2;24;5;15/11/2023 11:37
919;290;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;0;0;0;;;1;31;5;15/11/2023 11:38
920;564;;;;;;;;;;;;;;;0;1;1;1;0;1;1;;;;;10;0;1;60;6;15/11/2023 11:38
921;646;1;1;1;1;1;1;0;;;;0;0;0;50;;;;;;;;;;;;;;1;54;4;15/11/2023 11:38
922;369;;;;;;;;;;;;;;;1;1;1;1;0;0;1;;;;;2;2;1;50;6;15/11/2023 11:38
923;554;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;5;2;28;6;15/11/2023 11:38
924;798;;;;;;;;;;;;;;;1;1;1;1;0;1;0;;;;;5;10;1;54;6;15/11/2023 11:39
925;351;1;0;0;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;35;4;15/11/2023 11:39
926;249;;;;;;;;;;;;;;;1;1;1;1;0;1;0;10;0;0;0;;;1;31;5;15/11/2023 11:40
927;388;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;2;0;2;25;6;15/11/2023 11:40
928;280;1;0;1;0;1;1;1;0;0;;0;;;50;;;;;;;;;;;;;;2;46;3;15/11/2023 11:40
929;1224;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;5;2;28;6;15/11/2023 11:40
930;523;;;;;;;;;;;;;;;0;0;1;0;0;0;0;;;;;10;10;1;63;6;15/11/2023 11:41
931;542;1;0;1;1;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;1;39;3;15/11/2023 11:41
932;255;;;;;;;;;;;;;;;1;0;0;1;1;0;0;;;;;2;8;2;37;6;15/11/2023 11:41
933;511;1;0;1;0;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;30;4;15/11/2023 11:41
934;677;0;1;1;0;0;1;1;1;1;1;;;;60;;;;;;;;;;;;;;1;41;3;15/11/2023 11:41
935;414;1;1;1;1;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;39;3;15/11/2023 11:42
936;636;0;1;1;1;1;1;1;;;0;;1;1;25;;;;;;;;;;;;;;2;54;4;15/11/2023 11:42
937;351;0;1;1;1;0;1;1;;;1;;1;1;30;;;;;;;;;;;;;;2;32;4;15/11/2023 11:42
938;275;1;1;0;1;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;51;3;15/11/2023 11:42
939;772;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;0;10;0;;;2;35;5;15/11/2023 11:42
940;803;;;;;;;;;;;;;;;1;1;1;1;1;1;0;8;0;5;0;;;2;71;5;15/11/2023 11:42
941;651;1;1;1;1;1;1;1;;;1;;1;1;30;;;;;;;;;;;;;;2;51;4;15/11/2023 11:43
942;372;1;1;0;0;0;1;0;;;1;;1;1;9;;;;;;;;;;;;;;2;58;4;15/11/2023 11:43
943;488;1;1;1;1;1;1;1;1;1;1;;;;10;;;;;;;;;;;;;;1;36;3;15/11/2023 11:43
944;563;1;1;0;1;0;1;1;1;1;0;;;;20;;;;;;;;;;;;;;2;67;3;15/11/2023 11:44
945;407;;;;;;;;;;;;;;;0;1;1;0;1;0;0;0;2;2;4;;;2;41;5;15/11/2023 11:44
946;359;;;;;;;;;;;;;;;0;0;1;1;0;1;1;2;8;2;8;;;1;60;5;15/11/2023 11:44
947;513;0;0;1;0;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;42;4;15/11/2023 11:45
948;366;;;;;;;;;;;;;;;0;1;1;1;1;1;1;0;10;5;5;;;2;36;5;15/11/2023 11:45
949;417;1;1;1;0;0;1;1;1;0;;1;;;50;;;;;;;;;;;;;;1;48;3;15/11/2023 11:45
950;645;1;0;1;1;1;1;1;;;;0;0;0;20;;;;;;;;;;;;;;2;59;4;15/11/2023 11:45
951;173;1;1;1;0;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;28;4;15/11/2023 11:46
952;346;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;0;0;2;47;6;15/11/2023 11:46
953;574;0;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;18;3;15/11/2023 11:46
954;433;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;10;10;1;32;6;15/11/2023 11:46
955;360;0;1;1;1;1;0;1;;;1;;1;1;41;;;;;;;;;;;;;;1;28;4;15/11/2023 11:46
956;382;1;0;0;0;0;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;29;4;15/11/2023 11:46
957;687;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;0;2;69;6;15/11/2023 11:46
958;411;;;;;;;;;;;;;;;0;0;1;1;1;0;1;0;10;5;5;;;2;27;5;15/11/2023 11:47
959;391;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;59;4;15/11/2023 11:47
960;305;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;28;3;15/11/2023 11:47
961;420;1;1;1;1;1;1;1;1;1;1;;;;10;;;;;;;;;;;;;;1;27;3;15/11/2023 11:47
962;360;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;28;4;15/11/2023 11:47
963;341;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;5;5;1;47;6;15/11/2023 11:47
964;287;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;30;3;15/11/2023 11:47
965;598;;;;;;;;;;;;;;;1;0;1;1;0;1;1;5;5;5;5;;;2;37;5;15/11/2023 11:47
966;226;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;3;26;4;15/11/2023 11:47
967;450;0;0;1;0;1;0;1;1;1;1;;;;41;;;;;;;;;;;;;;2;28;3;15/11/2023 11:47
968;622;0;1;1;0;1;0;1;;;0;;1;1;1;;;;;;;;;;;;;;2;27;4;15/11/2023 11:47
969;512;0;0;1;1;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;2;44;3;15/11/2023 11:48
970;288;0;0;1;0;0;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;29;3;15/11/2023 11:48
971;292;;;;;;;;;;;;;;;0;0;1;1;1;1;1;10;5;5;5;;;1;37;5;15/11/2023 11:48
972;448;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;5;10;2;;;2;21;5;15/11/2023 11:48
973;298;0;1;1;0;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;42;3;15/11/2023 11:48
974;271;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;10;10;10;;;1;34;5;15/11/2023 11:49
975;531;1;1;0;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;44;3;15/11/2023 11:49
976;584;;;;;;;;;;;;;;;1;1;0;1;1;1;1;;;;;10;0;2;50;6;15/11/2023 11:49
977;388;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;10;0;2;39;6;15/11/2023 11:49
978;258;1;1;1;1;1;1;1;;;0;;1;1;60;;;;;;;;;;;;;;1;29;4;15/11/2023 11:49
979;294;1;0;1;1;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;28;4;15/11/2023 11:49
980;566;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;5;2;29;6;15/11/2023 11:50
981;327;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;5;4;2;40;6;15/11/2023 11:50
982;350;0;1;1;1;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;3;29;3;15/11/2023 11:50
983;380;1;0;1;0;1;1;1;;;0;;1;1;37;;;;;;;;;;;;;;1;48;4;15/11/2023 11:50
984;347;0;0;1;0;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;47;3;15/11/2023 11:50
985;598;;;;;;;;;;;;;;;1;1;1;1;1;0;1;0;7;0;5;;;2;36;5;15/11/2023 11:50
986;451;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;2;5;2;34;6;15/11/2023 11:50
987;290;1;0;1;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;31;4;15/11/2023 11:51
988;495;;;;;;;;;;;;;;;1;0;1;1;1;0;1;10;2;5;1;;;2;21;5;15/11/2023 11:51
989;353;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;4;8;2;;;1;55;5;15/11/2023 11:51
990;181;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;5;5;1;22;6;15/11/2023 11:51
991;1453;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;10;0;2;37;6;15/11/2023 11:52
992;386;;;;;;;;;;;;;;;0;0;1;1;0;1;1;0;5;3;5;;;2;45;5;15/11/2023 11:52
993;1912;;;;;;;;;;;;;;;0;1;1;1;1;0;0;2;6;0;2;;;2;35;5;15/11/2023 11:52
994;455;;;;;;;;;;;;;;;0;0;0;1;1;0;1;;;;;4;10;2;41;6;15/11/2023 11:52
995;423;0;1;1;0;1;1;0;;;1;;1;1;50;;;;;;;;;;;;;;2;41;4;15/11/2023 11:52
996;371;1;1;1;1;0;1;1;1;0;;1;;;33;;;;;;;;;;;;;;1;31;3;15/11/2023 11:52
997;444;;;;;;;;;;;;;;;0;0;1;0;1;1;0;4;9;5;6;;;1;33;5;15/11/2023 11:53
998;238;;;;;;;;;;;;;;;0;0;0;1;1;0;0;2;2;2;2;;;2;57;5;15/11/2023 11:53
999;851;;;;;;;;;;;;;;;1;0;1;1;1;1;1;0;0;0;0;;;1;48;5;15/11/2023 11:53
1000;482;;;;;;;;;;;;;;;0;0;1;0;1;1;1;;;;;2;6;2;48;6;15/11/2023 11:54
1001;299;;;;;;;;;;;;;;;0;1;0;1;0;1;1;;;;;2;8;2;28;6;15/11/2023 11:54
1002;400;;;;;;;;;;;;;;;0;1;1;1;0;1;1;;;;;0;3;2;30;6;15/11/2023 11:54
1003;352;1;1;1;1;0;1;1;1;0;;0;;;0;;;;;;;;;;;;;;2;50;3;15/11/2023 11:54
1004;306;1;1;1;0;1;1;1;1;1;1;;;;0;;;;;;;;;;;;;;1;19;3;15/11/2023 11:54
1005;374;;;;;;;;;;;;;;;1;1;0;0;0;1;1;6;10;6;8;;;1;26;5;15/11/2023 11:55
1006;421;0;0;1;1;1;0;0;;;1;;1;1;50;;;;;;;;;;;;;;2;38;4;15/11/2023 11:55
1007;419;;;;;;;;;;;;;;;0;0;1;1;1;1;0;5;5;2;4;;;2;52;5;15/11/2023 11:55
1008;339;;;;;;;;;;;;;;;1;0;0;0;1;0;0;;;;;5;10;2;51;6;15/11/2023 11:55
1009;201;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;10;2;2;36;6;15/11/2023 11:56
1010;291;;;;;;;;;;;;;;;1;0;1;1;1;1;1;;;;;3;1;1;36;6;15/11/2023 11:56
1011;1209;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;70;4;15/11/2023 11:56
1012;226;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;8;5;2;30;6;15/11/2023 11:56
1013;485;;;;;;;;;;;;;;;1;0;1;1;1;0;1;5;5;5;5;;;1;41;5;15/11/2023 11:56
1014;245;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;47;3;15/11/2023 11:56
1015;1064;;;;;;;;;;;;;;;1;1;1;0;0;1;1;10;10;10;10;;;1;19;5;15/11/2023 11:56
1016;337;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;10;0;5;;;1;35;5;15/11/2023 11:56
1017;381;1;1;1;1;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;1;26;3;15/11/2023 11:57
1018;492;0;0;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;51;4;15/11/2023 11:57
1019;543;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;38;3;15/11/2023 11:57
1020;421;0;1;1;1;1;1;1;;;;1;1;0;50;;;;;;;;;;;;;;1;58;4;15/11/2023 11:57
1021;307;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;1;10;5;;;2;26;5;15/11/2023 11:57
1022;310;;;;;;;;;;;;;;;0;1;1;1;0;1;1;0;2;0;0;;;2;29;5;15/11/2023 11:58
1023;370;1;1;1;1;1;1;1;;;0;;1;1;49;;;;;;;;;;;;;;1;34;4;15/11/2023 11:58
1024;348;0;0;1;0;1;0;1;0;1;1;;;;50;;;;;;;;;;;;;;1;23;3;15/11/2023 11:58
1025;340;0;1;1;1;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;2;32;3;15/11/2023 11:58
1026;438;0;0;1;0;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;64;4;15/11/2023 11:58
1027;389;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;30;4;15/11/2023 11:59
1028;505;0;0;1;1;1;1;1;;;1;;1;1;25;;;;;;;;;;;;;;1;55;4;15/11/2023 11:59
1029;307;;;;;;;;;;;;;;;0;0;1;0;0;1;1;;;;;6;0;2;33;6;15/11/2023 11:59
1030;362;;;;;;;;;;;;;;;0;0;1;1;1;1;1;6;10;8;10;;;1;43;5;15/11/2023 11:59
1031;946;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;0;0;2;24;6;15/11/2023 11:59
1032;405;1;1;1;1;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;2;44;3;15/11/2023 11:59
1033;363;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;41;3;15/11/2023 11:59
1034;329;0;1;1;0;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;39;4;15/11/2023 11:59
1035;399;1;1;1;1;0;0;1;1;1;1;;;;55;;;;;;;;;;;;;;2;24;3;15/11/2023 11:59
1036;427;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;5;10;5;;;1;61;5;15/11/2023 12:00
1037;446;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;10;10;2;44;6;15/11/2023 12:00
1038;216;;;;;;;;;;;;;;;1;1;1;0;1;1;1;0;2;0;6;;;2;34;5;15/11/2023 12:00
1039;315;0;1;0;1;1;0;1;1;0;;0;;;40;;;;;;;;;;;;;;1;55;3;15/11/2023 12:00
1040;566;;;;;;;;;;;;;;;1;0;1;1;1;1;1;2;2;4;2;;;1;58;5;15/11/2023 12:00
1041;261;;;;;;;;;;;;;;;0;0;1;1;0;1;0;;;;;2;0;1;38;6;15/11/2023 12:00
1042;371;;;;;;;;;;;;;;;0;0;0;0;1;0;0;;;;;4;6;2;52;6;15/11/2023 12:00
1043;407;0;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;45;4;15/11/2023 12:01
1044;379;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;0;1;29;6;15/11/2023 12:02
1045;350;0;1;1;0;0;1;1;;;0;;1;1;61;;;;;;;;;;;;;;2;30;4;15/11/2023 12:02
1046;608;1;1;1;0;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;45;4;15/11/2023 12:02
1047;253;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;2;37;5;15/11/2023 12:02
1048;365;;;;;;;;;;;;;;;1;0;1;1;0;1;1;6;4;2;4;;;2;61;5;15/11/2023 12:02
1049;2039;;;;;;;;;;;;;;;0;0;1;1;0;0;1;;;;;5;5;2;55;6;15/11/2023 12:02
1050;344;0;0;0;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;22;4;15/11/2023 12:02
1051;639;;;;;;;;;;;;;;;0;1;1;1;0;1;1;6;6;5;6;;;1;44;5;15/11/2023 12:02
1052;515;0;0;1;1;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;2;46;3;15/11/2023 12:02
1053;432;0;1;1;1;0;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;36;3;15/11/2023 12:03
1054;353;;;;;;;;;;;;;;;0;1;1;1;0;1;1;;;;;0;2;2;30;6;15/11/2023 12:03
1055;571;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;0;2;2;;;2;41;5;15/11/2023 12:04
1056;368;0;0;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;39;3;15/11/2023 12:04
1057;271;1;1;1;1;1;1;1;;;1;;1;1;25;;;;;;;;;;;;;;2;27;4;15/11/2023 12:04
1058;119;;;;;;;;;;;;;;;1;1;0;0;1;1;1;3;2;2;3;;;1;33;5;15/11/2023 12:04
1059;356;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;43;3;15/11/2023 12:04
1060;478;;;;;;;;;;;;;;;1;0;1;1;0;1;1;10;0;10;2;;;1;53;5;15/11/2023 12:05
1061;470;0;1;1;1;0;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;45;4;15/11/2023 12:05
1062;612;0;0;1;0;1;0;1;;;0;;1;1;29;;;;;;;;;;;;;;2;47;4;15/11/2023 12:05
1063;900;0;0;0;0;1;0;0;1;0;;0;;;50;;;;;;;;;;;;;;2;33;3;15/11/2023 12:05
1064;290;;;;;;;;;;;;;;;0;1;1;0;1;1;1;;;;;10;10;2;30;6;15/11/2023 12:05
1065;440;0;1;1;1;1;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;43;4;15/11/2023 12:05
1066;510;;;;;;;;;;;;;;;1;1;1;0;1;0;1;;;;;2;0;2;51;6;15/11/2023 12:05
1067;236;;;;;;;;;;;;;;;0;1;0;0;1;1;0;;;;;2;4;1;19;6;15/11/2023 12:05
1068;579;1;1;1;1;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;1;62;3;15/11/2023 12:06
1069;623;;;;;;;;;;;;;;;1;0;1;1;1;1;1;6;0;10;0;;;2;50;5;15/11/2023 12:06
1070;816;;;;;;;;;;;;;;;1;1;1;0;1;1;0;;;;;8;4;1;58;6;15/11/2023 12:06
1071;280;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;5;10;4;;;1;52;5;15/11/2023 12:06
1072;296;1;0;1;1;1;1;1;;;0;;1;1;30;;;;;;;;;;;;;;2;36;4;15/11/2023 12:07
1073;272;1;1;1;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;21;4;15/11/2023 12:07
1074;652;;;;;;;;;;;;;;;1;0;1;1;1;0;0;;;;;2;3;1;45;6;15/11/2023 12:07
1075;459;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;37;3;15/11/2023 12:07
1076;271;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;32;3;15/11/2023 12:07
1077;393;0;1;0;1;0;0;1;1;1;1;;;;69;;;;;;;;;;;;;;1;44;3;15/11/2023 12:08
1078;555;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;39;4;15/11/2023 12:08
1079;320;;;;;;;;;;;;;;;0;1;1;1;0;0;1;;;;;6;6;1;26;6;15/11/2023 12:08
1080;477;;;;;;;;;;;;;;;0;0;0;0;0;0;1;4;5;5;5;;;2;59;5;15/11/2023 12:09
1081;344;;;;;;;;;;;;;;;0;1;1;1;0;1;1;10;0;10;5;;;2;22;5;15/11/2023 12:09
1082;629;0;0;1;1;1;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;54;4;15/11/2023 12:10
1083;308;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;54;4;15/11/2023 12:10
1084;436;1;1;1;1;1;1;0;1;0;;0;;;35;;;;;;;;;;;;;;1;24;3;15/11/2023 12:10
1085;413;;;;;;;;;;;;;;;1;1;1;1;1;0;0;;;;;4;1;2;34;6;15/11/2023 12:10
1086;307;1;1;1;1;0;1;1;;;1;;1;1;30;;;;;;;;;;;;;;1;33;4;15/11/2023 12:11
1087;429;1;0;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;50;3;15/11/2023 12:11
1088;483;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;53;3;15/11/2023 12:11
1089;344;1;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;25;3;15/11/2023 12:11
1090;346;;;;;;;;;;;;;;;1;0;1;0;0;1;1;;;;;8;10;2;61;6;15/11/2023 12:11
1091;422;;;;;;;;;;;;;;;0;0;1;0;1;1;1;2;5;2;6;;;1;39;5;15/11/2023 12:12
1092;409;1;1;1;0;1;1;1;;;1;;1;1;0;;;;;;;;;;;;;;1;34;4;15/11/2023 12:12
1093;388;;;;;;;;;;;;;;;0;1;1;1;1;1;1;5;2;4;1;;;2;34;5;15/11/2023 12:12
1094;792;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;0;5;1;37;6;15/11/2023 12:12
1095;244;0;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;45;3;15/11/2023 12:12
1096;417;;;;;;;;;;;;;;;1;1;1;1;1;0;1;1;6;3;4;;;2;20;5;15/11/2023 12:12
1097;309;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;5;5;2;45;6;15/11/2023 12:12
1098;358;;;;;;;;;;;;;;;0;0;1;0;1;0;1;3;2;4;4;;;1;38;5;15/11/2023 12:13
1099;2681;0;1;1;0;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;31;3;15/11/2023 12:13
1100;462;;;;;;;;;;;;;;;0;0;0;1;1;0;0;;;;;1;8;2;25;6;15/11/2023 12:13
1101;311;1;1;1;1;0;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;22;4;15/11/2023 12:13
1102;331;1;0;1;1;1;0;1;;;0;;1;1;50;;;;;;;;;;;;;;1;52;4;15/11/2023 12:13
1103;326;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;2;1;32;6;15/11/2023 12:14
1104;375;;;;;;;;;;;;;;;1;1;1;0;0;1;1;2;10;2;6;;;2;36;5;15/11/2023 12:14
1105;620;;;;;;;;;;;;;;;0;0;1;1;0;1;1;;;;;0;10;1;27;6;15/11/2023 12:14
1106;553;1;1;1;1;0;1;1;0;1;1;;;;50;;;;;;;;;;;;;;1;29;3;15/11/2023 12:15
1107;587;1;1;1;1;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;1;38;4;15/11/2023 12:15
1108;366;;;;;;;;;;;;;;;1;0;1;1;1;0;1;10;0;5;0;;;1;38;5;15/11/2023 12:15
1109;377;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;5;1;2;37;6;15/11/2023 12:15
1110;213;0;1;1;1;0;0;1;;;1;;1;1;50;;;;;;;;;;;;;;2;31;4;15/11/2023 12:15
1111;499;1;1;0;0;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;40;3;15/11/2023 12:16
1112;421;1;1;1;1;1;1;1;;;;1;1;0;50;;;;;;;;;;;;;;1;56;4;15/11/2023 12:16
1113;217;1;0;0;0;0;0;1;0;0;;0;;;100;;;;;;;;;;;;;;1;39;3;15/11/2023 12:16
1114;309;;;;;;;;;;;;;;;1;1;1;1;1;1;1;3;3;0;0;;;2;29;5;15/11/2023 12:17
1115;293;;;;;;;;;;;;;;;0;0;1;0;1;0;1;5;2;1;5;;;2;25;5;15/11/2023 12:17
1116;407;0;1;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;38;3;15/11/2023 12:18
1117;738;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;6;5;1;51;6;15/11/2023 12:18
1118;334;;;;;;;;;;;;;;;1;0;1;1;1;1;1;3;0;3;1;;;1;21;5;15/11/2023 12:18
1119;388;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;0;5;1;35;6;15/11/2023 12:19
1120;448;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;0;5;2;40;6;15/11/2023 12:19
1121;430;1;1;1;1;1;1;1;;;1;;1;1;5;;;;;;;;;;;;;;2;22;4;15/11/2023 12:19
1122;651;1;1;1;1;1;1;1;0;0;;0;;;49;;;;;;;;;;;;;;1;36;3;15/11/2023 12:19
1123;428;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;33;3;15/11/2023 12:20
1124;578;0;0;1;1;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;1;38;4;15/11/2023 12:20
1125;200;;;;;;;;;;;;;;;1;1;1;0;1;0;0;6;8;2;10;;;2;19;5;15/11/2023 12:20
1126;391;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;0;1;2;30;6;15/11/2023 12:21
1127;338;1;0;1;0;0;1;1;;;1;;1;1;25;;;;;;;;;;;;;;2;28;4;15/11/2023 12:21
1128;343;;;;;;;;;;;;;;;1;0;1;1;1;1;1;;;;;0;10;1;43;6;15/11/2023 12:21
