unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
xdrrs2q5,minority_game_bret_njzas_demo_profile_01863,"32-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00548,30-49,female,college/postsecondary
xe7u5a7w,minority_game_bret_njzas_demo_profile_01864,"37-year-old, female, White, Undergraduate degree (BA/BSc/other), student, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01415,30-49,female,college/postsecondary
xe7v2jdo,minority_game_bret_njzas_demo_profile_01865,"42-year-old, male, Asian, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01991,30-49,male,college/postsecondary
xeryuw8w,minority_game_bret_njzas_demo_profile_01866,"27-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01093,18-29,female,college/postsecondary
xf3828u2,minority_game_bret_njzas_demo_profile_01867,"28-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01776,18-29,female,postgraduate
xfaw1izh,minority_game_bret_njzas_demo_profile_01868,"24-year-old, female, Mixed, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00882,18-29,female,college/postsecondary
xg19rhsi,minority_game_bret_njzas_demo_profile_01869,"44-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01759,30-49,male,college/postsecondary
xg3ubxhr,minority_game_bret_njzas_demo_profile_01870,"65-year-old, male, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01315,65+,male,college/postsecondary
xg7ptewo,minority_game_bret_njzas_demo_profile_01871,"26-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01590,18-29,female,college/postsecondary
xgy1zfjh,minority_game_bret_njzas_demo_profile_01872,"40-year-old, female, White, High school diploma/A-levels, United Kingdom citizen living in United Kingdom.",minority_demo_source_00027,30-49,female,high school
xh20cgou,minority_game_bret_njzas_demo_profile_01873,"57-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01767,50-64,female,postgraduate
xhbr154n,minority_game_bret_njzas_demo_profile_01874,"37-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00326,30-49,male,postgraduate
xiothuv8,minority_game_bret_njzas_demo_profile_01875,"41-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00689,30-49,male,college/postsecondary
xjga4bvj,minority_game_bret_njzas_demo_profile_01876,"76-year-old, female, White, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00589,65+,female,high school
xjl57er9,minority_game_bret_njzas_demo_profile_01877,"32-year-old, female, White, Technical/community college, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01685,30-49,female,college/postsecondary
xjs9qohm,minority_game_bret_njzas_demo_profile_01878,"36-year-old, male, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01364,30-49,male,high school
xjxj2nj9,minority_game_bret_njzas_demo_profile_01879,"31-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00336,30-49,female,college/postsecondary
xl3g7hu5,minority_game_bret_njzas_demo_profile_01880,"37-year-old, female, White, Undergraduate degree (BA/BSc/other), student, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01415,30-49,female,college/postsecondary
xlg9d59z,minority_game_bret_njzas_demo_profile_01881,"49-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), unemployed (and job seeking), United Kingdom citizen living in United Kingdom, born in Latvia.",minority_demo_source_00555,30-49,female,postgraduate
xllwxr5x,minority_game_bret_njzas_demo_profile_01882,"36-year-old, male, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01364,30-49,male,high school
xm4wlqjz,minority_game_bret_njzas_demo_profile_01883,"35-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01085,30-49,female,postgraduate
xp04ztvh,minority_game_bret_njzas_demo_profile_01884,"21-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01538,18-29,male,college/postsecondary
xq5ii35m,minority_game_bret_njzas_demo_profile_01885,"55-year-old, male, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01803,50-64,male,high school
xq7se1gq,minority_game_bret_njzas_demo_profile_01886,"27-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, Poland citizen living in United Kingdom, born in Poland.",minority_demo_source_00160,18-29,male,postgraduate
xrj0y2nt,minority_game_bret_njzas_demo_profile_01887,"20-year-old, female, White, Undergraduate degree (BA/BSc/other), student, other, United Kingdom citizen living in United Kingdom.",minority_demo_source_01309,18-29,female,college/postsecondary
xrmufcu4,minority_game_bret_njzas_demo_profile_01888,"34-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00213,30-49,female,college/postsecondary
xu5ndx17,minority_game_bret_njzas_demo_profile_01889,"38-year-old, male, White, Secondary education (e.g. GED/GCSE), unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_01846,30-49,male,high school
xumlksqz,minority_game_bret_njzas_demo_profile_01890,"32-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01714,30-49,male,college/postsecondary
xuzhelr9,minority_game_bret_njzas_demo_profile_01891,"21-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01896,18-29,male,college/postsecondary
xuzzrxdf,minority_game_bret_njzas_demo_profile_01892,"41-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00715,30-49,female,postgraduate
xv2kvicp,minority_game_bret_njzas_demo_profile_01893,"70-year-old, male, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01226,65+,male,high school
xvgvt845,minority_game_bret_njzas_demo_profile_01894,"45-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01139,30-49,male,high school
xwgon4h0,minority_game_bret_njzas_demo_profile_01895,"38-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00139,30-49,male,postgraduate
xxf8oktj,minority_game_bret_njzas_demo_profile_01896,"53-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01009,50-64,male,postgraduate
xy21jd05,minority_game_bret_njzas_demo_profile_01897,"74-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01047,65+,female,postgraduate
xyl0hqwi,minority_game_bret_njzas_demo_profile_01898,"32-year-old, male, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01256,30-49,male,college/postsecondary
xz974d7k,minority_game_bret_njzas_demo_profile_01899,"50-year-old, male, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00519,50-64,male,college/postsecondary
xzayaqqf,minority_game_bret_njzas_demo_profile_01900,"28-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), student, part-time, Colombia citizen living in United Kingdom, born in Colombia.",minority_demo_source_00155,18-29,male,postgraduate
xzl0yaqf,minority_game_bret_njzas_demo_profile_01901,"37-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00049,30-49,female,college/postsecondary
xzxg35p4,minority_game_bret_njzas_demo_profile_01902,"35-year-old, male, Asian, Undergraduate degree (BA/BSc/other), full-time, Malaysia citizen living in United Kingdom, born in Malaysia.",minority_demo_source_01542,30-49,male,college/postsecondary
y0z2obok,minority_game_bret_njzas_demo_profile_01903,"27-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01425,18-29,female,postgraduate
y1gjfltg,minority_game_bret_njzas_demo_profile_01904,"26-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00248,18-29,female,postgraduate
y1khyh1p,minority_game_bret_njzas_demo_profile_01905,"62-year-old, male, White, Undergraduate degree (BA/BSc/other), due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_01817,50-64,male,college/postsecondary
y3r1er9m,minority_game_bret_njzas_demo_profile_01906,"39-year-old, male, White, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01365,30-49,male,high school
y5fs1q8u,minority_game_bret_njzas_demo_profile_01907,"52-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00395,50-64,female,college/postsecondary
y6d2e3fq,minority_game_bret_njzas_demo_profile_01908,"38-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), student, unemployed (and job seeking), United States citizen living in United Kingdom, born in United States.",minority_demo_source_00806,30-49,male,postgraduate
y76l2as7,minority_game_bret_njzas_demo_profile_01909,"23-year-old, male, Asian, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01928,18-29,male,college/postsecondary
y7c09zan,minority_game_bret_njzas_demo_profile_01910,"29-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00987,18-29,female,college/postsecondary
y7ey6snp,minority_game_bret_njzas_demo_profile_01911,"40-year-old, female, White, Undergraduate degree (BA/BSc/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00016,30-49,female,college/postsecondary
y8n3yvb0,minority_game_bret_njzas_demo_profile_01912,"36-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom, born in United States.",minority_demo_source_01346,30-49,male,postgraduate
y9a7zk1h,minority_game_bret_njzas_demo_profile_01913,"38-year-old, male, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01931,30-49,male,college/postsecondary
ybl3smvc,minority_game_bret_njzas_demo_profile_01914,"22-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00744,18-29,male,high school
ybnlwu1q,minority_game_bret_njzas_demo_profile_01915,"32-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01693,30-49,female,college/postsecondary
yelaa5dp,minority_game_bret_njzas_demo_profile_01916,"28-year-old, male, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00093,18-29,male,college/postsecondary
yerbq731,minority_game_bret_njzas_demo_profile_01917,"48-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00140,30-49,male,high school
