participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.finished,participant.in_deception,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.real_world_currency_per_point,session.config.simulated_play_time,session.config.participation_fee,session.prolific_completion_url,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.player.q1,introduction.1.player.q2,introduction.1.player.q3,introduction.1.player.q4,introduction.1.player.q5,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,bonus_game.1.player.id_in_group,bonus_game.1.player.role,bonus_game.1.player.payoff,bonus_game.1.player.time_spent,bonus_game.1.player.potential_payoff,bonus_game.1.player.decision,bonus_game.1.player.in_deception,bonus_game.1.group.id_in_subsession,bonus_game.1.subsession.round_number,bonus_game.2.player.id_in_group,bonus_game.2.player.role,bonus_game.2.player.payoff,bonus_game.2.player.time_spent,bonus_game.2.player.potential_payoff,bonus_game.2.player.decision,bonus_game.2.player.in_deception,bonus_game.2.group.id_in_subsession,bonus_game.2.subsession.round_number,bonus_game.3.player.id_in_group,bonus_game.3.player.role,bonus_game.3.player.payoff,bonus_game.3.player.time_spent,bonus_game.3.player.potential_payoff,bonus_game.3.player.decision,bonus_game.3.player.in_deception,bonus_game.3.group.id_in_subsession,bonus_game.3.subsession.round_number,bonus_game.4.player.id_in_group,bonus_game.4.player.role,bonus_game.4.player.payoff,bonus_game.4.player.time_spent,bonus_game.4.player.potential_payoff,bonus_game.4.player.decision,bonus_game.4.player.in_deception,bonus_game.4.group.id_in_subsession,bonus_game.4.subsession.round_number,bonus_game.5.player.id_in_group,bonus_game.5.player.role,bonus_game.5.player.payoff,bonus_game.5.player.time_spent,bonus_game.5.player.potential_payoff,bonus_game.5.player.decision,bonus_game.5.player.in_deception,bonus_game.5.group.id_in_subsession,bonus_game.5.subsession.round_number,bonus_game.6.player.id_in_group,bonus_game.6.player.role,bonus_game.6.player.payoff,bonus_game.6.player.time_spent,bonus_game.6.player.potential_payoff,bonus_game.6.player.decision,bonus_game.6.player.in_deception,bonus_game.6.group.id_in_subsession,bonus_game.6.subsession.round_number,bonus_game.7.player.id_in_group,bonus_game.7.player.role,bonus_game.7.player.payoff,bonus_game.7.player.time_spent,bonus_game.7.player.potential_payoff,bonus_game.7.player.decision,bonus_game.7.player.in_deception,bonus_game.7.group.id_in_subsession,bonus_game.7.subsession.round_number,bonus_game.8.player.id_in_group,bonus_game.8.player.role,bonus_game.8.player.payoff,bonus_game.8.player.time_spent,bonus_game.8.player.potential_payoff,bonus_game.8.player.decision,bonus_game.8.player.in_deception,bonus_game.8.group.id_in_subsession,bonus_game.8.subsession.round_number,bonus_game.9.player.id_in_group,bonus_game.9.player.role,bonus_game.9.player.payoff,bonus_game.9.player.time_spent,bonus_game.9.player.potential_payoff,bonus_game.9.player.decision,bonus_game.9.player.in_deception,bonus_game.9.group.id_in_subsession,bonus_game.9.subsession.round_number,bonus_game.10.player.id_in_group,bonus_game.10.player.role,bonus_game.10.player.payoff,bonus_game.10.player.time_spent,bonus_game.10.player.potential_payoff,bonus_game.10.player.decision,bonus_game.10.player.in_deception,bonus_game.10.group.id_in_subsession,bonus_game.10.subsession.round_number,bonus_game.11.player.id_in_group,bonus_game.11.player.role,bonus_game.11.player.payoff,bonus_game.11.player.time_spent,bonus_game.11.player.potential_payoff,bonus_game.11.player.decision,bonus_game.11.player.in_deception,bonus_game.11.group.id_in_subsession,bonus_game.11.subsession.round_number,bret.1.player.id_in_group,bret.1.player.role,bret.1.player.payoff,bret.1.player.bomb,bret.1.player.bomb_row,bret.1.player.bomb_col,bret.1.player.boxes_collected,bret.1.player.pay_this_round,bret.1.player.round_result,bret.1.group.id_in_subsession,bret.1.subsession.round_number,debrief.1.player.id_in_group,debrief.1.player.role,debrief.1.player.payoff,debrief.1.player.debrief,debrief.1.player.debrief2,debrief.1.group.id_in_subsession,debrief.1.subsession.round_number,thanks.1.player.id_in_group,thanks.1.player.role,thanks.1.player.payoff,thanks.1.group.id_in_subsession,thanks.1.subsession.round_number
23,842ozf08,61693b21fbf953323ceadf35,0,44,44,thanks,Thanks,2022-08-31 10:27:43.285822,1,,,180.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,23,,0.0,1,8,2,1,1,1,1,23,,0.0,65.0,0.0,A,1,1,1,23,,0.0,95.0,84.0,A,1,1,2,23,,0.0,76.0,88.0,A,1,1,3,23,,0.0,50.0,92.0,A,1,1,4,23,,0.0,24.0,96.0,B,1,1,5,23,,0.0,38.0,100.0,B,1,1,6,23,,0.0,31.0,120.0,B,1,1,7,23,,0.0,42.0,140.0,B,1,1,8,23,,0.0,18.0,160.0,B,1,1,9,23,,0.0,36.0,180.0,B,1,1,10,23,,180.0,160.0,180.0,B,1,1,11,23,,0.0,1,3,5,50,1,0.0,1,1,23,,0.0,minority,majority,1,1,23,,0.0,1,1
24,cy6hirvg,61207c2c56bc4e4694910776,0,44,44,thanks,Thanks,2022-08-31 10:28:03.830979,1,,,125.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,24,,0.0,1,8,2,1,1,1,1,24,,0.0,117.0,0.0,B,0,1,1,24,,0.0,54.0,20.0,A,0,1,2,24,,88.0,38.0,88.0,B,0,1,3,24,,0.0,65.0,60.0,A,0,1,4,24,,0.0,21.0,96.0,B,0,1,5,24,,0.0,31.0,100.0,A,0,1,6,24,,0.0,33.0,104.0,A,0,1,7,24,,0.0,23.0,108.0,A,0,1,8,24,,0.0,25.0,112.0,A,0,1,9,24,,0.0,20.0,116.0,B,0,1,10,24,,0.0,43.0,180.0,A,0,1,11,24,,37.0,0,10,6,37,1,37.0,1,1,24,,0.0,random,random,1,1,24,,0.0,1,1
25,2gi5g2ld,5d45ed2a23a1260018201b2c,0,44,44,thanks,Thanks,2022-08-31 10:28:11.464448,1,,,122.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,25,,0.0,1,8,2,1,1,1,1,25,,0.0,110.0,0.0,B,1,1,1,25,,0.0,96.0,20.0,B,1,1,2,25,,0.0,78.0,40.0,A,1,1,3,25,,0.0,33.0,92.0,A,1,1,4,25,,96.0,48.0,96.0,B,1,1,5,25,,0.0,52.0,100.0,A,1,1,6,25,,0.0,45.0,104.0,B,1,1,7,25,,0.0,49.0,140.0,A,1,1,8,25,,0.0,46.0,112.0,B,1,1,9,25,,0.0,41.0,180.0,A,1,1,10,25,,0.0,49.0,116.0,B,1,1,11,25,,26.0,0,5,5,26,1,26.0,1,1,25,,0.0,only_d,only_c,1,1,25,,0.0,1,1
26,iveyf0dl,603e0323293b95bb25fc2934,0,44,44,thanks,Thanks,2022-08-31 10:28:23.894029,1,,,120.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,26,,0.0,1,8,2,1,1,1,1,26,,0.0,60.0,0.0,A,0,1,1,26,,0.0,114.0,84.0,B,0,1,2,26,,0.0,24.0,40.0,A,0,1,3,26,,0.0,26.0,92.0,B,0,1,4,26,,0.0,62.0,80.0,A,0,1,5,26,,0.0,18.0,100.0,B,0,1,6,26,,120.0,28.0,120.0,A,0,1,7,26,,0.0,46.0,108.0,B,0,1,8,26,,0.0,19.0,160.0,A,0,1,9,26,,0.0,18.0,116.0,B,0,1,10,26,,0.0,18.0,180.0,B,0,1,11,26,,0.0,1,3,8,49,1,0.0,1,1,26,,0.0,random,only_d,1,1,26,,0.0,1,1
27,wqezvteh,6012e3ec177ded0d2a006b92,0,44,44,thanks,Thanks,2022-08-31 10:28:28.483470,1,,,144.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,27,,0.0,1,8,2,1,1,1,1,27,,0.0,135.0,0.0,A,1,1,1,27,,0.0,92.0,84.0,B,1,1,2,27,,0.0,47.0,40.0,A,1,1,3,27,,0.0,57.0,92.0,A,1,1,4,27,,96.0,59.0,96.0,B,1,1,5,27,,0.0,38.0,100.0,A,1,1,6,27,,0.0,47.0,104.0,A,1,1,7,27,,0.0,31.0,108.0,A,1,1,8,27,,0.0,31.0,112.0,A,1,1,9,27,,0.0,31.0,116.0,A,1,1,10,27,,0.0,39.0,116.0,A,1,1,11,27,,48.0,0,9,6,48,1,48.0,1,1,27,,0.0,only_c,majority,1,1,27,,0.0,1,1
28,xdapwndg,5ee369875fc35f0357c679b0,0,44,44,thanks,Thanks,2022-08-31 10:28:32.219021,1,,,118.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,28,,0.0,1,8,2,1,1,1,1,28,,0.0,86.0,0.0,B,0,1,1,28,,0.0,49.0,20.0,A,0,1,2,28,,0.0,19.0,88.0,A,0,1,3,28,,92.0,26.0,92.0,A,0,1,4,28,,0.0,33.0,96.0,A,0,1,5,28,,0.0,48.0,100.0,A,0,1,6,28,,0.0,38.0,104.0,A,0,1,7,28,,0.0,65.0,108.0,A,0,1,8,28,,0.0,91.0,112.0,A,0,1,9,28,,0.0,11.0,116.0,A,0,1,10,28,,0.0,26.0,116.0,A,0,1,11,28,,26.0,0,5,8,26,1,26.0,1,1,28,,0.0,only_c,only_c,1,1,28,,0.0,1,1
29,h14ubtj3,62d6df510222de3e8cfc8880,0,44,44,thanks,Thanks,2022-08-31 10:28:35.942522,1,,,104.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,29,,0.0,1,8,2,1,1,1,1,29,,0.0,124.0,0.0,A,1,1,1,29,,0.0,150.0,84.0,A,1,1,2,29,,0.0,57.0,88.0,B,1,1,3,29,,0.0,87.0,60.0,B,1,1,4,29,,0.0,62.0,80.0,A,1,1,5,29,,0.0,52.0,100.0,A,1,1,6,29,,104.0,67.0,104.0,B,1,1,7,29,,0.0,50.0,140.0,A,1,1,8,29,,0.0,90.0,112.0,A,1,1,9,29,,0.0,42.0,116.0,A,1,1,10,29,,0.0,38.0,116.0,A,1,1,11,29,,0.0,1,5,5,54,1,0.0,1,1,29,,0.0,majority,majority,1,1,29,,0.0,1,1
30,td3y1p8l,5ee91ec5a99ee029a3bc0d51,0,44,44,thanks,Thanks,2022-08-31 10:28:50.026093,1,,,215.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,30,,0.0,1,8,2,1,1,1,1,30,,0.0,108.0,0.0,A,0,1,1,30,,0.0,25.0,84.0,A,0,1,2,30,,0.0,23.0,88.0,A,0,1,3,30,,0.0,16.0,92.0,A,0,1,4,30,,0.0,11.0,96.0,B,0,1,5,30,,0.0,7.0,100.0,B,0,1,6,30,,0.0,263.0,120.0,B,0,1,7,30,,0.0,11.0,140.0,A,0,1,8,30,,0.0,13.0,112.0,B,0,1,9,30,,180.0,11.0,180.0,A,0,1,10,30,,0.0,27.0,116.0,B,0,1,11,30,,35.0,0,6,10,35,1,35.0,1,1,30,,0.0,majority,only_d,1,1,30,,0.0,1,1
31,gxoaj7fj,5a903b9e4eecca0001dd10ec,0,44,44,thanks,Thanks,2022-08-31 10:28:51.877485,1,,,142.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,31,,0.0,1,8,2,1,1,1,1,31,,0.0,131.0,0.0,A,1,1,1,31,,0.0,162.0,84.0,A,1,1,2,31,,0.0,71.0,88.0,A,1,1,3,31,,0.0,92.0,92.0,A,1,1,4,31,,0.0,85.0,96.0,B,1,1,5,31,,100.0,95.0,100.0,B,1,1,6,31,,0.0,52.0,120.0,B,1,1,7,31,,0.0,21.0,140.0,B,1,1,8,31,,0.0,18.0,160.0,B,1,1,9,31,,0.0,27.0,180.0,B,1,1,10,31,,0.0,66.0,180.0,B,1,1,11,31,,42.0,0,6,6,42,1,42.0,1,1,31,,0.0,minority,majority,1,1,31,,0.0,1,1
32,uvwwne13,5b2450807297750001c6cc57,0,6,44,introduction,Start_game,2022-08-31 10:28:52.802236,1,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,32,,0.0,,,,,,1,1,32,,0.0,,,,,1,1,32,,0.0,,,,,1,2,32,,0.0,,,,,1,3,32,,0.0,,,,,1,4,32,,0.0,,,,,1,5,32,,0.0,,,,,1,6,32,,0.0,,,,,1,7,32,,0.0,,,,,1,8,32,,0.0,,,,,1,9,32,,0.0,,,,,1,10,32,,0.0,,,,,1,11,32,,0.0,,,,,,,1,1,32,,0.0,,,1,1,32,,0.0,1,1
33,1x9qxjro,5ed69d3e9ef2ea0e828d06b6,0,44,44,thanks,Thanks,2022-08-31 10:29:07.366958,1,,,108.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,33,,0.0,1,8,2,1,1,1,1,33,,0.0,373.0,0.0,A,1,1,1,33,,0.0,108.0,84.0,A,1,1,2,33,,88.0,86.0,88.0,A,1,1,3,33,,0.0,60.0,92.0,B,1,1,4,33,,0.0,57.0,80.0,B,1,1,5,33,,0.0,53.0,100.0,B,1,1,6,33,,0.0,81.0,120.0,B,1,1,7,33,,0.0,52.0,140.0,B,1,1,8,33,,0.0,25.0,160.0,B,1,1,9,33,,0.0,29.0,180.0,B,1,1,10,33,,0.0,58.0,180.0,B,1,1,11,33,,20.0,0,7,4,20,1,20.0,1,1,33,,0.0,minority,majority,1,1,33,,0.0,1,1
34,kdo57xmb,5889b8527f238e000133bacb,0,44,44,thanks,Thanks,2022-08-31 10:29:09.278784,1,,,84.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,34,,0.0,1,8,2,1,1,1,1,34,,0.0,140.0,0.0,A,0,1,1,34,,84.0,70.0,84.0,B,0,1,2,34,,0.0,25.0,40.0,A,0,1,3,34,,0.0,39.0,92.0,A,0,1,4,34,,0.0,76.0,96.0,B,0,1,5,34,,0.0,27.0,100.0,B,0,1,6,34,,0.0,28.0,120.0,B,0,1,7,34,,0.0,20.0,140.0,B,0,1,8,34,,0.0,19.0,160.0,B,0,1,9,34,,0.0,18.0,180.0,B,0,1,10,34,,0.0,17.0,180.0,B,0,1,11,34,,0.0,1,1,10,87,1,0.0,1,1,34,,0.0,minority,majority,1,1,34,,0.0,1,1
35,vw8daor9,5ef647ec3ce68a1178780f5a,0,44,44,thanks,Thanks,2022-08-31 10:29:09.871817,1,,,112.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,35,,0.0,1,8,2,1,1,1,1,35,,0.0,130.0,0.0,B,1,1,1,35,,0.0,144.0,20.0,B,1,1,2,35,,0.0,288.0,40.0,A,1,1,3,35,,0.0,65.0,92.0,A,1,1,4,35,,0.0,37.0,96.0,A,1,1,5,35,,0.0,48.0,100.0,A,1,1,6,35,,0.0,112.0,104.0,A,1,1,7,35,,0.0,51.0,108.0,A,1,1,8,35,,112.0,26.0,112.0,A,1,1,9,35,,0.0,25.0,116.0,A,1,1,10,35,,0.0,30.0,116.0,A,1,1,11,35,,0.0,1,4,3,55,1,0.0,1,1,35,,0.0,only_c,majority,1,1,35,,0.0,1,1
36,nonby19c,62c836b4ac581a6d7d8ce1ef,0,44,44,thanks,Thanks,2022-08-31 10:29:14.398410,1,,,98.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,36,,0.0,1,8,2,1,1,1,1,36,,0.0,111.0,0.0,A,0,1,1,36,,0.0,183.0,84.0,B,0,1,2,36,,0.0,50.0,40.0,A,0,1,3,36,,0.0,88.0,92.0,B,0,1,4,36,,80.0,108.0,80.0,A,0,1,5,36,,0.0,43.0,100.0,B,0,1,6,36,,0.0,171.0,120.0,B,0,1,7,36,,0.0,55.0,140.0,A,0,1,8,36,,0.0,253.0,112.0,A,0,1,9,36,,0.0,50.0,116.0,A,0,1,10,36,,0.0,43.0,116.0,A,0,1,11,36,,18.0,0,3,9,18,1,18.0,1,1,36,,0.0,random,sophisticated,1,1,36,,0.0,1,1
37,6n3xn2yn,5983095e9bf4fe0001071115,0,44,44,thanks,Thanks,2022-08-31 10:29:22.110515,1,,,20.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,37,,0.0,1,8,2,1,1,1,1,37,,0.0,87.0,0.0,B,1,1,1,37,,20.0,45.0,20.0,A,1,1,2,37,,0.0,71.0,88.0,B,1,1,3,37,,0.0,54.0,60.0,A,1,1,4,37,,0.0,49.0,96.0,A,1,1,5,37,,0.0,58.0,100.0,A,1,1,6,37,,0.0,64.0,104.0,A,1,1,7,37,,0.0,64.0,108.0,A,1,1,8,37,,0.0,84.0,112.0,B,1,1,9,37,,0.0,81.0,180.0,B,1,1,10,37,,0.0,50.0,180.0,B,1,1,11,37,,0.0,1,5,2,100,1,0.0,1,1,37,,0.0,only_c,only_c,1,1,37,,0.0,1,1
38,ao5kae1o,552ea52afdf99b5142b6f9fb,0,44,44,thanks,Thanks,2022-08-31 10:29:23.446313,1,,,230.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,38,,0.0,1,8,2,1,1,1,1,38,,0.0,206.0,0.0,A,0,1,1,38,,0.0,156.0,84.0,A,0,1,2,38,,0.0,117.0,88.0,A,0,1,3,38,,0.0,120.0,92.0,A,0,1,4,38,,0.0,63.0,96.0,A,0,1,5,38,,0.0,109.0,100.0,B,0,1,6,38,,0.0,31.0,120.0,B,0,1,7,38,,0.0,50.0,140.0,B,0,1,8,38,,0.0,43.0,160.0,B,0,1,9,38,,0.0,65.0,180.0,B,0,1,10,38,,180.0,79.0,180.0,B,0,1,11,38,,50.0,0,9,2,50,1,50.0,1,1,38,,0.0,majority,majority,1,1,38,,0.0,1,1
39,75azbf67,5ab2706b0527ba0001c150d6,0,6,44,introduction,Start_game,2022-08-31 10:29:26.149980,1,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,39,,0.0,,,,,,1,1,39,,0.0,,,,,1,1,39,,0.0,,,,,1,2,39,,0.0,,,,,1,3,39,,0.0,,,,,1,4,39,,0.0,,,,,1,5,39,,0.0,,,,,1,6,39,,0.0,,,,,1,7,39,,0.0,,,,,1,8,39,,0.0,,,,,1,9,39,,0.0,,,,,1,10,39,,0.0,,,,,1,11,39,,0.0,,,,,,,1,1,39,,0.0,,,1,1,39,,0.0,1,1
40,iyfgwg58,5f28196752b92a0a83d7a9db,0,44,44,thanks,Thanks,2022-08-31 10:29:26.972540,1,,,100.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,40,,0.0,1,8,2,1,1,1,1,40,,0.0,159.0,0.0,A,0,1,1,40,,0.0,191.0,84.0,A,0,1,2,40,,0.0,40.0,88.0,B,0,1,3,40,,0.0,59.0,60.0,A,0,1,4,40,,0.0,47.0,96.0,A,0,1,5,40,,100.0,34.0,100.0,B,0,1,6,40,,0.0,39.0,120.0,B,0,1,7,40,,0.0,19.0,140.0,B,0,1,8,40,,0.0,53.0,160.0,B,0,1,9,40,,0.0,22.0,180.0,B,0,1,10,40,,0.0,35.0,180.0,B,0,1,11,40,,0.0,1,3,7,52,1,0.0,1,1,40,,0.0,random,majority,1,1,40,,0.0,1,1
41,pqvc0gqt,5921b3f32b529b00013f32e1,0,44,44,thanks,Thanks,2022-08-31 10:29:33.529322,1,,,143.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,41,,0.0,1,8,2,1,1,1,1,41,,0.0,30.0,0.0,B,1,1,1,41,,0.0,372.0,20.0,A,1,1,2,41,,0.0,27.0,88.0,A,1,1,3,41,,0.0,30.0,92.0,B,1,1,4,41,,0.0,21.0,80.0,A,1,1,5,41,,0.0,42.0,100.0,A,1,1,6,41,,104.0,30.0,104.0,A,1,1,7,41,,0.0,24.0,108.0,B,1,1,8,41,,0.0,33.0,160.0,A,1,1,9,41,,0.0,26.0,116.0,A,1,1,10,41,,0.0,24.0,116.0,A,1,1,11,41,,39.0,0,5,6,39,1,39.0,1,1,41,,0.0,minority,majority,1,1,41,,0.0,1,1
42,dinexkc6,559a78a5fdf99b76964a0ddd,0,44,44,thanks,Thanks,2022-08-31 10:29:35.077103,1,,,108.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,42,,0.0,,,,,,1,1,42,,0.0,60.0,0.0,A,0,1,1,42,,0.0,105.0,84.0,B,0,1,2,42,,0.0,54.0,40.0,B,0,1,3,42,,0.0,49.0,60.0,A,0,1,4,42,,0.0,19.0,96.0,B,0,1,5,42,,0.0,35.0,100.0,A,0,1,6,42,,0.0,28.0,104.0,A,0,1,7,42,,108.0,36.0,108.0,A,0,1,8,42,,0.0,23.0,112.0,A,0,1,9,42,,0.0,19.0,116.0,A,0,1,10,42,,0.0,40.0,116.0,A,0,1,11,42,,0.0,1,5,1,70,1,0.0,1,1,42,,0.0,sophisticated,sophisticated,1,1,42,,0.0,1,1
43,3bguxf0u,5a70b6b882968f0001a6b12f,0,44,44,thanks,Thanks,2022-08-31 10:29:49.637796,1,,,104.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,43,,0.0,1,8,2,1,1,1,1,43,,0.0,126.0,0.0,A,1,1,1,43,,0.0,83.0,84.0,A,1,1,2,43,,0.0,75.0,88.0,A,1,1,3,43,,0.0,65.0,92.0,A,1,1,4,43,,0.0,192.0,96.0,A,1,1,5,43,,0.0,204.0,100.0,A,1,1,6,43,,104.0,54.0,104.0,A,1,1,7,43,,0.0,158.0,108.0,A,1,1,8,43,,0.0,46.0,112.0,A,1,1,9,43,,0.0,43.0,116.0,A,1,1,10,43,,0.0,58.0,116.0,A,1,1,11,43,,0.0,1,6,5,85,1,0.0,1,1,43,,0.0,only_c,majority,1,1,43,,0.0,1,1
44,hl42p07s,55a8dc81fdf99b51ef3ab182,0,44,44,thanks,Thanks,2022-08-31 10:30:03.290918,1,,,112.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,44,,0.0,1,8,2,1,1,1,1,44,,0.0,140.0,0.0,B,0,1,1,44,,0.0,365.0,20.0,A,0,1,2,44,,0.0,466.0,88.0,A,0,1,3,44,,0.0,73.0,92.0,A,0,1,4,44,,0.0,367.0,96.0,B,0,1,5,44,,0.0,30.0,100.0,A,0,1,6,44,,0.0,436.0,104.0,A,0,1,7,44,,0.0,115.0,108.0,A,0,1,8,44,,112.0,50.0,112.0,A,0,1,9,44,,0.0,187.0,116.0,A,0,1,10,44,,0.0,80.0,116.0,A,0,1,11,44,,0.0,1,1,10,37,1,0.0,1,1,44,,0.0,majority,only_c,1,1,44,,0.0,1,1
45,4q113srf,5f9f2e59fd1500562480c96b,0,44,44,thanks,Thanks,2022-08-31 10:30:04.244552,1,,,129.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,45,,0.0,1,8,2,1,1,1,1,45,,0.0,99.0,0.0,A,1,1,1,45,,0.0,125.0,84.0,A,1,1,2,45,,88.0,149.0,88.0,A,1,1,3,45,,0.0,143.0,92.0,A,1,1,4,45,,0.0,169.0,96.0,B,1,1,5,45,,0.0,176.0,100.0,A,1,1,6,45,,0.0,30.0,104.0,A,1,1,7,45,,0.0,93.0,108.0,A,1,1,8,45,,0.0,33.0,112.0,A,1,1,9,45,,0.0,51.0,116.0,A,1,1,10,45,,0.0,41.0,116.0,A,1,1,11,45,,41.0,0,7,10,41,1,41.0,1,1,45,,0.0,only_c,only_d,1,1,45,,0.0,1,1
46,ihzbfynd,6294c2dbf7758205264a0ae9,0,44,44,thanks,Thanks,2022-08-31 10:30:06.369492,1,,,90.0,1,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,46,,0.0,1,8,2,1,1,1,1,46,,0.0,141.0,0.0,A,0,1,1,46,,84.0,26.0,84.0,A,0,1,2,46,,0.0,48.0,88.0,B,0,1,3,46,,0.0,23.0,60.0,A,0,1,4,46,,0.0,23.0,96.0,A,0,1,5,46,,0.0,17.0,100.0,A,0,1,6,46,,0.0,20.0,104.0,A,0,1,7,46,,0.0,25.0,108.0,A,0,1,8,46,,0.0,17.0,112.0,A,0,1,9,46,,0.0,18.0,116.0,A,0,1,10,46,,0.0,222.0,116.0,A,0,1,11,46,,6.0,0,9,4,6,1,6.0,1,1,46,,0.0,only_c,sophisticated,1,1,46,,0.0,1,1
47,kkfukzo9,5e45f2a9954b010de2947f3e,0,44,44,thanks,Thanks,2022-08-31 10:30:08.547505,1,,,100.0,1,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,47,,0.0,1,8,2,1,1,1,1,47,,0.0,112.0,0.0,A,1,1,1,47,,0.0,79.0,84.0,A,1,1,2,47,,0.0,50.0,88.0,B,1,1,3,47,,0.0,69.0,60.0,A,1,1,4,47,,0.0,52.0,96.0,B,1,1,5,47,,100.0,42.0,100.0,A,1,1,6,47,,0.0,57.0,104.0,B,1,1,7,47,,0.0,32.0,140.0,A,1,1,8,47,,0.0,49.0,112.0,A,1,1,9,47,,0.0,62.0,116.0,B,1,1,10,47,,0.0,99.0,180.0,B,1,1,11,47,,0.0,1,1,5,41,1,0.0,1,1,47,,0.0,random,only_c,1,1,47,,0.0,1,1
48,3te1qmg4,5c67d319dcdfb700014b065f,0,6,44,introduction,Start_game,2022-08-31 10:30:12.412006,1,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,48,,0.0,,,,,,1,1,48,,0.0,,,,,1,1,48,,0.0,,,,,1,2,48,,0.0,,,,,1,3,48,,0.0,,,,,1,4,48,,0.0,,,,,1,5,48,,0.0,,,,,1,6,48,,0.0,,,,,1,7,48,,0.0,,,,,1,8,48,,0.0,,,,,1,9,48,,0.0,,,,,1,10,48,,0.0,,,,,1,11,48,,0.0,,,,,,,1,1,48,,0.0,,,1,1,48,,0.0,1,1
