Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Negotiation experience,Highest education level completed,Deception,Charitable giving,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
630f431aab088e396746415b,60fd59ea0d50e63fe05e242a,AWAITING REVIEW,2022-08-31T11:17:37.948000Z,2022-08-31T11:38:39.238000Z,,2022-08-31T11:38:39.592990Z,1262,4BC08866,315,2,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
630f431e35d6079ea3cb9f34,62a36b276fb098fe159b52a7,AWAITING REVIEW,2022-08-31T11:16:49.297000Z,2022-08-31T11:26:24.902000Z,,2022-08-31T11:26:25.251530Z,576,4BC08866,119,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f432412391cdffabbbd38,5cb6d1f052580f0017767873,AWAITING REVIEW,2022-08-31T11:16:54.920000Z,2022-08-31T11:28:16.256000Z,,2022-08-31T11:28:16.583471Z,682,4BC08866,463,3,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£501+,43,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f432b17ae96346f108e85,56a80408c89737000b22bd37,AWAITING REVIEW,2022-08-31T11:17:01.796000Z,2022-08-31T11:30:08.984000Z,,2022-08-31T11:30:09.349302Z,788,4BC08866,1813,4,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£50-£75,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f432e4fc56063dcdba567,62e0da892611ee8125ceadfa,AWAITING REVIEW,2022-08-31T11:17:14.520000Z,2022-08-31T11:24:21.864000Z,,2022-08-31T11:24:22.275602Z,428,4BC08866,84,1,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f433116ab032000cea7d0,5ec79cbd44972a1fceed2719,AWAITING REVIEW,2022-08-31T11:17:05.188000Z,2022-08-31T11:26:57Z,,2022-08-31T11:26:57.427010Z,592,4BC08866,919,2,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£201-£500,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f43341bb2445346cc4105,614836769bbbb91e05768165,AWAITING REVIEW,2022-08-31T11:17:29.781000Z,2022-08-31T11:26:58.649000Z,,2022-08-31T11:26:59.053022Z,569,4BC08866,412,6,97,Yes,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£101-£200,31,Female,Mixed,Ireland,United Kingdom,Ireland,English,No,Full-Time
630f4339383adad871bbbd21,5cb6f38ffdc7fa0013f809a3,AWAITING REVIEW,2022-08-31T11:17:20.134000Z,2022-08-31T11:31:56.886000Z,,2022-08-31T11:31:57.274612Z,877,4BC08866,1028,2,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£201-£500,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f433c03da68292cd56f2e,599eedebec626e0001d53f19,AWAITING REVIEW,2022-08-31T11:17:18.696000Z,2022-08-31T11:27:54.958000Z,,2022-08-31T11:27:55.488177Z,637,4BC08866,964,5,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f433c5f16a0a065ff37e7,5ddd631f063ebd000dbe0687,AWAITING REVIEW,2022-08-31T11:17:28.717000Z,2022-08-31T11:26:58.439000Z,,2022-08-31T11:26:58.826763Z,570,4BC08866,906,4,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,36,Male,White,Bulgaria,United Kingdom,United Kingdom,Bulgarian,No,Full-Time
630f4341d25023fce4bcff69,5a1d8489ab721b0001ef95cc,AWAITING REVIEW,2022-08-31T11:17:26.041000Z,2022-08-31T11:26:45.342000Z,,2022-08-31T11:26:45.737381Z,560,4BC08866,1103,4,100,No,Technical/community college,"Yes, I would be comfortable to take part in such a study",£0,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f4348c3424af058162e26,5ec19ee0501a370888fa99b0,AWAITING REVIEW,2022-08-31T11:17:37.294000Z,2022-08-31T11:25:42.295000Z,,2022-08-31T11:25:42.623256Z,486,4BC08866,1289,4,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£75-£100,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f434bd7c84f54a0ab5f30,5f29956706537e0d6efca7c2,AWAITING REVIEW,2022-08-31T11:17:32.838000Z,2022-08-31T11:24:20.291000Z,,2022-08-31T11:24:20.644308Z,408,4BC08866,140,0,100,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f435099d0f6d613eee960,5f3a7e7b3a55e009ff81175e,AWAITING REVIEW,2022-08-31T11:17:39.417000Z,2022-08-31T11:24:29.266000Z,,2022-08-31T11:24:29.671069Z,410,4BC08866,637,4,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f43518119a26644472865,552a8dd1fdf99b4e4716e81b,AWAITING REVIEW,2022-08-31T11:17:47.903000Z,2022-08-31T11:26:35.511000Z,,2022-08-31T11:26:35.891092Z,528,4BC08866,1107,10,99,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£101-£200,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f43587444626988199f7d,614f8d4ccff5a2dc57261b32,AWAITING REVIEW,2022-08-31T11:17:48.110000Z,2022-08-31T11:26:50.270000Z,,2022-08-31T11:26:50.671405Z,543,4BC08866,211,3,99,Yes,Doctorate degree (PhD/other),"Yes, I would be comfortable to take part in such a study",£1-£50,30,Male,Asian,China,United Kingdom,China,Chinese,No,Full-Time
630f435c328aff153f37ad59,5a6725d4c0d836000107f6e7,AWAITING REVIEW,2022-08-31T11:17:53.802000Z,2022-08-31T11:31:13.998000Z,,2022-08-31T11:31:14.349963Z,801,4BC08866,1489,4,100,Yes,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,51,Male,White,Ireland,United Kingdom,Ireland,English,No,Full-Time
630f435c37ee1e3ff8cc4124,6228f2f59563d7d69f42f1d2,AWAITING REVIEW,2022-08-31T11:17:53.650000Z,2022-08-31T11:26:14.362000Z,,2022-08-31T11:26:14.751891Z,501,4BC08866,346,4,99,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£101-£200,38,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f435dc3dcf6d09603b4c8,588a59813e1f290001aa78c1,AWAITING REVIEW,2022-08-31T11:17:53.251000Z,2022-08-31T11:33:15.692000Z,,2022-08-31T11:33:16.164124Z,923,4BC08866,1974,12,99,Yes,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f436147b547a7b6cea7de,5faac85e364c744c43a54ec5,AWAITING REVIEW,2022-08-31T11:17:58.122000Z,2022-08-31T11:28:02.213000Z,,2022-08-31T11:28:02.635861Z,605,4BC08866,800,6,99,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£101-£200,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f43620ebf5dfe9ecee11f,5e93138a7d69590115fa1e21,AWAITING REVIEW,2022-08-31T11:18:16.752000Z,2022-08-31T11:30:05.302000Z,,2022-08-31T11:30:05.634388Z,709,4BC08866,1167,4,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£501+,66,Male,White,Germany,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f43627444626988199f7f,5718a9c4dd9ef10013df01f0,AWAITING REVIEW,2022-08-31T11:17:59.416000Z,2022-08-31T11:28:20.544000Z,,2022-08-31T11:28:20.889022Z,622,4BC08866,2269,6,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f4362f19d7e8e446b59dd,5be7752e66e3d1000103957f,AWAITING REVIEW,2022-08-31T11:18:03.300000Z,2022-08-31T11:27:58.208000Z,,2022-08-31T11:27:58.603053Z,595,4BC08866,365,1,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£101-£200,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
630f4362fc8f0bd5cd03b4bd,5cb4b413a17c7300154f8b60,AWAITING REVIEW,2022-08-31T11:18:00.348000Z,2022-08-31T11:31:45.431000Z,,2022-08-31T11:31:45.782204Z,826,4BC08866,1145,6,99,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£0,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f436336d7b5803bd10238,574da26c7f1e770007f42d11,AWAITING REVIEW,2022-08-31T11:18:04.867000Z,2022-08-31T11:26:40.520000Z,,2022-08-31T11:26:40.867365Z,516,4BC08866,1775,16,99,Yes,Doctorate degree (PhD/other),"Yes, I would be comfortable to take part in such a study",£1-£50,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f4363b57fcc3ab9eecff4,5c72f9bf8711bf000139c5ee,AWAITING REVIEW,2022-08-31T11:18:03.135000Z,2022-08-31T11:26:56.721000Z,,2022-08-31T11:26:57.106115Z,534,4BC08866,1316,10,99,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£201-£500,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f4366a548f1672e738bd9,5a993b151eda410001365a23,AWAITING REVIEW,2022-08-31T11:17:58.181000Z,2022-08-31T11:31:07.330000Z,,2022-08-31T11:31:07.832620Z,790,4BC08866,824,1,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f436de86c60178ac82d65,62fce9a6d7fa7bc8559d6ce1,AWAITING REVIEW,2022-08-31T11:18:15.196000Z,2022-08-31T11:26:59.146000Z,,2022-08-31T11:26:59.530818Z,524,4BC08866,9,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£101-£200,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f43707a67560acafbb9bb,62fb8efad34c79944c2e8ff6,AWAITING REVIEW,2022-08-31T11:18:10.730000Z,2022-08-31T11:41:17.959000Z,,2022-08-31T11:41:18.383088Z,1388,4BC08866,26,2,95,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f437351f2ba12178b398e,5e9edad6e7784d016ed87b36,AWAITING REVIEW,2022-08-31T11:18:11.336000Z,2022-08-31T11:25:28.030000Z,,2022-08-31T11:25:28.453257Z,437,4BC08866,905,0,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
630f43779005cefe3a46e188,5a0c036857cee70001767a58,AWAITING REVIEW,2022-08-31T11:18:21.252000Z,2022-08-31T11:27:48.238000Z,,2022-08-31T11:27:48.664981Z,567,4BC08866,1553,2,100,Not Applicable,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f4377e80a87c63acea825,63038b2eaffacfbe936164c1,AWAITING REVIEW,2022-08-31T11:19:28.792000Z,2022-08-31T11:59:33.310000Z,,2022-08-31T11:59:33.638612Z,2405,4BC08866,16,0,100,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£0,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f437a3168a13df8afeb94,5bbe05fc6322c500015ac016,AWAITING REVIEW,2022-08-31T11:18:22.908000Z,2022-08-31T11:28:07.955000Z,,2022-08-31T11:28:08.392139Z,586,4BC08866,693,3,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£101-£200,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f437b5fe10ac108cea7ee,628b8fb9d25b3424dd467988,AWAITING REVIEW,2022-08-31T11:18:24.132000Z,2022-08-31T11:29:53.972000Z,,2022-08-31T11:29:54.331761Z,690,4BC08866,210,0,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£101-£200,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f437f575f25d4d5f0a8b9,5f1efb97bc6bff0850ca8eca,AWAITING REVIEW,2022-08-31T11:18:29.270000Z,2022-08-31T11:25:10.835000Z,,2022-08-31T11:25:11.219471Z,402,4BC08866,202,2,99,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,22,Female,White,Czech Republic,United Kingdom,Czech Republic,Czech,Yes,Full-Time
630f437ff568a78c0d242060,62c5d0cfdf443d24e054d302,AWAITING REVIEW,2022-08-31T11:18:40.054000Z,2022-08-31T11:26:32.620000Z,,2022-08-31T11:26:33.028263Z,473,4BC08866,85,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f438013d5bd1351cee125,5c5865627607d00001432199,AWAITING REVIEW,2022-08-31T11:18:27.182000Z,2022-08-31T11:29:36.791000Z,,2022-08-31T11:29:37.387130Z,670,4BC08866,762,4,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£50-£75,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f438477081f1fa3ea06a7,5eb415e40b324a222db46f01,AWAITING REVIEW,2022-08-31T11:18:30.911000Z,2022-08-31T11:28:07.837000Z,,2022-08-31T11:28:08.246309Z,577,4BC08866,1032,0,100,Yes,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f438a4bb3c37ec5cb9f4f,62f4fe1c11238c6f0fbb02ee,AWAITING REVIEW,2022-08-31T11:18:40.237000Z,2022-08-31T11:33:00.659000Z,,2022-08-31T11:33:01.114276Z,861,4BC08866,19,0,100,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£1-£50,58,Male,White,Australia,United Kingdom,United Kingdom,DATA_EXPIRED,No,DATA_EXPIRED
630f438f88d0da6ead37ad4f,5e28e735ea776009d4d15c34,AWAITING REVIEW,2022-08-31T11:22:53.272000Z,2022-08-31T11:32:32.627000Z,,2022-08-31T11:32:33.013388Z,580,4BC08866,1331,11,99,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£0,36,Male,Black,Nigeria,United Kingdom,United Kingdom,English,No,Full-Time
630f439735d6079ea3cb9f3e,5dbd96bc80dbee2c71a8c9d6,AWAITING REVIEW,2022-08-31T11:18:49.300000Z,2022-08-31T11:26:34.614000Z,,2022-08-31T11:26:35.026964Z,466,4BC08866,699,0,100,Not Applicable,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,25,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f4398eb75a4f618fbb981,5f75d01a857e4e27a575f7ca,AWAITING REVIEW,2022-08-31T11:18:48.668000Z,2022-08-31T11:34:36.947000Z,,2022-08-31T11:34:37.324601Z,949,4BC08866,903,1,100,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£0,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f4399a548f1672e738bdd,6065c7af00272b25cbc0c614,AWAITING REVIEW,2022-08-31T11:18:49.707000Z,2022-08-31T11:29:01.852000Z,,2022-08-31T11:29:02.184489Z,613,4BC08866,648,3,99,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£75-£100,33,Male,Asian,Pakistan,United Kingdom,United Kingdom,Urdu,No,Full-Time
630f4399e86c60178ac82d6b,62eac867210f0e2e8d322d44,AWAITING REVIEW,2022-08-31T11:19:00.111000Z,2022-08-31T11:29:45.448000Z,,2022-08-31T11:29:45.804644Z,646,4BC08866,22,1,99,Yes,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f439c37ee1e3ff8cc4130,5b2240df023fe3000150533f,AWAITING REVIEW,2022-08-31T11:19:25.581000Z,2022-08-31T11:33:37.809000Z,,2022-08-31T11:33:38.197309Z,853,4BC08866,1321,3,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£101-£200,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f439fe73c957aeab36275,5e25f47427b78983dc68a86a,AWAITING REVIEW,2022-08-31T11:18:57.653000Z,2022-08-31T11:29:04.466000Z,,2022-08-31T11:29:04.850950Z,607,4BC08866,740,4,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f43a2487812a1f7018042,5b27b81293707800011eabdd,AWAITING REVIEW,2022-08-31T11:19:01.537000Z,2022-08-31T11:29:14.554000Z,,2022-08-31T11:29:14.953076Z,614,4BC08866,1034,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£201-£500,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f43a4c6100517ea01805f,5ba104967b196f00019640a1,AWAITING REVIEW,2022-08-31T11:19:09.597000Z,2022-08-31T11:31:20.287000Z,,2022-08-31T11:31:20.770271Z,731,4BC08866,718,4,100,Yes,Technical/community college,"Yes, I would be comfortable to take part in such a study",£101-£200,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f43a644b95db8fc29a95a,5a3c0b842f91ec0001dc9bb4,AWAITING REVIEW,2022-08-31T11:22:49.592000Z,2022-08-31T11:39:10.873000Z,,2022-08-31T11:39:11.360995Z,982,4BC08866,1224,9,99,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£1-£50,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f43b33d8e01d153199fa9,5ecb8c295b660e710cb6fbac,AWAITING REVIEW,2022-08-31T11:19:18.512000Z,2022-08-31T11:27:29.150000Z,,2022-08-31T11:27:29.547894Z,491,4BC08866,483,2,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f43b6f0be6cead9afeb6a,62fb799a1c4f89a6e290a117,AWAITING REVIEW,2022-08-31T11:20:06.167000Z,2022-08-31T11:27:23.057000Z,,2022-08-31T11:27:23.405343Z,437,4BC08866,18,0,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£0,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
630f43bb7a67560acafbb9c1,613e0f948106543eed4a7d05,AWAITING REVIEW,2022-08-31T11:19:49.123000Z,2022-08-31T11:26:30.150000Z,,2022-08-31T11:26:30.540766Z,402,4BC08866,297,3,99,Yes,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
630f43bbe80a87c63acea82e,5e54c7fc2394ea4c99f88987,AWAITING REVIEW,2022-08-31T11:19:25.869000Z,2022-08-31T11:42:32.316000Z,,2022-08-31T11:42:32.730677Z,1387,4BC08866,846,4,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f43c1cd92b3925ff0a8e8,5ffc6d5f2e58f30303c20217,AWAITING REVIEW,2022-08-31T11:20:04.267000Z,2022-08-31T11:28:16.527000Z,,2022-08-31T11:28:16.866793Z,493,4BC08866,313,1,100,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£201-£500,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f43c3062c5de2cfbcff88,5c79211f477abb00168f7f72,AWAITING REVIEW,2022-08-31T11:19:38.786000Z,2022-08-31T11:27:28.438000Z,,2022-08-31T11:27:28.809459Z,470,4BC08866,974,6,100,Not Applicable,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
630f43c4303b8318e1eed013,5ee8e74951a9512209f20ce5,AWAITING REVIEW,2022-08-31T11:23:46.164000Z,2022-08-31T11:37:49.094000Z,,2022-08-31T11:37:49.426661Z,843,4BC08866,528,0,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£50-£75,32,Female,White,Bulgaria,United Kingdom,Bulgaria,Bulgarian,No,Full-Time
630f43cbd733fea9553aae9f,60eec0367a7cc5ea6ed0e099,AWAITING REVIEW,2022-08-31T11:19:39.289000Z,2022-08-31T11:46:30.286000Z,,2022-08-31T11:46:30.796470Z,1611,4BC08866,561,7,98,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f43ce6bc15f75a011a0bb,62d6d7426c840f17c2377c0d,AWAITING REVIEW,2022-08-31T11:19:45.693000Z,2022-08-31T11:28:27.333000Z,,2022-08-31T11:28:27.693752Z,522,4BC08866,75,0,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£0,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
630f43cf7444626988199f85,612f350052a72eaeac5b9703,AWAITING REVIEW,2022-08-31T11:19:48.871000Z,2022-08-31T11:30:30.212000Z,,2022-08-31T11:30:30.567115Z,642,4BC08866,508,3,100,No,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£0,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f43d112391cdffabbbd4c,56c225fe0a25f1000ce56865,AWAITING REVIEW,2022-08-31T11:19:48.053000Z,2022-08-31T11:28:54.621000Z,,2022-08-31T11:28:55.008490Z,547,4BC08866,1078,15,98,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,48,Male,Asian,Iraq,United Kingdom,India,English,No,Full-Time
630f43d21f6085e0253aaee3,61432781817c1541f59bbf33,AWAITING REVIEW,2022-08-31T11:19:52.140000Z,2022-08-31T11:28:20.856000Z,,2022-08-31T11:28:21.251668Z,509,4BC08866,414,1,100,Not Applicable,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£1-£50,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
630f43d3fbe0b907e78b39bb,572915440802f2000e3f1afe,AWAITING REVIEW,2022-08-31T11:19:56.421000Z,2022-08-31T11:32:04.639000Z,,2022-08-31T11:32:05.116267Z,729,4BC08866,1209,4,100,No,Secondary education (e.g. GED/GCSE),"Yes, I would be comfortable to take part in such a study",£50-£75,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f43d4f0be6cead9afeb6f,62eae330e31dcc26183e2987,AWAITING REVIEW,2022-08-31T11:20:35.611000Z,2022-08-31T11:29:09.156000Z,,2022-08-31T11:29:09.527582Z,514,4BC08866,34,0,100,Yes,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£50-£75,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f43d585b6eb9399738c01,62d71d4536514f3a6fa162e8,AWAITING REVIEW,2022-08-31T11:19:52.189000Z,2022-08-31T11:27:56.383000Z,,2022-08-31T11:27:56.738721Z,485,4BC08866,61,0,100,No,Graduate degree (MA/MSc/MPhil/other),"Yes, I would be comfortable to take part in such a study",£1-£50,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f43d5e86c60178ac82d6e,62e54956b282b314d6fac945,AWAITING REVIEW,2022-08-31T11:19:49.456000Z,2022-08-31T11:32:51.119000Z,,2022-08-31T11:32:51.522119Z,782,4BC08866,47,1,99,No,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£0,26,Male,White,Romania,United Kingdom,Romania,Romanian,No,Unemployed (and job seeking)
630f43d622a3faab84b92952,62fb7a00e90a516a23cfa123,AWAITING REVIEW,2022-08-31T11:20:14.326000Z,2022-08-31T11:28:20.926000Z,,2022-08-31T11:28:21.298078Z,487,4BC08866,32,0,100,Yes,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£101-£200,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
630f43d815f1b4cb4f03b504,6048afad9aae3acb89a0082f,AWAITING REVIEW,2022-08-31T11:19:58.354000Z,2022-08-31T11:26:50.525000Z,,2022-08-31T11:26:50.873317Z,413,4BC08866,568,0,100,Yes,High school diploma/A-levels,"Yes, I would be comfortable to take part in such a study",£50-£75,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f43df8119a2664447286d,62e023ed4b0fdb8c95a9e47f,AWAITING REVIEW,2022-08-31T11:20:05.944000Z,2022-08-31T11:29:19.593000Z,,2022-08-31T11:29:19.912829Z,554,4BC08866,63,0,100,No,Technical/community college,"Yes, I would be comfortable to take part in such a study",£0,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
630f43dfab088e3967464176,60ccf8132d00b57fbb70fa5c,AWAITING REVIEW,2022-08-31T11:19:59.361000Z,2022-08-31T11:28:30.412000Z,,2022-08-31T11:28:30.735531Z,512,4BC08866,280,6,97,Not Applicable,Undergraduate degree (BA/BSc/other),"Yes, I would be comfortable to take part in such a study",£1-£50,20,Male,White,United Kingdom,United Kingdom,Latvia,English,Yes,Part-Time
