experiment,cohort,stage,round,turn,participant,type,start,end,duration(ms),duration(s),turn duration(ms),turn duration(s),round duration(ms),round duration(s),game duration(ms),game duration(s)
🟣 4p1 (n=20),Cohort 03-m7xld5,First negotiation game-negotiation1,2,0,camel-orange-3210,response,1741280854522,1741280864130.0,9608.0,9.608,53806.0,53.806,138433.0,138.433,398642.0,398.642
🟣 4p1 (n=20),Cohort 03-m7xld5,First negotiation game-negotiation1,2,0,butterfly-pink-8539,response,1741280854522,1741280859397.0,4875.0,4.875,53806.0,53.806,138433.0,138.433,398642.0,398.642
🟣 4p1 (n=20),Cohort 03-m7xld5,First negotiation game-negotiation1,2,1,butterfly-pink-8539,proposal,1741280864130.0,1741280892716,28586.0,28.586,49413.0,49.413,138433.0,138.433,398642.0,398.642
🟣 4p1 (n=20),Cohort 03-m7xld5,First negotiation game-negotiation1,2,1,lion-blue-5564,response,1741280892716,1741280913787.0,21071.0,21.071,49413.0,49.413,138433.0,138.433,398642.0,398.642
🟣 4p1 (n=20),Cohort 03-m7xld5,First negotiation game-negotiation1,2,1,camel-orange-3210,response,1741280892716,1741280898844.0,6128.0,6.128,49413.0,49.413,138433.0,138.433,398642.0,398.642
🟣 4p1 (n=20),Cohort 03-m7xld5,First negotiation game-negotiation1,2,2,camel-orange-3210,proposal,1741280913787.0,1741280941768,27981.0,27.981,35214.0,35.214,138433.0,138.433,398642.0,398.642
🟣 4p1 (n=20),Cohort 03-m7xld5,First negotiation game-negotiation1,2,2,butterfly-pink-8539,response,1741280941768,1741280949259.0,7491.0,7.491,35214.0,35.214,138433.0,138.433,398642.0,398.642
🟣 4p1 (n=20),Cohort 03-m7xld5,First negotiation game-negotiation1,2,2,lion-blue-5564,response,1741280941768,1741280944975.0,3207.0,3.207,35214.0,35.214,138433.0,138.433,398642.0,398.642
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,0,0,lion-blue-5564,proposal,1741281001501,1741281078149,76648,76.648,87135.0,87.135,145493.0,145.493,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,0,0,camel-orange-3210,response,1741281078149,1741281081971.0,3822.0,3.822,87135.0,87.135,145493.0,145.493,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,0,0,butterfly-pink-8539,response,1741281078149,1741281088636.0,10487.0,10.487,87135.0,87.135,145493.0,145.493,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,0,1,camel-orange-3210,proposal,1741281088636.0,1741281100810,12174.0,12.174,17936.0,17.936,145493.0,145.493,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,0,1,butterfly-pink-8539,response,1741281100810,1741281106512.0,5702.0,5.702,17936.0,17.936,145493.0,145.493,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,0,1,lion-blue-5564,response,1741281100810,1741281106870.0,6060.0,6.06,17936.0,17.936,145493.0,145.493,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,0,2,butterfly-pink-8539,proposal,1741281106870.0,1741281137818,30948.0,30.948,40422.0,40.422,145493.0,145.493,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,0,2,camel-orange-3210,response,1741281137818,1741281140277.0,2459.0,2.459,40422.0,40.422,145493.0,145.493,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,0,2,lion-blue-5564,response,1741281137818,1741281147487.0,9669.0,9.669,40422.0,40.422,145493.0,145.493,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,1,0,lion-blue-5564,proposal,1741281147738,1741281197376,49638,49.638,54075.0,54.075,121955.0,121.955,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,1,0,butterfly-pink-8539,response,1741281197376,1741281201813.0,4437.0,4.437,54075.0,54.075,121955.0,121.955,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,1,0,camel-orange-3210,response,1741281197376,1741281200873.0,3497.0,3.497,54075.0,54.075,121955.0,121.955,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,1,1,camel-orange-3210,proposal,1741281201813.0,1741281213731,11918.0,11.918,16154.0,16.154,121955.0,121.955,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,1,1,lion-blue-5564,response,1741281213731,1741281217645.0,3914.0,3.914,16154.0,16.154,121955.0,121.955,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,1,1,butterfly-pink-8539,response,1741281213731,1741281218215.0,4484.0,4.484,16154.0,16.154,121955.0,121.955,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,1,2,butterfly-pink-8539,proposal,1741281218215.0,1741281266921,48706.0,48.706,51726.0,51.726,121955.0,121.955,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,1,2,lion-blue-5564,response,1741281266921,1741281270170.0,3249.0,3.249,51726.0,51.726,121955.0,121.955,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,1,2,camel-orange-3210,response,1741281266921,1741281269488.0,2567.0,2.567,51726.0,51.726,121955.0,121.955,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,2,0,lion-blue-5564,proposal,1741281270498,1741281325055,54557,54.557,63960.0,63.96,177304.0,177.304,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,2,0,butterfly-pink-8539,response,1741281325055,1741281334458.0,9403.0,9.403,63960.0,63.96,177304.0,177.304,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,2,0,camel-orange-3210,response,1741281325055,1741281327834.0,2779.0,2.779,63960.0,63.96,177304.0,177.304,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,2,1,camel-orange-3210,proposal,1741281334458.0,1741281368750,34292.0,34.292,43413.0,43.413,177304.0,177.304,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,2,1,butterfly-pink-8539,response,1741281368750,1741281378151.0,9401.0,9.401,43413.0,43.413,177304.0,177.304,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,2,1,lion-blue-5564,response,1741281368750,1741281376024.0,7274.0,7.274,43413.0,43.413,177304.0,177.304,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,2,2,butterfly-pink-8539,proposal,1741281378151.0,1741281428481,50330.0,50.33,69931.0,69.931,177304.0,177.304,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,2,2,lion-blue-5564,response,1741281428481,1741281448337.0,19856.0,19.856,69931.0,69.931,177304.0,177.304,444752.0,444.752
🟣 4p1 (n=20),Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,2,2,camel-orange-3210,response,1741281428481,1741281431308.0,2827.0,2.827,69931.0,69.931,177304.0,177.304,444752.0,444.752
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,0,0,owl-green-5917,proposal,1741280800565,1741280820308,19743,19.743,30710.0,30.71,-64056.0,-64.056,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,0,0,ram-blue-1430,response,1741280820308,1741280825184.0,4876.0,4.876,30710.0,30.71,-64056.0,-64.056,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,0,0,alligator-blue-4648,response,1741280820308,1741280831275.0,10967.0,10.967,30710.0,30.71,-64056.0,-64.056,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,0,1,alligator-blue-4648,proposal,1741280831275.0,1741280854566,23291.0,23.291,-115006.0,-115.006,-64056.0,-64.056,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,0,1,ram-blue-1430,response,1741280854566,1741280857045.0,2479.0,2.479,-115006.0,-115.006,-64056.0,-64.056,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,0,1,owl-green-5917,response,1741280854566,1741280861892.0,7326.0,7.326,-115006.0,-115.006,-64056.0,-64.056,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,0,2,ram-blue-1430,proposal,1741280861892.0,1741280876995,15103.0,15.103,20240.0,20.24,-64056.0,-64.056,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,0,2,owl-green-5917,response,1741280876995,1741280882389.0,5394.0,5.394,20240.0,20.24,-64056.0,-64.056,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,0,2,alligator-blue-4648,response,1741280876995,1741280880841.0,3846.0,3.846,20240.0,20.24,-64056.0,-64.056,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,1,0,owl-green-5917,proposal,1741280882662,1741280898108,15446,15.446,19382.0,19.382,62697.0,62.697,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,1,0,alligator-blue-4648,response,1741280898108,1741280900723.0,2615.0,2.615,19382.0,19.382,62697.0,62.697,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,1,0,ram-blue-1430,response,1741280898108,1741280902044.0,3936.0,3.936,19382.0,19.382,62697.0,62.697,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,1,1,alligator-blue-4648,proposal,1741280902044.0,1741280918174,16130.0,16.13,20807.0,20.807,62697.0,62.697,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,1,1,ram-blue-1430,response,1741280918174,1741280921099.0,2925.0,2.925,20807.0,20.807,62697.0,62.697,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,1,1,owl-green-5917,response,1741280918174,1741280923067.0,4893.0,4.893,20807.0,20.807,62697.0,62.697,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,1,2,ram-blue-1430,proposal,1741280923067.0,1741280939364,16297.0,16.297,22508.0,22.508,62697.0,62.697,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,1,2,owl-green-5917,response,1741280939364,1741280945809.0,6445.0,6.445,22508.0,22.508,62697.0,62.697,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,1,2,alligator-blue-4648,response,1741280939364,1741280944299.0,4935.0,4.935,22508.0,22.508,62697.0,62.697,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,2,0,owl-green-5917,proposal,1741280946090,1741280974137,28047,28.047,30643.0,30.643,72298.0,72.298,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,2,0,ram-blue-1430,response,1741280974137,1741280976733.0,2596.0,2.596,30643.0,30.643,72298.0,72.298,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,2,0,alligator-blue-4648,response,1741280974137,1741280976630.0,2493.0,2.493,30643.0,30.643,72298.0,72.298,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,2,1,alligator-blue-4648,proposal,1741280976733.0,1741280988984,12251.0,12.251,17029.0,17.029,72298.0,72.298,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,2,1,ram-blue-1430,response,1741280988984,1741280993682.0,4698.0,4.698,17029.0,17.029,72298.0,72.298,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,2,1,owl-green-5917,response,1741280988984,1741280993988.0,5004.0,5.004,17029.0,17.029,72298.0,72.298,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,2,2,ram-blue-1430,proposal,1741280993988.0,1741281012190,18202.0,18.202,24626.0,24.626,72298.0,72.298,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,2,2,owl-green-5917,response,1741281012190,1741281018882.0,6692.0,6.692,24626.0,24.626,72298.0,72.298,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,First negotiation game-negotiation1,2,2,alligator-blue-4648,response,1741281012190,1741281017547.0,5357.0,5.357,24626.0,24.626,72298.0,72.298,70939.0,70.939
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,0,0,alligator-blue-4648,proposal,1741281043931,1741281066363,22432,22.432,32756.0,32.756,81338.0,81.338,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,0,0,owl-green-5917,response,1741281066363,1741281076687.0,10324.0,10.324,32756.0,32.756,81338.0,81.338,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,0,0,ram-blue-1430,response,1741281066363,1741281073347.0,6984.0,6.984,32756.0,32.756,81338.0,81.338,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,0,1,owl-green-5917,proposal,1741281076687.0,1741281095969,19282.0,19.282,23209.0,23.209,81338.0,81.338,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,0,1,alligator-blue-4648,response,1741281095969,1741281100726.0,4757.0,4.757,23209.0,23.209,81338.0,81.338,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,0,1,ram-blue-1430,response,1741281095969,1741281097763.0,1794.0,1.794,23209.0,23.209,81338.0,81.338,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,0,2,ram-blue-1430,proposal,1741281100726.0,1741281114506,13780.0,13.78,25373.0,25.373,81338.0,81.338,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,0,2,owl-green-5917,response,1741281114506,1741281118094.0,3588.0,3.588,25373.0,25.373,81338.0,81.338,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,0,2,alligator-blue-4648,response,1741281114506,1741281126349.0,11843.0,11.843,25373.0,25.373,81338.0,81.338,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,1,0,alligator-blue-4648,proposal,1741281126528,1741281152071,25543,25.543,40286.0,40.286,86085.0,86.085,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,1,0,ram-blue-1430,response,1741281152071,1741281154284.0,2213.0,2.213,40286.0,40.286,86085.0,86.085,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,1,0,owl-green-5917,response,1741281152071,1741281166814.0,14743.0,14.743,40286.0,40.286,86085.0,86.085,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,1,1,owl-green-5917,proposal,1741281166814.0,1741281190192,23378.0,23.378,25535.0,25.535,86085.0,86.085,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,1,1,alligator-blue-4648,response,1741281190192,1741281192628.0,2436.0,2.436,25535.0,25.535,86085.0,86.085,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,1,1,ram-blue-1430,response,1741281190192,1741281192015.0,1823.0,1.823,25535.0,25.535,86085.0,86.085,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,1,2,ram-blue-1430,proposal,1741281192628.0,1741281206481,13853.0,13.853,20264.0,20.264,86085.0,86.085,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,1,2,owl-green-5917,response,1741281206481,1741281209542.0,3061.0,3.061,20264.0,20.264,86085.0,86.085,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,1,2,alligator-blue-4648,response,1741281206481,1741281213113.0,6632.0,6.632,20264.0,20.264,86085.0,86.085,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,2,0,alligator-blue-4648,proposal,1741281213314,1741281229972,16658,16.658,22835.0,22.835,102460.0,102.46,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,2,0,ram-blue-1430,response,1741281229972,1741281236149.0,6177.0,6.177,22835.0,22.835,102460.0,102.46,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,2,0,owl-green-5917,response,1741281229972,1741281234559.0,4587.0,4.587,22835.0,22.835,102460.0,102.46,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,2,1,owl-green-5917,proposal,1741281236149.0,1741281298627,62478.0,62.478,65085.0,65.085,102460.0,102.46,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,2,1,ram-blue-1430,response,1741281298627,1741281300769.0,2142.0,2.142,65085.0,65.085,102460.0,102.46,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,2,1,alligator-blue-4648,response,1741281298627,1741281301471.0,2844.0,2.844,65085.0,65.085,102460.0,102.46,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,2,2,ram-blue-1430,proposal,1741281301471.0,1741281312506,11035.0,11.035,14540.0,14.54,102460.0,102.46,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,2,2,alligator-blue-4648,response,1741281312506,1741281315428.0,2922.0,2.922,14540.0,14.54,102460.0,102.46,269883.0,269.883
🟣 4p1 (n=20),Cohort 04-m7xlmc,Second negotiation game-negotiation2_alternate_profile,2,2,owl-green-5917,response,1741281312506,1741281316367.0,3861.0,3.861,14540.0,14.54,102460.0,102.46,269883.0,269.883
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,0,0,iguana-red-1430,proposal,1741281119680,1741281144022,24342,24.342,60071.0,60.071,165808.0,165.808,516794.0,516.794
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,0,0,duck-red-8937,response,1741281144022,1741281156254.0,12232.0,12.232,60071.0,60.071,165808.0,165.808,516794.0,516.794
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,0,0,whale-pink-487,response,1741281144022,1741281179751.0,35729.0,35.729,60071.0,60.071,165808.0,165.808,516794.0,516.794
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,0,1,whale-pink-487,proposal,1741281179751.0,1741281208999,29248.0,29.248,45312.0,45.312,165808.0,165.808,516794.0,516.794
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,0,1,duck-red-8937,response,1741281208999,1741281214521.0,5522.0,5.522,45312.0,45.312,165808.0,165.808,516794.0,516.794
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,0,1,iguana-red-1430,response,1741281208999,1741281225297.0,16298.0,16.298,45312.0,45.312,165808.0,165.808,516794.0,516.794
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,0,2,duck-red-8937,proposal,1741281225297.0,1741281272884,47587.0,47.587,60425.0,60.425,165808.0,165.808,516794.0,516.794
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,0,2,iguana-red-1430,response,1741281272884,1741281285912.0,13028.0,13.028,60425.0,60.425,165808.0,165.808,516794.0,516.794
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,0,2,whale-pink-487,response,1741281272884,1741281278715.0,5831.0,5.831,60425.0,60.425,165808.0,165.808,516794.0,516.794
🟣 4p1 (n=20),Cohort 05-m7xlsd,First negotiation game-negotiation1,1,0,iguana-red-1430,proposal,1741281286151,1741281325570,39419,39.419,57873.0,57.873,162347.0,162.347,516794.0,516.794
